  6.1827683E-08  2.3293473E+00  4.3144743E+00  3.3836143E+00  4.1597217E+00  5.0472522E+01  4.1600338E+00  3.3839460E+00  4.3141871E+00  2.3293485E+00  6.1824889E-08
  9.2347218E-08  3.0940878E+00  5.0437139E+00  4.1198563E+00  4.8797349E+00  5.5432689E+01  4.8800643E+00  4.1201978E+00  5.0434284E+00  3.0940893E+00  9.2347731E-08
  6.2404104E-08  3.9354420E+00  5.8555880E+00  4.9312618E+00  5.6914330E+00  6.1309146E+01  5.6917672E+00  4.9316085E+00  5.8552969E+00  3.9354441E+00  6.2405585E-08
  4.4261444E-08  4.8607719E+00  6.7589865E+00  5.8310525E+00  6.5929072E+00  6.8284323E+01  6.5932507E+00  5.8314089E+00  6.7586934E+00  4.8607742E+00  4.4260892E-08
  1.2895786E-07  5.8781941E+00  7.7530992E+00  6.8218700E+00  7.5869152E+00  7.6653165E+01  7.5872634E+00  6.8222310E+00  7.7528033E+00  5.8781967E+00  1.2896177E-07
  1.7130755E-07  6.9983673E+00  8.8483828E+00  7.9122383E+00  8.6837368E+00  8.6847225E+01  8.6840913E+00  7.9126048E+00  8.8480847E+00  6.9983699E+00  1.7131102E-07
  7.6781380E-08  8.2345827E+00  1.0054165E+01  9.1154795E+00  9.8976274E+00  9.9561818E+01  9.8979866E+00  9.1158531E+00  1.0053860E+01  8.2345854E+00  7.6781251E-08
  1.8930339E-07  9.6020139E+00  1.1395630E+01  1.0447267E+01  1.1238126E+01  1.1562723E+02  1.1238491E+01  1.0447647E+01  1.1395322E+01  9.6020167E+00  1.8930076E-07
  1.6412763E-07  1.1108479E+01  1.2875662E+01  1.1915435E+01  1.2717223E+01  1.3617452E+02  1.2717593E+01  1.1915823E+01  1.2875351E+01  1.1108482E+01  1.6412416E-07
  2.9540572E-08  4.2584550E-01  2.4239384E+00  1.5876333E+00  2.3494060E+00  3.7776494E+01  2.3497244E+00  1.5879749E+00  2.4236383E+00  4.2584544E-01  2.9540756E-08
  6.8891587E-08  9.6225487E-01  2.9260825E+00  2.0664118E+00  2.7956937E+00  4.0364656E+01  2.7960159E+00  2.0667589E+00  2.9257799E+00  9.6225533E-01  6.8893957E-08
  5.9730743E-08  1.5596458E+00  3.4863510E+00  2.6185095E+00  3.3194984E+00  4.3678207E+01  3.3198292E+00  2.6188643E+00  3.4860458E+00  1.5596467E+00  5.9728296E-08
  6.7365376E-08  2.2183225E+00  4.1085862E+00  3.2507897E+00  3.9344028E+00  4.7673153E+01  3.9347416E+00  3.2511501E+00  4.1082785E+00  2.2183238E+00  6.7364116E-08
  5.3246433E-08  2.9431908E+00  4.8012552E+00  3.9492048E+00  4.6203379E+00  5.2398517E+01  4.6206955E+00  3.9495759E+00  4.8009493E+00  2.9431925E+00  5.3247462E-08
  5.7885169E-08  3.7402591E+00  5.5714200E+00  4.7182564E+00  5.3902807E+00  5.8001440E+01  5.3906480E+00  4.7186375E+00  5.5711084E+00  3.7402610E+00  5.7884859E-08
  1.1119940E-07  4.6164524E+00  6.4268040E+00  5.5715766E+00  6.2458072E+00  6.4670002E+01  6.2461796E+00  5.5719637E+00  6.4264899E+00  4.6164549E+00  1.1120056E-07
  5.7361001E-08  5.5794409E+00  7.3676648E+00  6.5089913E+00  7.1868543E+00  7.2723389E+01  7.1872320E+00  6.5093837E+00  7.3673484E+00  5.5794437E+00  5.7361241E-08
  8.4514126E-08  6.6391602E+00  8.4037506E+00  7.5400896E+00  8.2267388E+00  8.2622144E+01  8.2271231E+00  7.5404877E+00  8.4034317E+00  6.6391633E+00  8.4515986E-08
  2.1265697E-07  7.8084550E+00  9.5464476E+00  8.6797390E+00  9.3750022E+00  9.5012201E+01  9.3753919E+00  8.6801455E+00  9.5461212E+00  7.8084583E+00  2.1265587E-07
  8.2209674E-08  9.1011416E+00  1.0814329E+01  9.9381415E+00  1.0642263E+01  1.1077926E+02  1.0642657E+01  9.9385543E+00  1.0814000E+01  9.1011451E+00  8.2213834E-08
  2.4447411E-07  1.0524990E+01  1.2214727E+01  1.1326978E+01  1.2042065E+01  1.3085197E+02  1.2042467E+01  1.1327398E+01  1.2214394E+01  1.0524995E+01  2.4447444E-07
  2.3161835E-08  4.1192829E-01  2.3167728E+00  1.5488130E+00  2.2203707E+00  3.5624528E+01  2.2207160E+00  1.5491840E+00  2.3164516E+00  4.1192834E-01  2.3156176E-08
  2.7044923E-08  9.2069273E-01  2.7936695E+00  2.0041194E+00  2.6456755E+00  3.8090353E+01  2.6460262E+00  2.0044967E+00  2.7933451E+00  9.2069332E-01  2.7046557E-08
  3.0070523E-08  1.4878475E+00  3.3253651E+00  2.5272055E+00  3.1433331E+00  4.1237093E+01  3.1436921E+00  2.5275911E+00  3.3250387E+00  1.4878487E+00  3.0067612E-08
  6.1984552E-08  2.1125189E+00  3.9154361E+00  3.1255597E+00  3.7265247E+00  4.5041812E+01  3.7268975E+00  3.1259564E+00  3.9151071E+00  2.1125202E+00  6.1985007E-08
  4.0410066E-08  2.7995610E+00  4.5733040E+00  3.7878002E+00  4.3796011E+00  4.9546675E+01  4.3799884E+00  3.7882027E+00  4.5729774E+00  2.7995628E+00  4.0410031E-08
  5.9985285E-08  3.5546222E+00  5.3037519E+00  4.5181575E+00  5.1113640E+00  5.4889131E+01  5.1117618E+00  4.5185710E+00  5.3034198E+00  3.5546244E+00  5.9986997E-08
  1.4442517E-07  4.3842151E+00  6.1135415E+00  5.3256927E+00  5.9215479E+00  6.1292970E+01  5.9219514E+00  5.3261123E+00  6.1132072E+00  4.3842176E+00  1.4442378E-07
  4.7343830E-08  5.2955842E+00  7.0038505E+00  6.2124315E+00  6.8122862E+00  6.9061680E+01  6.8126947E+00  6.2128567E+00  7.0035137E+00  5.2955871E+00  4.7347360E-08
  1.1353023E-07  6.2979891E+00  7.9837618E+00  7.1876691E+00  7.7980043E+00  7.8685112E+01  7.7984204E+00  7.1881036E+00  7.9834228E+00  6.2979923E+00  1.1352599E-07
  1.1282740E-07  7.4037890E+00  9.0664537E+00  8.2665341E+00  8.8839646E+00  9.0781614E+01  8.8843860E+00  8.2669744E+00  9.0661068E+00  7.4037927E+00  1.1282980E-07
  1.7119644E-07  8.6256261E+00  1.0264551E+01  9.4553621E+00  1.0081738E+01  1.0623861E+02  1.0082165E+01  9.4558086E+00  1.0264202E+01  8.6256298E+00  1.7118949E-07
  1.8515228E-07  9.9711435E+00  1.1589386E+01  1.0768945E+01  1.1406267E+01  1.2580336E+02  1.1406701E+01  1.0769400E+01  1.1589032E+01  9.9711481E+00  1.8515038E-07
  1.9217088E-08  3.9827696E-01  2.2162485E+00  1.5111461E+00  2.1019447E+00  3.3608040E+01  2.1023197E+00  1.5115494E+00  2.2159038E+00  3.9827691E-01  1.9217091E-08
  6.2917432E-08  8.8103618E-01  2.6691520E+00  1.9440943E+00  2.5077805E+00  3.5961265E+01  2.5081601E+00  1.9445031E+00  2.6688065E+00  8.8103674E-01  6.2917722E-08
  7.4032062E-08  1.4192324E+00  3.1736911E+00  2.4400430E+00  2.9803727E+00  3.8952069E+01  2.9807615E+00  2.4404610E+00  3.1733431E+00  1.4192335E+00  7.4032131E-08
  6.4857204E-08  2.0116142E+00  3.7331963E+00  3.0068805E+00  3.5340319E+00  4.2570791E+01  3.5344359E+00  3.0073108E+00  3.7328460E+00  2.0116157E+00  6.4858990E-08
  3.9908062E-08  2.6627426E+00  4.3579522E+00  3.6341246E+00  4.1550416E+00  4.6866725E+01  4.1554611E+00  3.6345615E+00  4.3576043E+00  2.6627446E+00  3.9906035E-08
  8.7423066E-08  3.3779274E+00  5.0505831E+00  4.3275957E+00  4.8503583E+00  5.1984443E+01  4.8507892E+00  4.3280446E+00  5.0502291E+00  3.3779299E+00  8.7425058E-08
  1.0571993E-07  4.1632925E+00  5.8170750E+00  5.0916708E+00  5.6174540E+00  5.8137694E+01  5.6178911E+00  5.0921260E+00  5.8167183E+00  4.1632957E+00  1.0572027E-07
  1.5010102E-07  5.0256789E+00  6.6593918E+00  5.9303181E+00  6.4609344E+00  6.5665326E+01  6.4613790E+00  5.9307799E+00  6.6590323E+00  5.0256821E+00  1.5009739E-07
  6.2920015E-08  5.9737136E+00  7.5859950E+00  6.8540890E+00  7.3945865E+00  7.5025654E+01  7.3950379E+00  6.8545610E+00  7.5856331E+00  5.9737172E+00  6.2918365E-08
  1.3580179E-07  7.0192359E+00  8.6116029E+00  7.8736687E+00  8.4213973E+00  8.6915603E+01  8.4218547E+00  7.8741475E+00  8.6112325E+00  7.0192400E+00  1.3580329E-07
  1.5841400E-07  8.1738864E+00  9.7435180E+00  8.9965338E+00  9.5532417E+00  1.0199439E+02  9.5537047E+00  8.9970193E+00  9.7431446E+00  8.1738912E+00  1.5841398E-07
  1.9311111E-07  9.4451109E+00  1.0996652E+01  1.0238731E+01  1.0806319E+01  1.2096962E+02  1.0806791E+01  1.0239226E+01  1.0996274E+01  9.4451159E+00  1.9311295E-07
  1.2547492E-08  3.8486966E-01  2.1213418E+00  1.4742243E+00  1.9927639E+00  3.1722938E+01  1.9931724E+00  1.4746641E+00  2.1209700E+00  3.8486969E-01  1.2552565E-08
  1.1569636E-08  8.4287911E-01  2.5514225E+00  1.8858437E+00  2.3799363E+00  3.3968381E+01  2.3803516E+00  1.8862911E+00  2.5510467E+00  8.4287978E-01  1.1568228E-08
  5.6278209E-08  1.3535389E+00  3.0301319E+00  2.3560359E+00  2.8287085E+00  3.6814975E+01  2.8291337E+00  2.3564933E+00  3.0297541E+00  1.3535401E+00  5.6276731E-08
  3.5412456E-08  1.9152329E+00  3.5614319E+00  2.8931566E+00  3.3544280E+00  4.0259601E+01  3.3548695E+00  2.8936270E+00  3.5610563E+00  1.9152348E+00  3.5415590E-08
  7.8616918E-08  2.5322455E+00  4.1538311E+00  3.4871648E+00  3.9447823E+00  4.4362634E+01  3.9452405E+00  3.4876424E+00  4.1534541E+00  2.5322478E+00  7.8618942E-08
  9.3484057E-08  3.2095668E+00  4.8104630E+00  4.1454822E+00  4.6053198E+00  4.9263650E+01  4.6057900E+00  4.1459723E+00  4.8100799E+00  3.2095696E+00  9.3482262E-08
  5.4210725E-08  3.9529533E+00  5.5358524E+00  4.8683173E+00  5.3314861E+00  5.5187672E+01  5.3319627E+00  4.8688145E+00  5.5354668E+00  3.9529565E+00  5.4210750E-08
  1.0379431E-07  4.7688613E+00  6.3326255E+00  5.6613454E+00  6.1312775E+00  6.2490553E+01  6.1317624E+00  5.6618494E+00  6.3322377E+00  4.7688649E+00  1.0379202E-07
  1.3072400E-07  5.6653275E+00  7.2094393E+00  6.5362205E+00  7.0142399E+00  7.1613834E+01  7.0147314E+00  6.5367353E+00  7.2090429E+00  5.6653314E+00  1.3072751E-07
  1.2421224E-07  6.6536365E+00  8.1799912E+00  7.4995896E+00  7.9849261E+00  8.3266923E+01  7.9854238E+00  7.5001114E+00  8.1795927E+00  6.6536410E+00  1.2421331E-07
  1.6462999E-07  7.7445906E+00  9.2491697E+00  8.5599448E+00  9.0542503E+00  9.7977770E+01  9.0547548E+00  8.5604737E+00  9.2487685E+00  7.7445957E+00  1.6463195E-07
  1.6865218E-07  8.9453710E+00  1.0434304E+01  9.7344631E+00  1.0239541E+01  1.1639513E+02  1.0240054E+01  9.7350018E+00  1.0433899E+01  8.9453763E+00  1.6865271E-07
  3.3917464E-08  3.7168468E-01  2.0314103E+00  1.4378754E+00  1.8920618E+00  2.9963904E+01  1.8925080E+00  1.4383550E+00  2.0310093E+00  3.7168468E-01  3.3917787E-08
  5.3487173E-08  8.0623136E-01  2.4398320E+00  1.8292085E+00  2.2611505E+00  3.2108656E+01  2.2615963E+00  1.8296900E+00  2.4394396E+00  8.0623196E-01  5.3488304E-08
  6.5884482E-08  1.2907163E+00  2.8940284E+00  2.2750030E+00  2.6874108E+00  3.4817692E+01  2.6878710E+00  2.2754948E+00  2.8936348E+00  1.2907177E+00  6.5884967E-08
  5.4941485E-08  1.8232812E+00  3.3987429E+00  2.7840562E+00  3.1865812E+00  3.8096218E+01  3.1870546E+00  2.7845617E+00  3.3983536E+00  1.8232830E+00  5.4942538E-08
  4.8850083E-08  2.4079134E+00  3.9602146E+00  3.3478263E+00  3.7489707E+00  4.2017280E+01  3.7494676E+00  3.3483450E+00  3.9598238E+00  2.4079159E+00  4.8849016E-08
  4.6335289E-08  3.0493032E+00  4.5826132E+00  3.9713837E+00  4.3750661E+00  4.6718981E+01  4.3755696E+00  3.9719098E+00  4.5822166E+00  3.0493062E+00  4.6338441E-08
  8.9849034E-08  3.7528607E+00  5.2690075E+00  4.6551092E+00  5.0623797E+00  5.2452074E+01  5.0628898E+00  4.6556426E+00  5.2686091E+00  3.7528641E+00  8.9847111E-08
  1.0455087E-07  4.5246762E+00  6.0225796E+00  5.4048803E+00  5.8206222E+00  5.9540074E+01  5.8211411E+00  5.4054210E+00  6.0221798E+00  4.5246803E+00  1.0454790E-07
  1.7063158E-07  5.3722354E+00  6.8532711E+00  6.2333180E+00  6.6554928E+00  6.8488756E+01  6.6560186E+00  6.2338700E+00  6.8528619E+00  5.3722397E+00  1.7063255E-07
  1.6428187E-07  6.3062437E+00  7.7703926E+00  7.1434016E+00  7.5729371E+00  7.9862790E+01  7.5734698E+00  7.1439611E+00  7.7699814E+00  6.3062486E+00  1.6427868E-07
  9.5828199E-08  7.3368087E+00  8.7801075E+00  8.1445257E+00  8.5829826E+00  9.4171362E+01  8.5835222E+00  8.1450928E+00  8.7796939E+00  7.3368142E+00  9.5824613E-08
  1.0987697E-07  8.4707920E+00  9.9007649E+00  9.2548885E+00  9.7039782E+00  1.1202625E+02  9.7045274E+00  9.2554668E+00  9.9003485E+00  8.4707980E+00  1.0987565E-07
  2.4606737E-08  3.5869963E-01  1.9459971E+00  1.4020408E+00  1.7991161E+00  2.8319787E+01  1.7995787E+00  1.4025402E+00  1.9456119E+00  3.5869963E-01  2.4607024E-08
  5.9203726E-08  7.7096780E-01  2.3338410E+00  1.7740301E+00  2.1505355E+00  3.0370436E+01  2.1510037E+00  1.7745379E+00  2.3334532E+00  7.7096852E-01  5.9207631E-08
  2.5593980E-08  1.2305106E+00  2.7647376E+00  2.1968841E+00  2.5559825E+00  3.2950688E+01  2.5564744E+00  2.1974110E+00  2.7643473E+00  1.2305121E+00  2.5591064E-08
  1.7623089E-08  1.7353865E+00  3.2443982E+00  2.6791373E+00  3.0293470E+00  3.6069649E+01  3.0298466E+00  2.6796729E+00  3.2440107E+00  1.7353886E+00  1.7623764E-08
  5.5791568E-08  2.2892529E+00  3.7762465E+00  3.2146056E+00  3.5654322E+00  3.9820146E+01  3.5659580E+00  3.2151562E+00  3.7758564E+00  2.2892557E+00  5.5794147E-08
  7.8165944E-08  2.8965166E+00  4.3660708E+00  3.8046416E+00  4.1582731E+00  4.4343092E+01  4.1588066E+00  3.8052005E+00  4.3656732E+00  2.8965200E+00  7.8169320E-08
  7.5221019E-08  3.5622609E+00  5.0154532E+00  4.4512597E+00  4.8088020E+00  4.9886453E+01  4.8093457E+00  4.4518272E+00  5.0150524E+00  3.5622648E+00  7.5222674E-08
  1.1334840E-07  4.2922296E+00  5.7280338E+00  5.1611419E+00  5.5274039E+00  5.6787138E+01  5.5279555E+00  5.1617223E+00  5.7276303E+00  4.2922340E+00  1.1334404E-07
  7.7873228E-08  5.0933915E+00  6.5148501E+00  5.9443237E+00  6.3166392E+00  6.5568214E+01  6.3171987E+00  5.9449130E+00  6.5144352E+00  5.0933965E+00  7.7876599E-08
  1.4160161E-07  5.9758500E+00  7.3812995E+00  6.8038884E+00  7.1835709E+00  7.6655240E+01  7.1841384E+00  6.8044861E+00  7.3808817E+00  5.9758555E+00  1.4159999E-07
  1.2671756E-07  6.9491541E+00  8.3361285E+00  7.7503603E+00  8.1388850E+00  9.0556816E+01  8.1394632E+00  7.7509709E+00  8.3357053E+00  6.9491602E+00  1.2671791E-07
  1.1541241E-07  8.0197960E+00  9.3941745E+00  8.7984355E+00  9.1974231E+00  1.0780707E+02  9.1980095E+00  8.7990553E+00  9.3937484E+00  8.0198026E+00  1.1541326E-07
  2.2606777E-08  3.4589217E-01  1.8648232E+00  1.3666975E+00  1.7128415E+00  2.6774213E+01  1.7133403E+00  1.3672367E+00  1.8644192E+00  3.4589217E-01  2.2609471E-08
  4.1247371E-08  7.3696417E-01  2.2330984E+00  1.7202465E+00  2.0473752E+00  2.8736194E+01  2.0478801E+00  1.7207950E+00  2.2326908E+00  7.3696496E-01  4.1246499E-08
  5.1796973E-08  1.1727735E+00  2.6420655E+00  2.1217605E+00  2.4334368E+00  3.1193032E+01  2.4339679E+00  2.1223303E+00  2.6416604E+00  1.1727751E+00  5.1793705E-08
  5.2837766E-08  1.6513267E+00  3.0976636E+00  2.5781765E+00  2.8825301E+00  3.4170673E+01  2.8830792E+00  2.5787557E+00  3.0972559E+00  1.6513291E+00  5.2838596E-08
  4.1865401E-08  2.1759592E+00  3.6013731E+00  3.0866625E+00  3.3927241E+00  3.7756887E+01  3.3932920E+00  3.0872581E+00  3.6009620E+00  2.1759623E+00  4.1864799E-08
  6.9397409E-08  2.7508105E+00  4.1602049E+00  3.6448836E+00  3.9539724E+00  4.2125838E+01  3.9545489E+00  3.6454889E+00  4.1597857E+00  2.7508143E+00  6.9399449E-08
  7.1456347E-08  3.3806563E+00  4.7744590E+00  4.2562977E+00  4.5708916E+00  4.7505806E+01  4.5714796E+00  4.2569124E+00  4.7740367E+00  3.3806606E+00  7.1453538E-08
  1.1705151E-07  4.0709099E+00  5.4481491E+00  4.9287074E+00  5.2504694E+00  5.4245437E+01  5.2510659E+00  4.9293361E+00  5.4477231E+00  4.0709151E+00  1.1705161E-07
  3.8442704E-08  4.8280590E+00  6.1932290E+00  5.6685484E+00  5.9964082E+00  6.2801690E+01  5.9970134E+00  5.6691867E+00  6.1927906E+00  4.8280646E+00  3.8445197E-08
  9.6678661E-08  5.6615836E+00  7.0116301E+00  6.4802246E+00  6.8154262E+00  7.3619105E+01  6.8160405E+00  6.4808728E+00  7.0111885E+00  5.6615900E+00  9.6677309E-08
  9.8290534E-08  6.5805993E+00  7.9145630E+00  7.3750405E+00  7.7189768E+00  8.7098647E+01  7.7196026E+00  7.3757026E+00  7.9141153E+00  6.5806060E+00  9.8289203E-08
  1.1700403E-07  7.5911855E+00  8.9136433E+00  8.3639667E+00  8.7181731E+00  1.0377661E+02  8.7188076E+00  8.3646387E+00  8.9131918E+00  7.5911927E+00  1.1700417E-07
  2.6317094E-08  3.3323991E-01  1.7876188E+00  1.3318655E+00  1.6326698E+00  2.5313808E+01  1.6332112E+00  1.3324517E+00  1.7871879E+00  3.3323992E-01  2.6318208E-08
  2.7021797E-08  7.0416697E-01  2.1373142E+00  1.6678619E+00  1.9510863E+00  2.7191300E+01  1.9516342E+00  1.6684582E+00  2.1368797E+00  7.0416788E-01  2.7022410E-08
  4.1567355E-08  1.1174159E+00  2.5261222E+00  2.0491214E+00  2.3186911E+00  2.9531787E+01  2.3192675E+00  2.0497410E+00  2.5256904E+00  1.1174176E+00  4.1567361E-08
  4.7924420E-08  1.5709673E+00  2.9581827E+00  2.4814852E+00  2.7455755E+00  3.2381451E+01  2.7461790E+00  2.4821227E+00  2.9577484E+00  1.5709699E+00  4.7923545E-08
  7.6846479E-08  2.0678425E+00  3.4351864E+00  2.9638692E+00  3.2301828E+00  3.5828410E+01  3.2307994E+00  2.9645170E+00  3.4347486E+00  2.0678459E+00  7.6849598E-08
  5.6579092E-08  2.6119300E+00  3.9645569E+00  3.4919181E+00  3.7614420E+00  4.0042330E+01  3.7620677E+00  3.4925762E+00  3.9641101E+00  2.6119341E+00  5.6579830E-08
  6.0338086E-08  3.2077145E+00  4.5454937E+00  4.0699558E+00  4.3463987E+00  4.5247991E+01  4.3470369E+00  4.0706246E+00  4.5450437E+00  3.2077193E+00  6.0337944E-08
  1.1742486E-07  3.8602965E+00  5.1835519E+00  4.7067739E+00  4.9889562E+00  5.1869768E+01  4.9896040E+00  4.7074581E+00  5.1830883E+00  3.8603019E+00  1.1742350E-07
  1.4233331E-07  4.5757128E+00  5.8877043E+00  5.4055456E+00  5.6938397E+00  6.0196617E+01  5.6944968E+00  5.4062402E+00  5.8872371E+00  4.5757190E+00  1.4233392E-07
  8.1110746E-08  5.3628057E+00  6.6605652E+00  6.1718477E+00  6.4674310E+00  7.0722737E+01  6.4680978E+00  6.1725527E+00  6.6600942E+00  5.3628125E+00  8.1112605E-08
  1.1808812E-07  6.2303684E+00  7.5143382E+00  7.0177452E+00  7.3219328E+00  8.3777326E+01  7.3226124E+00  7.0184658E+00  7.5138610E+00  6.2303757E+00  1.1808953E-07
  1.3954858E-07  7.1840329E+00  8.4592821E+00  7.9519657E+00  8.2662138E+00  9.9863733E+01  8.2669071E+00  7.9527013E+00  8.4588008E+00  7.1840406E+00  1.3954772E-07
  1.2450461E-08  3.2072104E-01  1.7141642E+00  1.2975743E+00  1.5580956E+00  2.3932305E+01  1.5586836E+00  1.2982120E+00  1.7137040E+00  3.2072099E-01  1.2454508E-08
  4.4646503E-08  6.7246943E-01  2.0461912E+00  1.6168331E+00  1.8611082E+00  2.5729373E+01  1.8617037E+00  1.6174817E+00  2.0457275E+00  6.7247021E-01  4.4646418E-08
  4.6271575E-08  1.0642453E+00  2.4158063E+00  1.9788419E+00  2.2111147E+00  2.7965519E+01  2.2117407E+00  1.9795156E+00  2.4153454E+00  1.0642471E+00  4.6274106E-08
  4.9760641E-08  1.4940221E+00  2.8254911E+00  2.3894085E+00  2.6179254E+00  3.0693897E+01  2.6185845E+00  2.3901019E+00  2.8250274E+00  1.4940249E+00  4.9760682E-08
