PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  1.8945042E-08  2.4103732E-01  3.4015649E+00  2.7796205E+00  3.7771120E+00  4.1579756E+01  3.7773595E+00  2.7798867E+00  3.4011980E+00  2.4103730E-01  1.8946390E-08
  5.9578106E-08  8.4074833E-01  3.9558925E+00  3.3001639E+00  4.2583863E+00  4.4649981E+01  4.2586396E+00  3.3004344E+00  3.9555212E+00  8.4074859E-01  5.9577937E-08
  4.5321774E-08  1.5083668E+00  4.5765046E+00  3.9145402E+00  4.8366880E+00  4.8581602E+01  4.8369483E+00  3.9148169E+00  4.5761290E+00  1.5083675E+00  4.5318307E-08
  4.8542209E-08  2.2438775E+00  5.2666510E+00  4.6133101E+00  5.5125422E+00  5.3260190E+01  5.5128096E+00  4.6135914E+00  5.2662717E+00  2.2438784E+00  4.8538231E-08
  2.7998748E-08  3.0541562E+00  6.0340657E+00  5.3848862E+00  6.2658107E+00  5.8761886E+01  6.2660867E+00  5.3851766E+00  6.0336825E+00  3.0541574E+00  2.8001583E-08
  1.5735286E-07  3.9472259E+00  6.8898806E+00  6.2377589E+00  7.1169496E+00  6.5229365E+01  7.1172377E+00  6.2380538E+00  6.8894943E+00  3.9472272E+00  1.5734875E-07
  1.0175161E-07  4.9299128E+00  7.8453849E+00  7.1824532E+00  8.0638178E+00  7.2838939E+01  8.0641140E+00  7.1827565E+00  7.8449940E+00  4.9299145E+00  1.0175657E-07
  1.0021479E-07  6.0108241E+00  8.8976021E+00  8.2271434E+00  9.1123529E+00  8.1825850E+01  9.1126536E+00  8.2274516E+00  8.8972074E+00  6.0108261E+00  1.0021521E-07
  1.3874827E-07  7.2014082E+00  1.0057751E+01  9.3780244E+00  1.0268940E+01  9.2647581E+01  1.0269245E+01  9.3783370E+00  1.0057353E+01  7.2014103E+00  1.3874141E-07
  2.2996799E-07  8.5156294E+00  1.1335460E+01  1.0646782E+01  1.1551677E+01  1.0592852E+02  1.1551988E+01  1.0647103E+01  1.1335058E+01  8.5156320E+00  2.2996092E-07
  5.0532975E-08  9.9702273E+00  1.2755820E+01  1.2055453E+01  1.2970331E+01  1.2259486E+02  1.2970646E+01  1.2055777E+01  1.2755409E+01  9.9702296E+00  5.0532247E-08
  1.3165387E-07  1.1572827E+01  1.4324658E+01  1.3607413E+01  1.4534738E+01  1.4380773E+02  1.4535056E+01  1.3607741E+01  1.4324242E+01  1.1572830E+01  1.3165524E-07
  1.8395141E-08  2.3373294E-01  3.2603335E+00  2.6805626E+00  3.5709339E+00  3.9136038E+01  3.5712070E+00  2.6808531E+00  3.2599360E+00  2.3373294E-01  1.8395848E-08
  6.6883798E-08  8.0198987E-01  3.7862968E+00  3.1753782E+00  4.0294563E+00  4.2053356E+01  4.0297326E+00  3.1756734E+00  3.7858946E+00  8.0199022E-01  6.6886430E-08
  4.8482037E-08  1.4346843E+00  4.3745448E+00  3.7534109E+00  4.5749232E+00  4.5780304E+01  4.5752072E+00  3.7537129E+00  4.3741384E+00  1.4346850E+00  4.8487182E-08
  1.0898397E-07  2.1321311E+00  5.0288363E+00  4.4154072E+00  5.2167450E+00  5.0231335E+01  5.2170366E+00  4.4157142E+00  5.0284254E+00  2.1321321E+00  1.0897918E-07
  6.5994400E-08  2.9008523E+00  5.7570614E+00  5.1470570E+00  5.9320424E+00  5.5460499E+01  5.9323516E+00  5.1473734E+00  5.7566506E+00  2.9008535E+00  6.5994908E-08
  1.7179826E-07  3.7466386E+00  6.5687815E+00  5.9543304E+00  6.7405120E+00  6.1608171E+01  6.7408260E+00  5.9546518E+00  6.5683630E+00  3.7466403E+00  1.7179655E-07
  5.8444579E-08  4.6768693E+00  7.4729994E+00  6.8508331E+00  7.6396700E+00  6.8846520E+01  7.6399933E+00  6.8511642E+00  7.4725766E+00  4.6768713E+00  5.8443903E-08
  1.4563142E-07  5.6996790E+00  8.4683538E+00  7.8388721E+00  8.6319485E+00  7.7463408E+01  8.6322764E+00  7.8392082E+00  8.4679266E+00  5.6996810E+00  1.4562866E-07
  2.1775779E-07  6.8257396E+00  9.5653019E+00  8.9268461E+00  9.7276129E+00  8.7887476E+01  9.7279468E+00  8.9271869E+00  9.5648700E+00  6.8257420E+00  2.1775983E-07
  6.0713878E-08  8.0686094E+00  1.0773183E+01  1.0128340E+01  1.0941241E+01  1.0082341E+02  1.0941580E+01  1.0128688E+01  1.0772743E+01  8.0686118E+00  6.0714158E-08
  1.4063238E-07  9.4434539E+00  1.2117809E+01  1.1459047E+01  1.2282006E+01  1.1711468E+02  1.2282350E+01  1.1459401E+01  1.2117364E+01  9.4434564E+00  1.4062950E-07
  1.4169100E-07  1.0957947E+01  1.3601604E+01  1.2926655E+01  1.3762014E+01  1.3791703E+02  1.3762363E+01  1.2927016E+01  1.3601153E+01  1.0957950E+01  1.4169132E-07
  4.8688409E-08  2.2658407E-01  3.1270131E+00  2.5856947E+00  3.3796986E+00  3.6846645E+01  3.3799968E+00  2.5860120E+00  3.1265818E+00  2.2658405E-01  4.8687880E-08
  2.6121479E-08  7.6502177E-01  3.6260307E+00  3.0560149E+00  3.8162749E+00  3.9619779E+01  3.8165768E+00  3.0563373E+00  3.6255950E+00  7.6502214E-01  2.6124915E-08
  8.4838223E-08  1.3650882E+00  4.1836786E+00  3.6011992E+00  4.3321592E+00  4.3151800E+01  4.3324695E+00  3.6015292E+00  4.1832381E+00  1.3650890E+00  8.4837002E-08
  5.0240024E-08  2.0268343E+00  4.8037668E+00  4.2282676E+00  4.9415177E+00  4.7384229E+01  4.9418360E+00  4.2286027E+00  4.8033215E+00  2.0268354E+00  5.0238147E-08
