PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  3.4122391E-08  7.5208308E-02  3.2180282E+00  3.6099443E+00  2.4444754E+00  3.6739763E+01  2.4447787E+00  3.6102669E+00  3.2175751E+00  7.5208292E-02  3.4123479E-08
  3.5621013E-08  6.5229356E-01  3.7544508E+00  4.1089832E+00  2.9318719E+00  3.9347021E+01  2.9321812E+00  4.1093109E+00  3.7539926E+00  6.5229384E-01  3.5619397E-08
  3.0240384E-08  1.2961221E+00  4.3563106E+00  4.6966433E+00  3.5101479E+00  4.2703947E+01  3.5104643E+00  4.6969776E+00  4.3558471E+00  1.2961228E+00  3.0237074E-08
  8.1722963E-08  2.0074902E+00  5.0271283E+00  5.3658393E+00  4.1805593E+00  4.6747777E+01  4.1808827E+00  5.3661785E+00  5.0266601E+00  2.0074911E+00  8.1719418E-08
  4.9028429E-08  2.7930621E+00  5.7742824E+00  6.1078043E+00  4.9272155E+00  5.1583052E+01  4.9275476E+00  6.1081527E+00  5.7738094E+00  2.7930632E+00  4.9030726E-08
  1.0615384E-07  3.6606177E+00  6.6081476E+00  6.9306997E+00  5.7682886E+00  5.7379284E+01  5.7686319E+00  6.9310532E+00  6.6076700E+00  3.6606189E+00  1.0615060E-07
  8.4534738E-08  4.6171099E+00  7.5394014E+00  7.8445579E+00  6.7032486E+00  6.4343995E+01  6.7035999E+00  7.8449198E+00  7.5389184E+00  4.6171115E+00  8.4539090E-08
  6.5183361E-08  5.6711054E+00  8.5669343E+00  8.8575758E+00  7.7384394E+00  7.2744707E+01  7.7387955E+00  8.8579431E+00  8.5664468E+00  5.6711072E+00  6.5183471E-08
  6.7206346E-08  6.8340211E+00  9.7019694E+00  9.9767747E+00  8.8810550E+00  8.3047919E+01  8.8814160E+00  9.9771469E+00  9.7014771E+00  6.8340231E+00  6.7202300E-08
  2.1956698E-07  8.1191001E+00  1.0954127E+01  1.1213486E+01  1.0147797E+01  9.5870236E+01  1.0148164E+01  1.1213866E+01  1.0953630E+01  8.1191027E+00  2.1956178E-07
  1.1301756E-07  9.5430695E+00  1.2347106E+01  1.2588854E+01  1.1549575E+01  1.1209667E+02  1.1549947E+01  1.2589239E+01  1.2346600E+01  9.5430719E+00  1.1301784E-07
  8.7481422E-08  1.1114010E+01  1.3887485E+01  1.4107404E+01  1.3096320E+01  1.3282486E+02  1.3096696E+01  1.4107793E+01  1.3886973E+01  1.1114012E+01  8.7481782E-08
  1.1860841E-08  7.3103960E-02  3.0806035E+00  3.4216501E+00  2.3672724E+00  3.4677011E+01  2.3676040E+00  3.4220008E+00  3.0801151E+00  7.3103956E-02  1.1861919E-08
  3.6050875E-08  6.2103364E-01  3.5905780E+00  3.8972279E+00  2.8317971E+00  3.7168807E+01  2.8321327E+00  3.8975840E+00  3.5900840E+00  6.2103399E-01  3.6053551E-08
  4.1487904E-08  1.2322821E+00  4.1621216E+00  4.4520171E+00  3.3782742E+00  4.0371634E+01  3.3786176E+00  4.4523802E+00  4.1616222E+00  1.2322827E+00  4.1491381E-08
