PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  1.9508828E-08  1.6693328E-01  3.5667458E+00  3.3663461E+00  3.5563302E+00  4.5175442E+01  3.5565912E+00  3.3666227E+00  3.5663655E+00  1.6693325E-01  1.9511273E-08
  3.2811169E-08  7.8236093E-01  4.1349107E+00  3.8949997E+00  4.0555089E+00  4.8493578E+01  4.0557756E+00  3.8952805E+00  4.1345265E+00  7.8236119E-01  3.2810496E-08
  3.1188085E-08  1.4658769E+00  4.7695357E+00  4.5181984E+00  4.6522558E+00  5.2692513E+01  4.6525295E+00  4.5184854E+00  4.7691473E+00  1.4658775E+00  3.1183367E-08
  5.0691872E-08  2.2174031E+00  5.4738575E+00  5.2262883E+00  5.3470463E+00  5.7652322E+01  5.3473269E+00  5.2265798E+00  5.4734658E+00  2.2174040E+00  5.0686973E-08
  7.1956970E-08  3.0438481E+00  6.2556548E+00  6.0074218E+00  6.1193582E+00  6.3445833E+01  6.1196478E+00  6.0077223E+00  6.2552598E+00  3.0438492E+00  7.1959933E-08
  1.4138084E-07  3.9532685E+00  7.1261412E+00  6.8701253E+00  6.9898788E+00  7.0212561E+01  6.9901803E+00  6.8704303E+00  7.1257431E+00  3.9532697E+00  1.4137635E-07
  8.3230502E-08  4.9524880E+00  8.0966709E+00  7.8249732E+00  7.9563281E+00  7.8125250E+01  7.9566377E+00  7.8252866E+00  8.0962686E+00  4.9524896E+00  8.3237006E-08
  1.1662848E-07  6.0501252E+00  9.1640990E+00  8.8801401E+00  9.0246170E+00  8.7415461E+01  9.0249307E+00  8.8804579E+00  9.1636933E+00  6.0501272E+00  1.1662975E-07
  1.8691142E-07  7.2576397E+00  1.0339651E+01  1.0041746E+01  1.0201066E+01  9.8539272E+01  1.0201384E+01  1.0042068E+01  1.0339241E+01  7.2576417E+00  1.8690195E-07
  1.8741659E-07  8.5890664E+00  1.1632957E+01  1.1321506E+01  1.1503911E+01  1.1212110E+02  1.1504234E+01  1.1321836E+01  1.1632544E+01  8.5890688E+00  1.8740834E-07
  1.2854721E-07  1.0061156E+01  1.3069248E+01  1.2741548E+01  1.2942824E+01  1.2909062E+02  1.2943152E+01  1.2741882E+01  1.3068826E+01  1.0061158E+01  1.2854746E-07
  2.0498522E-07  1.1681485E+01  1.4654275E+01  1.4305130E+01  1.4527630E+01  1.5061409E+02  1.4527962E+01  1.4305467E+01  1.4653849E+01  1.1681488E+01  2.0498982E-07
  1.2689318E-08  1.6166228E-01  3.4154782E+00  3.2062014E+00  3.3917349E+00  4.2456805E+01  3.3920216E+00  3.2065024E+00  3.4150685E+00  1.6166227E-01  1.2690455E-08
  5.3077735E-08  7.4399735E-01  3.9537431E+00  3.7082352E+00  3.8660641E+00  4.5595801E+01  3.8663539E+00  3.7085407E+00  3.9533294E+00  7.4399769E-01  5.3080763E-08
  2.7337892E-08  1.3909175E+00  4.5544258E+00  4.2940396E+00  4.4277570E+00  4.9560660E+01  4.4280544E+00  4.2943518E+00  4.5540079E+00  1.3909181E+00  2.7342342E-08
  8.2462448E-08  2.1026821E+00  5.2212821E+00  4.9643085E+00  5.0863120E+00  5.4260873E+01  5.0866167E+00  4.9646253E+00  5.2208602E+00  2.1026831E+00  8.2459273E-08
  7.0009205E-08  2.8858427E+00  5.9622519E+00  5.7044320E+00  5.8184254E+00  5.9746967E+01  5.8187479E+00  5.7047583E+00  5.9618307E+00  2.8858439E+00  7.0009049E-08
  1.6857039E-07  3.7461926E+00  6.7869570E+00  6.5203813E+00  6.6440157E+00  6.6156310E+01  6.6443430E+00  6.5207125E+00  6.7865281E+00  3.7461942E+00  1.6856818E-07
