PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  3.9962922E-08  1.8342955E-01  3.5355246E+00  2.0724615E+00  2.9726513E+00  3.9792388E+01  2.9730123E+00  2.0728370E+00  3.5350427E+00  1.8342953E-01  3.9963896E-08
  3.4227899E-08  7.7075265E-01  4.0754859E+00  2.5879342E+00  3.4538058E+00  4.2594715E+01  3.4541735E+00  2.5883151E+00  4.0749993E+00  7.7075295E-01  3.4228832E-08
  3.4453872E-08  1.4252582E+00  4.6811879E+00  3.1950109E+00  4.0294970E+00  4.6206875E+01  4.0298727E+00  3.1953988E+00  4.6806966E+00  1.4252589E+00  3.4448442E-08
  7.1389106E-08  2.1471870E+00  5.3559480E+00  3.8850436E+00  4.7004811E+00  5.0531460E+01  4.7008646E+00  3.8854370E+00  5.3554525E+00  2.1471880E+00  7.1386297E-08
  1.0646244E-07  2.9433190E+00  6.1073514E+00  4.6473959E+00  5.4480575E+00  5.5653655E+01  5.4484506E+00  4.6477990E+00  6.1068517E+00  2.9433203E+00  1.0646440E-07
  1.1536206E-07  3.8215697E+00  6.9462437E+00  5.4904258E+00  6.2918765E+00  6.1724669E+01  6.2922820E+00  5.4908343E+00  6.9457403E+00  3.8215711E+00  1.1535847E-07
  1.0084426E-07  4.7887847E+00  7.8836767E+00  6.4244704E+00  7.2303281E+00  6.8930875E+01  7.2307426E+00  6.4248882E+00  7.8831684E+00  4.7887865E+00  1.0084924E-07
  1.6323014E-07  5.8535316E+00  8.9172872E+00  7.4576905E+00  8.2694661E+00  7.7517956E+01  8.2698859E+00  7.4581139E+00  8.9167748E+00  5.8535337E+00  1.6322906E-07
  1.0817317E-07  7.0272234E+00  1.0058269E+01  8.5965449E+00  9.4159308E+00  8.7945866E+01  9.4163555E+00  8.5969735E+00  1.0057752E+01  7.0272257E+00  1.0816562E-07
  1.5404135E-07  8.3235495E+00  1.1316216E+01  9.8525740E+00  1.0687316E+01  1.0083573E+02  1.0687747E+01  9.8530112E+00  1.1315695E+01  8.3235522E+00  1.5403652E-07
  1.6234417E-07  9.7592205E+00  1.2715716E+01  1.1247488E+01  1.2093756E+01  1.1709898E+02  1.2094193E+01  1.1247930E+01  1.2715187E+01  9.7592233E+00  1.6234680E-07
  1.4897299E-07  1.1341988E+01  1.4262822E+01  1.2785030E+01  1.3645092E+01  1.3787443E+02  1.3645534E+01  1.2785477E+01  1.4262287E+01  1.1341991E+01  1.4897470E-07
  2.1185957E-08  1.7759202E-01  3.3594784E+00  2.0010594E+00  2.8341997E+00  3.7540353E+01  2.8345941E+00  2.0014670E+00  3.3589592E+00  1.7759202E-01  2.1187416E-08
  4.7132390E-08  7.3474675E-01  3.8726204E+00  2.4918169E+00  3.2927447E+00  4.0208504E+01  3.2931435E+00  2.4922301E+00  3.8720964E+00  7.3474714E-01  4.7135129E-08
  2.8600410E-08  1.3556563E+00  4.4475679E+00  3.0640064E+00  3.8361745E+00  4.3640299E+01  3.8365820E+00  3.0644273E+00  4.4470390E+00  1.3556570E+00  2.8605352E-08
