PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  2.3008943E-08  1.3534877E-01  3.9932462E+00  2.9551651E+00  3.7468648E+00  4.2131319E+01  3.7471219E+00  2.9554379E+00  3.9928668E+00  1.3534876E-01  2.3010696E-08
  3.8703575E-08  7.4261930E-01  4.5504308E+00  3.4836791E+00  4.2376755E+00  4.5343111E+01  4.2379382E+00  3.4839560E+00  4.5500478E+00  7.4261961E-01  3.8702997E-08
  6.3692016E-08  1.4180329E+00  5.1742501E+00  4.1059087E+00  4.8253471E+00  4.9422995E+01  4.8256170E+00  4.1061919E+00  5.1738631E+00  1.4180336E+00  6.3688833E-08
  5.6412874E-08  2.1616635E+00  5.8679944E+00  4.8126313E+00  5.5104875E+00  5.4260977E+01  5.5107645E+00  4.8129191E+00  5.8676043E+00  2.1616645E+00  5.6407841E-08
  5.2157261E-08  2.9803930E+00  6.6393877E+00  5.5925140E+00  6.2733285E+00  5.9935705E+01  6.2736141E+00  5.5928108E+00  6.6389943E+00  2.9803943E+00  5.2160357E-08
  1.6934843E-07  3.8822472E+00  7.4995191E+00  6.4540436E+00  7.1341621E+00  6.6592217E+01  7.1344596E+00  6.4543448E+00  7.4991229E+00  3.8822486E+00  1.6934444E-07
  8.5027142E-08  4.8740852E+00  8.4596460E+00  7.4077275E+00  8.0910005E+00  7.4409528E+01  8.0913062E+00  7.4080373E+00  8.4592456E+00  4.8740870E+00  8.5031747E-08
  1.5547892E-07  5.9645333E+00  9.5169642E+00  8.4617658E+00  9.1498374E+00  8.3625653E+01  9.1501474E+00  8.4620801E+00  9.5165608E+00  5.9645355E+00  1.5547956E-07
  1.4003762E-07  7.1650590E+00  1.0682711E+01  9.6224423E+00  1.0317144E+01  9.4698947E+01  1.0317459E+01  9.6227608E+00  1.0682304E+01  7.1650611E+00  1.4003016E-07
  2.4385040E-07  8.4895901E+00  1.1966533E+01  1.0901437E+01  1.1610929E+01  1.0825324E+02  1.1611248E+01  1.0901763E+01  1.1966122E+01  8.4895927E+00  2.4384346E-07
  1.2408810E-07  9.9548859E+00  1.3393425E+01  1.2320735E+01  1.3041070E+01  1.2521153E+02  1.3041394E+01  1.2321065E+01  1.3393006E+01  9.9548885E+00  1.2408803E-07
  8.4814321E-08  1.1568632E+01  1.4969295E+01  1.3883830E+01  1.4617435E+01  1.4672972E+02  1.4617763E+01  1.3884164E+01  1.4968873E+01  1.1568635E+01  8.4817333E-08
  1.2767249E-08  1.3164844E-01  3.8110819E+00  2.8601618E+00  3.5520677E+00  3.9693033E+01  3.5523507E+00  2.8604590E+00  3.8106736E+00  1.3164845E-01  1.2767734E-08
  7.6508997E-08  7.0691880E-01  4.3395922E+00  3.3621000E+00  4.0193708E+00  4.2742845E+01  4.0196569E+00  3.3624017E+00  4.3391799E+00  7.0691918E-01  7.6511711E-08
  1.9920748E-08  1.3468237E+00  4.9307015E+00  3.9472023E+00  4.5735046E+00  4.6608097E+01  4.5737984E+00  3.9475107E+00  4.9302854E+00  1.3468244E+00  1.9925144E-08
