PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  2.4198999E-08  2.0823145E-01  2.7141991E+00  2.7986031E+00  3.7776139E+00 -1.7912792E+00  3.7779042E+00  2.7989074E+00  2.7137943E+00  2.0823142E-01  2.4201437E-08
  7.4116562E-08  5.5433530E-01  3.0169481E+00  3.0623380E+00  3.9999681E+00 -2.1556921E+00  4.0002644E+00  3.0626469E+00  3.0165391E+00  5.5433557E-01  7.4116565E-08
  5.8306296E-08  9.6242789E-01  3.3799195E+00  3.4152091E+00  4.3148074E+00 -2.0147376E+00  4.3151112E+00  3.4155245E+00  3.3795062E+00  9.6242842E-01  5.8303107E-08
  5.6341511E-08  1.4316435E+00  3.8056714E+00  3.8464808E+00  4.7218329E+00 -1.5065859E+00  4.7221443E+00  3.8468010E+00  3.8052540E+00  1.4316445E+00  5.6337315E-08
  1.4878862E-07  1.9682997E+00  4.3014231E+00  4.3431313E+00  5.1990667E+00 -5.7144395E-01  5.1993870E+00  4.3434609E+00  4.3010018E+00  1.9683007E+00  1.4878916E-07
  8.2199092E-08  2.5798719E+00  4.8779105E+00  4.9131266E+00  5.7670079E+00  9.1820469E-01  5.7673413E+00  4.9134610E+00  4.8774867E+00  2.5798733E+00  8.2195196E-08
  1.5119621E-07  3.2725409E+00  5.5459918E+00  5.5665212E+00  6.4224442E+00  3.1230706E+00  6.4227855E+00  5.5668641E+00  5.5455625E+00  3.2725424E+00  1.5120071E-07
  2.0243728E-07  4.0543023E+00  6.3015326E+00  6.3108578E+00  7.1705756E+00  6.2630827E+00  7.1709222E+00  6.3112064E+00  6.3010999E+00  4.0543043E+00  2.0243752E-07
  1.2444753E-07  4.9360415E+00  7.1551803E+00  7.1515205E+00  8.0169839E+00  1.0787803E+01  8.0173347E+00  7.1518734E+00  7.1547429E+00  4.9360431E+00  1.2444366E-07
  9.5139286E-08  5.9312878E+00  8.1159249E+00  8.0996517E+00  8.9795303E+00  1.7319775E+01  8.9798863E+00  8.1000123E+00  8.1154841E+00  5.9312902E+00  9.5137907E-08
  1.6688146E-07  7.0562600E+00  9.2087352E+00  9.1770179E+00  1.0067126E+01  2.6792146E+01  1.0067488E+01  9.1773827E+00  9.2082859E+00  7.0562623E+00  1.6687835E-07
  2.4119420E-07  8.3177819E+00  1.0438555E+01  1.0385993E+01  1.1288915E+01  4.0383139E+01  1.1289282E+01  1.0386363E+01  1.0438100E+01  8.3177852E+00  2.4119398E-07
  3.7609207E-08  2.0149956E-01  2.6004901E+00  2.7001788E+00  3.5644093E+00 -1.3462364E+00  3.5647274E+00  2.7005094E+00  2.6000536E+00  2.0149956E-01  3.7609328E-08
  7.1371002E-08  5.3716664E-01  2.8959444E+00  2.9594705E+00  3.7854521E+00 -1.6187156E+00  3.7857738E+00  2.9598059E+00  2.8955032E+00  5.3716702E-01  7.1372824E-08
  4.7246888E-08  9.3212823E-01  3.2483730E+00  3.2977188E+00  4.0893604E+00 -1.3997893E+00  4.0896904E+00  3.2980614E+00  3.2479274E+00  9.3212890E-01  4.7252688E-08
  8.5697502E-08  1.3859545E+00  3.6609573E+00  3.7149474E+00  4.4852306E+00 -7.9455035E-01  4.4855685E+00  3.7152951E+00  3.6605073E+00  1.3859555E+00  8.5695111E-08
  4.7259951E-08  1.9046869E+00  4.1411747E+00  4.1953776E+00  4.9483083E+00  2.3654722E-01  4.9486646E+00  4.1957351E+00  4.1407252E+00  1.9046881E+00  4.7259387E-08
  1.8298922E-07  2.4935639E+00  4.6982171E+00  4.7444360E+00  5.4983980E+00  1.8216297E+00  5.4987596E+00  4.7447991E+00  4.6977596E+00  2.4935657E+00  1.8298873E-07
  6.2113768E-08  3.1594499E+00  5.3406524E+00  5.3755094E+00  6.1320334E+00  4.1201931E+00  6.1324047E+00  5.3758822E+00  5.3401905E+00  3.1594517E+00  6.2112529E-08
  2.2942478E-07  3.9099572E+00  6.0661489E+00  6.0901067E+00  6.8508541E+00  7.4105645E+00  6.8512306E+00  6.0904847E+00  6.0656825E+00  3.9099593E+00  2.2942213E-07
  4.1799575E-07  4.7552772E+00  6.8846758E+00  6.8960378E+00  7.6646260E+00  1.2115682E+01  7.6650082E+00  6.8964206E+00  6.8842052E+00  4.7552799E+00  4.1799990E-07
  1.4419508E-07  5.7086344E+00  7.8050423E+00  7.8065555E+00  8.5876419E+00  1.8945660E+01  8.5880293E+00  7.8069455E+00  7.8045629E+00  5.7086371E+00  1.4419733E-07
  2.3380839E-07  6.7847384E+00  8.8531097E+00  8.8369227E+00  9.6283341E+00  2.8751352E+01  9.6287265E+00  8.8373196E+00  8.8526253E+00  6.7847414E+00  2.3381218E-07
  2.9110236E-07  7.9905920E+00  1.0030385E+01  9.9941558E+00  1.0798347E+01  4.2708966E+01  1.0798746E+01  9.9945605E+00  1.0029894E+01  7.9905946E+00  2.9110147E-07
  5.0407989E-08  1.9491322E-01  2.4944391E+00  2.6061410E+00  3.3669609E+00 -9.3469130E-01  3.3673067E+00  2.6065000E+00  2.4939678E+00  1.9491319E-01  5.0407264E-08
  1.8662518E-08  5.2023787E-01  2.7824620E+00  2.8606579E+00  3.5859188E+00 -1.1198909E+00  3.5862685E+00  2.8610223E+00  2.7819866E+00  5.2023824E-01  1.8666609E-08
  1.1310994E-07  9.0277270E-01  3.1244913E+00  3.1862406E+00  3.8805997E+00 -8.2953933E-01  3.8809584E+00  3.1866129E+00  3.1240109E+00  9.0277354E-01  1.1310882E-07
  2.2267698E-08  1.3418934E+00  3.5238433E+00  3.5895653E+00  4.2651651E+00 -1.3796530E-01  4.2655322E+00  3.5899429E+00  3.5233579E+00  1.3418945E+00  2.2266314E-08
  8.0798346E-08  1.8420339E+00  3.9889183E+00  4.0539479E+00  4.7162255E+00  9.7967046E-01  4.7166127E+00  4.0543368E+00  3.9884333E+00  1.8420353E+00  8.0800161E-08
  1.2057974E-07  2.4087668E+00  4.5264644E+00  4.5832784E+00  5.2471106E+00  2.6524380E+00  5.2475085E+00  4.5836779E+00  4.5259715E+00  2.4087686E+00  1.2057942E-07
  1.8445329E-07  3.0485906E+00  5.1438698E+00  5.1915202E+00  5.8583570E+00  5.0496930E+00  5.8587603E+00  5.1919252E+00  5.1433720E+00  3.0485928E+00  1.8445612E-07
  7.3306121E-08  3.7687469E+00  5.8401200E+00  5.8771728E+00  6.5485887E+00  8.4806416E+00  6.5489972E+00  5.8775833E+00  5.8396179E+00  3.7687492E+00  7.3306839E-08
  1.8119532E-07  4.5787744E+00  6.6245459E+00  6.6493852E+00  7.3311064E+00  1.3405361E+01  7.3315218E+00  6.6498012E+00  6.6240386E+00  4.5787772E+00  1.8119504E-07
 -7.5329415E-08  5.4915294E+00  7.5083798E+00  7.5232615E+00  8.2150827E+00  2.0483347E+01  8.2155032E+00  7.5236860E+00  7.5078624E+00  5.4915321E+00 -7.5327146E-08
  2.4241957E-08  6.5204155E+00  8.5103234E+00  8.5081757E+00  9.2103562E+00  3.0633956E+01  9.2107816E+00  8.5086064E+00  8.5098019E+00  6.5204186E+00  2.4247381E-08
  5.0018145E-07  7.6725001E+00  9.6369581E+00  9.6155477E+00  1.0330422E+01  4.4812781E+01  1.0330856E+01  9.6159860E+00  9.6364309E+00  7.6725042E+00  5.0018052E-07
  5.3591274E-08  1.8846182E-01  2.3946503E+00  2.5160268E+00  3.1834949E+00 -5.5336691E-01  3.1838703E+00  2.5164170E+00  2.3941418E+00  1.8846185E-01  5.3584364E-08
  5.4543142E-08  5.0380107E-01  2.6751754E+00  2.7655063E+00  3.4000555E+00 -6.5479238E-01  3.4004362E+00  2.7659025E+00  2.6746614E+00  5.0380154E-01  5.4544725E-08
  5.0885954E-08  8.7442622E-01  3.0069682E+00  3.0808384E+00  3.6875467E+00 -2.9725534E-01  3.6879361E+00  3.0812431E+00  3.0064496E+00  8.7442716E-01  5.0884409E-08
  6.4488539E-08  1.2984919E+00  3.3931397E+00  3.4694868E+00  4.0597747E+00  4.7065740E-01  4.0601789E+00  3.4699029E+00  3.3926166E+00  1.2984931E+00  6.4489514E-08
  5.7056805E-08  1.7804706E+00  3.8432509E+00  3.9178333E+00  4.4983684E+00  1.6686873E+00  4.4987881E+00  3.9182550E+00  3.8427284E+00  1.7804721E+00  5.7058795E-08
  1.2729728E-07  2.3256369E+00  4.3616128E+00  4.4295686E+00  5.0121111E+00  3.4179610E+00  5.0125418E+00  4.4300019E+00  4.3610825E+00  2.3256389E+00  1.2729927E-07
  4.0967794E-08  2.9401406E+00  4.9546530E+00  5.0136756E+00  5.5995972E+00  5.9307893E+00  5.6000340E+00  5.0141150E+00  4.9541183E+00  2.9401429E+00  4.0966722E-08
  2.2282553E-08  3.6308638E+00  5.6224973E+00  5.6712196E+00  6.2620129E+00  9.5023912E+00  6.2624548E+00  5.6716644E+00  5.6219578E+00  3.6308663E+00  2.2287564E-08
  2.3409396E-07  4.4067306E+00  6.3738726E+00  6.4111593E+00  7.0140322E+00  1.4629833E+01  7.0144819E+00  6.4116135E+00  6.3733286E+00  4.4067338E+00  2.3409252E-07
  2.8095783E-07  5.2801750E+00  7.2221251E+00  7.2490091E+00  7.8601792E+00  2.1945910E+01  7.8606345E+00  7.2494691E+00  7.2215709E+00  5.2801783E+00  2.8096353E-07
  2.3740209E-07  6.2634784E+00  8.1795194E+00  8.1900233E+00  8.8115412E+00  3.2377948E+01  8.8120020E+00  8.1904895E+00  8.1789624E+00  6.2634820E+00  2.3739782E-07
  2.7186715E-07  7.3636770E+00  9.2571996E+00  9.2491954E+00  9.8832795E+00  4.6684066E+01  9.8837466E+00  9.2496700E+00  9.2566344E+00  7.3636809E+00  2.7186183E-07
  2.8708489E-08  1.8213437E-01  2.3001698E+00  2.4294863E+00  3.0127109E+00 -1.9934013E-01  3.0131192E+00  2.4299107E+00  2.2996201E+00  1.8213433E-01  2.8707067E-08
  2.8545575E-08  4.8784934E-01  2.5731642E+00  2.6737040E+00  3.2271151E+00 -2.1853184E-01  3.2275278E+00  2.6741334E+00  2.5726117E+00  4.8784979E-01  2.8547203E-08
  8.7994954E-08  8.4644589E-01  2.8947893E+00  2.9793303E+00  3.5070998E+00  2.0351825E-01  3.5075221E+00  2.9797694E+00  2.8942323E+00  8.4644682E-01  8.7993553E-08
  3.5548411E-08  1.2557411E+00  3.2679674E+00  3.3543577E+00  3.8678102E+00  1.0349253E+00  3.8682487E+00  3.3548091E+00  3.2674054E+00  1.2557423E+00  3.5550063E-08
  1.0958462E-07  1.7199682E+00  3.7033066E+00  3.7862577E+00  4.2931167E+00  2.3055905E+00  4.2935720E+00  3.7867156E+00  3.7027455E+00  1.7199700E+00  1.0958346E-07
