PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  1.7577489E-08  4.3060685E-01  3.2138972E+00  3.0680353E+00  2.8624757E+00  4.3032597E+01  2.8628717E+00  3.0684503E+00  3.2133218E+00  4.3060680E-01  1.7578637E-08
  4.0288886E-08  1.0397100E+00  3.7817317E+00  3.6009389E+00  3.3717937E+00  4.6153395E+01  3.3721968E+00  3.6013598E+00  3.7811502E+00  1.0397102E+00  4.0288300E-08
  4.1627190E-08  1.7165768E+00  4.4158855E+00  4.2251234E+00  3.9750434E+00  5.0102798E+01  3.9754549E+00  4.2255519E+00  4.4152979E+00  1.7165775E+00  4.1624835E-08
  2.7578720E-08  2.4617215E+00  5.1198198E+00  4.9325886E+00  4.6732331E+00  5.4797403E+01  4.6736528E+00  4.9330233E+00  5.1192268E+00  2.4617225E+00  2.7574486E-08
  6.9820184E-08  3.2819469E+00  5.9011116E+00  5.7134616E+00  5.4487786E+00  6.0330631E+01  5.4492080E+00  5.7139063E+00  5.9005129E+00  3.2819482E+00  6.9822631E-08
  1.1450305E-07  4.1851840E+00  6.7704986E+00  6.5760908E+00  6.3208429E+00  6.6861477E+01  6.3212851E+00  6.5765417E+00  6.7698950E+00  4.1851854E+00  1.1449952E-07
  7.2062890E-08  5.1783845E+00  7.7389612E+00  7.5307637E+00  7.2882855E+00  7.4585104E+01  7.2887368E+00  7.5312242E+00  7.7383512E+00  5.1783864E+00  7.2066025E-08
  1.2412326E-07  6.2701834E+00  8.8046745E+00  8.5857206E+00  8.3573358E+00  8.3756196E+01  8.3577930E+00  8.5861873E+00  8.8040593E+00  6.2701855E+00  1.2412349E-07
  1.0280723E-07  7.4720587E+00  9.9789089E+00  9.7476921E+00  9.5349042E+00  9.4837955E+01  9.5353670E+00  9.7481647E+00  9.9782878E+00  7.4720609E+00  1.0280183E-07
  2.1654046E-07  8.7976028E+00  1.1271340E+01  1.1028210E+01  1.0838321E+01  1.0845051E+02  1.0838790E+01  1.1028691E+01  1.1270714E+01  8.7976056E+00  2.1653366E-07
  1.3423502E-07  1.0263594E+01  1.2706287E+01  1.2448831E+01  1.2278070E+01  1.2549621E+02  1.2278546E+01  1.2449318E+01  1.2705651E+01  1.0263596E+01  1.3423322E-07
  2.5423773E-07  1.1877979E+01  1.4290073E+01  1.4013664E+01  1.3864101E+01  1.4709894E+02  1.3864582E+01  1.4014156E+01  1.4289431E+01  1.1877982E+01  2.5423921E-07
  1.1042930E-08  4.1707710E-01  3.0725896E+00  2.9225417E+00  2.7337788E+00  4.0542260E+01  2.7342107E+00  2.9229919E+00  3.0719694E+00  4.1707709E-01  1.1043884E-08
  6.7896078E-08  9.9410260E-01  3.6114173E+00  3.4292387E+00  3.2184499E+00  4.3507638E+01  3.2188868E+00  3.4296953E+00  3.6107907E+00  9.9410299E-01  6.7898251E-08
  2.3031847E-08  1.6353768E+00  4.2125622E+00  4.0172290E+00  3.7875754E+00  4.7253846E+01  3.7880214E+00  4.0176938E+00  4.2119295E+00  1.6353775E+00  2.3036307E-08
