  1.0203110E-07  2.0279701E+00  4.8914218E+00  4.4262093E+00  5.5792588E+00  4.9150051E+01  5.5796100E+00  4.4265772E+00  4.8910040E+00  2.0279711E+00  1.0202818E-07
  1.1997869E-08  2.7970610E+00  5.6234152E+00  5.1617255E+00  6.2954580E+00  5.4293655E+01  6.2958261E+00  5.1621031E+00  5.6229973E+00  2.7970624E+00  1.1998525E-08
  1.2956816E-07  3.6433121E+00  6.4383130E+00  5.9731151E+00  7.1032600E+00  6.0379048E+01  7.1036332E+00  5.9734981E+00  6.4378877E+00  3.6433138E+00  1.2956623E-07
  5.4238080E-08  4.5741051E+00  7.3449433E+00  6.8733106E+00  8.0012488E+00  6.7597739E+01  8.0016313E+00  6.8737033E+00  7.3445142E+00  4.5741071E+00  5.4237775E-08
  1.4010974E-07  5.5975781E+00  8.3429777E+00  7.8652546E+00  8.9924746E+00  7.6251120E+01  8.9928622E+00  7.8656526E+00  8.3425445E+00  5.5975804E+00  1.4010761E-07
  1.7108178E-07  6.7244097E+00  9.4429023E+00  8.9575977E+00  1.0087250E+01  8.6773699E+01  1.0087644E+01  8.9580011E+00  9.4424647E+00  6.7244121E+00  1.7108432E-07
  9.0977649E-08  7.9677129E+00  1.0654069E+01  1.0163477E+01  1.1299593E+01  9.9853667E+01  1.1299992E+01  1.0163888E+01  1.0653623E+01  7.9677154E+00  9.0976933E-08
  1.4971105E-07  9.3426946E+00  1.2001174E+01  1.1498570E+01  1.2639365E+01  1.1631100E+02  1.2639770E+01  1.1498987E+01  1.2000724E+01  9.3426974E+00  1.4970693E-07
  2.0717001E-07  1.0857336E+01  1.3487519E+01  1.2970869E+01  1.4118495E+01  1.3725697E+02  1.4118906E+01  1.2971294E+01  1.3487064E+01  1.0857339E+01  2.0716905E-07
  3.4839825E-08  1.2498887E-01  2.9876863E+00  2.5920969E+00  3.7058597E+00  3.6080212E+01  3.7062202E+00  2.5924775E+00  2.9872481E+00  1.2498886E-01  3.4841137E-08
  3.6015555E-09  6.6420894E-01  3.4907030E+00  3.0699073E+00  4.1490109E+00  3.8825257E+01  4.1493757E+00  3.0702936E+00  3.4902607E+00  6.6420933E-01  3.6052678E-09
  7.7075439E-08  1.2646184E+00  4.0522504E+00  3.6207101E+00  4.6692054E+00  4.2290406E+01  4.6695789E+00  3.6211042E+00  4.0518034E+00  1.2646191E+00  7.7073677E-08
  4.6941201E-08  1.9267578E+00  4.6762200E+00  4.2512589E+00  5.2795638E+00  4.6444180E+01  5.2799456E+00  4.2516591E+00  4.6757686E+00  1.9267590E+00  4.6939645E-08
  8.9013279E-08  2.6555640E+00  5.3709215E+00  4.9485149E+00  5.9613356E+00  5.1345529E+01  5.9617357E+00  4.9489258E+00  5.3704697E+00  2.6555655E+00  8.9014746E-08
  7.0475276E-08  3.4570619E+00  6.1433763E+00  5.7170696E+00  6.7271438E+00  5.7148980E+01  6.7275538E+00  5.7174905E+00  6.1429171E+00  3.4570637E+00  7.0476341E-08
  1.2866962E-07  4.3381940E+00  7.0012811E+00  6.5702188E+00  7.5788523E+00  6.4050539E+01  7.5792675E+00  6.5706457E+00  7.0008174E+00  4.3381961E+00  1.2867178E-07
  5.9667490E-08  5.3066481E+00  7.9452927E+00  7.5082083E+00  8.5168092E+00  7.2373569E+01  8.5172298E+00  7.5086408E+00  7.9448251E+00  5.3066505E+00  5.9667266E-08
  1.2002656E-07  6.3723770E+00  8.9851845E+00  8.5406584E+00  9.5541660E+00  8.2578554E+01  9.5545936E+00  8.5410970E+00  8.9847124E+00  6.3723797E+00  1.2002733E-07
  1.2861873E-07  7.5480461E+00  1.0132236E+01  9.6821476E+00  1.0700449E+01  9.5305581E+01  1.0700882E+01  9.6825944E+00  1.0131756E+01  7.5480490E+00  1.2861546E-07
  9.2425794E-08  8.8475083E+00  1.1404809E+01  1.0943098E+01  1.1966474E+01  1.1142473E+02  1.1966912E+01  1.0943551E+01  1.1404324E+01  8.8475113E+00  9.2426563E-08
  1.4831482E-07  1.0278686E+01  1.2810408E+01  1.2335136E+01  1.3365631E+01  1.3185379E+02  1.3366076E+01  1.2335596E+01  1.2809917E+01  1.0278689E+01  1.4831557E-07
  2.7485341E-08  1.2160038E-01  2.8700380E+00  2.5117216E+00  3.5045529E+00  3.4036333E+01  3.5049446E+00  2.5121356E+00  2.8695647E+00  1.2160040E-01  2.7479289E-08
  2.9341198E-08  6.3294387E-01  3.3473702E+00  2.9657471E+00  3.9265579E+00  3.6651491E+01  3.9269551E+00  2.9661673E+00  3.3468914E+00  6.3294433E-01  2.9341279E-08
  3.0470637E-08  1.2028106E+00  3.8798732E+00  3.4873017E+00  4.4204938E+00  3.9943213E+01  4.4208994E+00  3.4877303E+00  3.8793904E+00  1.2028115E+00  3.0470235E-08
  7.4750272E-08  1.8306071E+00  4.4711686E+00  4.0837147E+00  4.9990843E+00  4.3899628E+01  4.9995035E+00  4.0841544E+00  4.4706817E+00  1.8306083E+00  7.4748859E-08
  5.9923557E-08  2.5212022E+00  5.1304532E+00  4.7444558E+00  5.6477501E+00  4.8572714E+01  5.6481835E+00  4.7449015E+00  5.1299665E+00  2.5212038E+00  5.9924751E-08
  7.0124461E-08  3.2802585E+00  5.8625654E+00  5.4738381E+00  6.3751354E+00  5.4107163E+01  6.3755793E+00  5.4742947E+00  5.8620717E+00  3.2802605E+00  7.0126064E-08
  1.3217235E-07  4.1143032E+00  6.6742661E+00  6.2807999E+00  7.1813333E+00  6.0732014E+01  7.1817830E+00  6.2812627E+00  6.6737682E+00  4.1143055E+00  1.3217189E-07
  5.4929662E-08  5.0305958E+00  7.5670601E+00  7.1676479E+00  8.0687504E+00  6.8754764E+01  8.0692055E+00  7.1681165E+00  7.5665582E+00  5.0305983E+00  5.4933630E-08
  1.7698377E-07  6.0384102E+00  8.5500515E+00  8.1436857E+00  9.0515520E+00  7.8662255E+01  9.0520144E+00  8.1441634E+00  8.5495453E+00  6.0384130E+00  1.7698074E-07
  8.4536501E-08  7.1499278E+00  9.6361954E+00  9.2237161E+00  1.0135184E+01  9.1067153E+01  1.0135652E+01  9.2241998E+00  9.6356802E+00  7.1499312E+00  8.4538929E-08
  2.1120699E-07  8.3778268E+00  1.0838152E+01  1.0414434E+01  1.1331303E+01  1.0683890E+02  1.1331776E+01  1.0414924E+01  1.0837633E+01  8.3778301E+00  2.1120124E-07
  1.9003780E-07  9.7298934E+00  1.2167202E+01  1.1730398E+01  1.2654609E+01  1.2672177E+02  1.2655090E+01  1.1730897E+01  1.2166677E+01  9.7298975E+00  1.9003645E-07
  3.5147798E-08  1.1827480E-01  2.7572922E+00  2.4330545E+00  3.3163172E+00  3.2121333E+01  3.3167432E+00  2.4335050E+00  2.7567797E+00  1.1827480E-01  3.5147501E-08
  2.8188251E-08  6.0338422E-01  3.2102549E+00  2.8644580E+00  3.7187062E+00  3.4616090E+01  3.7191366E+00  2.8649138E+00  3.2097403E+00  6.0338471E-01  2.8190162E-08
  4.1093869E-08  1.1440192E+00  3.7151920E+00  3.3586596E+00  4.1875148E+00  3.7745021E+01  4.1879544E+00  3.3591247E+00  3.7146732E+00  1.1440201E+00  4.1093209E-08
  5.1786538E-08  1.7392123E+00  4.2754769E+00  3.9233509E+00  4.7365216E+00  4.1508497E+01  4.7369762E+00  3.9238281E+00  4.2749537E+00  1.7392137E+00  5.1787703E-08
  3.8405057E-08  2.3935367E+00  4.9011060E+00  4.5488370E+00  5.3529630E+00  4.5964793E+01  5.3534327E+00  4.5493209E+00  4.9005829E+00  2.3935385E+00  3.8403622E-08
  2.6475646E-08  3.1123145E+00  5.5948517E+00  5.2409188E+00  6.0437142E+00  5.1264732E+01  6.0441952E+00  5.2414145E+00  5.5943206E+00  3.1123166E+00  2.6478086E-08
  9.4317961E-08  3.9016813E+00  6.3627166E+00  6.0040715E+00  6.8067012E+00  5.7627037E+01  6.8071887E+00  6.0045737E+00  6.3621810E+00  3.9016841E+00  9.4317822E-08
  7.9773032E-08  4.7684908E+00  7.2069275E+00  6.8424198E+00  7.6466511E+00  6.5391776E+01  7.6471461E+00  6.8429290E+00  7.2063871E+00  4.7684938E+00  7.9769753E-08
  1.2382730E-07  5.7213822E+00  8.1359640E+00  7.7664231E+00  8.5770887E+00  7.5014550E+01  8.5775906E+00  7.7669423E+00  8.1354194E+00  5.7213855E+00  1.2382577E-07
  9.6918055E-08  6.7720211E+00  9.1642189E+00  8.7866491E+00  9.6012808E+00  8.7181270E+01  9.6017888E+00  8.7871751E+00  9.1636645E+00  6.7720249E+00  9.6917149E-08
  2.0319270E-07  7.9320794E+00  1.0299249E+01  9.9108174E+00  1.0731115E+01  1.0254294E+02  1.0731629E+01  9.9113502E+00  1.0298690E+01  7.9320836E+00  2.0319343E-07
  1.9328557E-07  9.2091396E+00  1.1555714E+01  1.1154662E+01  1.1982468E+01  1.2180460E+02  1.1982991E+01  1.1155204E+01  1.1555148E+01  9.2091441E+00  1.9328647E-07
  5.1292928E-08  1.1500735E-01  2.6490683E+00  2.3561282E+00  3.1401739E+00  3.0330244E+01  3.1406389E+00  2.3566203E+00  2.6485101E+00  1.1500736E-01  5.1298792E-08
  3.8577280E-08  5.7515570E-01  3.0788720E+00  2.7659709E+00  3.5237808E+00  3.2709491E+01  3.5242535E+00  2.7664712E+00  3.0783074E+00  5.7515625E-01  3.8576392E-08
  5.2030144E-08  1.0880018E+00  3.5576135E+00  3.2342239E+00  3.9687259E+00  3.5687137E+01  3.9692079E+00  3.2347338E+00  3.5570446E+00  1.0880028E+00  5.2030840E-08
  6.3718658E-08  1.6522176E+00  4.0892495E+00  3.7690074E+00  4.4897549E+00  3.9269430E+01  4.4902529E+00  3.7695302E+00  4.0886806E+00  1.6522192E+00  6.3722833E-08
  8.0252993E-08  2.2720975E+00  4.6820760E+00  4.3610288E+00  5.0754194E+00  4.3524705E+01  5.0759334E+00  4.3615587E+00  4.6815040E+00  2.2720995E+00  8.0251796E-08
  6.0052666E-08  2.9526416E+00  5.3393301E+00  5.0175889E+00  5.7312415E+00  4.8598442E+01  5.7317673E+00  5.0181311E+00  5.3387504E+00  2.9526442E+00  6.0050197E-08
  8.4595007E-08  3.6996166E+00  6.0656078E+00  5.7391891E+00  6.4532045E+00  5.4719283E+01  6.4537370E+00  5.7397384E+00  6.0650240E+00  3.6996194E+00  8.4595000E-08
  8.1748098E-08  4.5194889E+00  6.8637418E+00  6.5315515E+00  7.2492294E+00  6.2242500E+01  7.2497699E+00  6.5321075E+00  6.8631539E+00  4.5194922E+00  8.1743888E-08
  1.0077866E-07  5.4203052E+00  7.7423639E+00  7.4061476E+00  8.1287868E+00  7.1606518E+01  8.1293336E+00  7.4067141E+00  7.7417661E+00  5.4203087E+00  1.0078441E-07
  1.0941232E-07  6.4131838E+00  8.7148779E+00  8.3696952E+00  9.0966067E+00  8.3507854E+01  9.0971597E+00  8.3702687E+00  8.7142763E+00  6.4131878E+00  1.0941100E-07
  1.1589812E-07  7.5089485E+00  9.7864982E+00  9.4308235E+00  1.0163614E+01  9.8471127E+01  1.0164173E+01  9.4314040E+00  9.7858927E+00  7.5089531E+00  1.1589936E-07
  1.2714870E-07  8.7149150E+00  1.0974161E+01  1.0606322E+01  1.1346739E+01  1.1714398E+02  1.1347306E+01  1.0606912E+01  1.0973549E+01  8.7149199E+00  1.2714748E-07
  1.2279855E-08  1.1179320E-01  2.5450700E+00  2.2809399E+00  2.9754522E+00  2.8657383E+01  2.9759609E+00  2.2814775E+00  2.5444624E+00  1.1179320E-01  1.2279151E-08
  5.6974873E-08  5.4828503E-01  2.9529063E+00  2.6702866E+00  3.3408938E+00  3.0928344E+01  3.3413994E+00  2.6708234E+00  2.9523105E+00  5.4828562E-01  5.6975489E-08
  8.5987064E-09  1.0347282E+00  3.4068012E+00  3.1139652E+00  3.7632900E+00  3.3761541E+01  3.7638094E+00  3.1145119E+00  3.4062029E+00  1.0347294E+00  8.5982873E-09
  3.3115089E-08  1.5695508E+00  3.9114362E+00  3.6205025E+00  4.2577460E+00  3.7170835E+01  4.2582780E+00  3.6210624E+00  3.9108404E+00  1.5695524E+00  3.3116250E-08
  1.0259589E-07  2.1567506E+00  4.4729402E+00  4.1820116E+00  4.8152835E+00  4.1236139E+01  4.8158381E+00  4.1825844E+00  4.4723415E+00  2.1567529E+00  1.0259492E-07
  5.3314931E-08  2.8010261E+00  5.0955151E+00  4.8035473E+00  5.4366090E+00  4.6100952E+01  5.4371698E+00  4.8041269E+00  5.0949096E+00  2.8010288E+00  5.3318213E-08
  1.0306095E-07  3.5077954E+00  5.7823573E+00  5.4857542E+00  6.1196458E+00  5.2017570E+01  6.1202130E+00  5.4863409E+00  5.7817482E+00  3.5077985E+00  1.0305858E-07
  9.5386191E-08  4.2831576E+00  6.5368049E+00  6.2345258E+00  6.8739195E+00  5.9309709E+01  6.8744949E+00  6.2351195E+00  6.5361930E+00  4.2831613E+00  9.5381547E-08
  1.4991719E-07  5.1346062E+00  7.3686777E+00  7.0622200E+00  7.7052232E+00  6.8475497E+01  7.7058054E+00  7.0628245E+00  7.3680555E+00  5.1346101E+00  1.4991814E-07
  1.3690642E-07  6.0726892E+00  8.2871991E+00  7.9720560E+00  8.6195872E+00  8.0073022E+01  8.6201762E+00  7.9726679E+00  8.2865734E+00  6.0726936E+00  1.3690579E-07
  7.5798496E-08  7.1075237E+00  9.2987442E+00  8.9734708E+00  9.6270470E+00  9.4607327E+01  9.6276427E+00  8.9740903E+00  9.2981149E+00  7.1075287E+00  7.5796728E-08
  1.3223616E-07  8.2461048E+00  1.0421198E+01  1.0084205E+01  1.0745484E+01  1.1268940E+02  1.0746089E+01  1.0084835E+01  1.0420564E+01  8.2461102E+00  1.3223444E-07
  2.2506723E-08  1.0862740E-01  2.4450179E+00  2.2074564E+00  2.8214032E+00  2.7092843E+01  2.8219233E+00  2.2080086E+00  2.4444270E+00  1.0862740E-01  2.2507669E-08
  4.0167736E-08  5.2266565E-01  2.8319990E+00  2.5772654E+00  3.1691240E+00  2.9262250E+01  3.1696498E+00  2.5778258E+00  2.8314032E+00  5.2266631E-01  4.0171357E-08
  2.4619800E-08  9.8396473E-01  3.2622896E+00  2.9978281E+00  3.5706472E+00  3.1959924E+01  3.5711959E+00  2.9984071E+00  3.2616892E+00  9.8396608E-01  2.4618875E-08
  8.1475880E-08  1.4908611E+00  3.7414780E+00  3.4774084E+00  4.0393114E+00  3.5203086E+01  4.0398677E+00  3.4779960E+00  3.7408781E+00  1.4908630E+00  8.1476880E-08
  5.4601583E-08  2.0470252E+00  4.2730104E+00  4.0103414E+00  4.5703855E+00  3.9089974E+01  4.5709669E+00  4.0109436E+00  4.2724057E+00  2.0470276E+00  5.4600629E-08
  4.4061229E-08  2.6568703E+00  4.8626068E+00  4.5981397E+00  5.1584424E+00  4.3766187E+01  5.1590317E+00  4.5987503E+00  4.8619928E+00  2.6568734E+00  4.4064397E-08
  7.1324089E-08  3.3254866E+00  5.5120346E+00  5.2429797E+00  5.8046307E+00  4.9480663E+01  5.8052300E+00  5.2435989E+00  5.5114157E+00  3.3254901E+00  7.1324630E-08
  1.4787399E-07  4.0586245E+00  6.2250482E+00  5.9514975E+00  6.5190951E+00  5.6568957E+01  6.5197021E+00  5.9521293E+00  6.2244246E+00  4.0586285E+00  1.4787175E-07
  6.5474766E-08  4.8632594E+00  7.0124773E+00  6.7335715E+00  7.3046258E+00  6.5544456E+01  7.3052407E+00  6.7342120E+00  7.0118407E+00  4.8632639E+00  6.5478906E-08
  1.2363990E-07  5.7493484E+00  7.8798148E+00  7.5924996E+00  8.1682916E+00  7.6832184E+01  8.1689144E+00  7.5931485E+00  7.8791730E+00  5.7493535E+00  1.2363587E-07
  1.0389966E-07  6.7264342E+00  8.8358405E+00  8.5387457E+00  9.1207086E+00  9.0934975E+01  9.1213418E+00  8.5394074E+00  8.8351918E+00  6.7264396E+00  1.0390103E-07
  9.0262807E-08  7.8011438E+00  9.8950914E+00  9.5867117E+00  1.0176415E+01  1.0838861E+02  1.0177056E+01  9.5873821E+00  9.8944382E+00  7.8011499E+00  9.0264673E-08
  7.1975616E-09  1.0550512E-01  2.3487575E+00  2.1355994E+00  2.6768493E+00  2.5622996E+01  2.6774089E+00  2.1361942E+00  2.3481308E+00  1.0550512E-01  7.1998984E-09
  4.1734470E-08  4.9819377E-01  2.7159118E+00  2.4867886E+00  3.0076439E+00  2.7696451E+01  3.0082098E+00  2.4873927E+00  2.7152792E+00  4.9819448E-01  4.1735643E-08
  2.1036687E-08  9.3558172E-01  3.1239807E+00  2.8858240E+00  3.3897079E+00  3.0264184E+01  3.3902992E+00  2.8864489E+00  3.1233480E+00  9.3558318E-01  2.1034843E-08
  4.6305715E-08  1.4159444E+00  3.5787565E+00  3.3394419E+00  3.8341059E+00  3.3359056E+01  3.8347144E+00  3.3400762E+00  3.5781190E+00  1.4159465E+00  4.6307791E-08
  4.0264303E-08  1.9426335E+00  4.0818296E+00  3.8451423E+00  4.3391900E+00  3.7074096E+01  4.3398168E+00  3.8457926E+00  4.0811864E+00  1.9426362E+00  4.0263452E-08
  9.5057535E-08  2.5197941E+00  4.6400639E+00  4.4009273E+00  4.8956492E+00  4.1585886E+01  4.8962846E+00  4.4015873E+00  4.6394108E+00  2.5197975E+00  9.5058149E-08
  6.8552587E-08  3.1522071E+00  5.2539949E+00  5.0103243E+00  5.5081077E+00  4.7124012E+01  5.5087543E+00  5.0109934E+00  5.2533365E+00  3.1522109E+00  6.8551621E-08
  3.5935660E-08  3.8452912E+00  5.9277112E+00  5.6810130E+00  6.1834711E+00  5.4034324E+01  6.1841261E+00  5.6816959E+00  5.9270470E+00  3.8452958E+00  3.5935890E-08
  6.2110512E-08  4.6055392E+00  6.6728856E+00  6.4194334E+00  6.9255862E+00  6.2766465E+01  6.9262497E+00  6.4201256E+00  6.6722076E+00  4.6055442E+00  6.2112085E-08
  3.1620578E-08  5.4422976E+00  7.4917056E+00  7.2301155E+00  7.7411754E+00  7.3762309E+01  7.7418477E+00  7.2308174E+00  7.4910224E+00  5.4423033E+00  3.1620173E-08
  1.6025994E-07  6.3646577E+00  8.3952464E+00  8.1242222E+00  8.6415421E+00  8.7421118E+01  8.6422256E+00  8.1249378E+00  8.3945552E+00  6.3646637E+00  1.6025823E-07
  7.6172770E-08  7.3788364E+00  9.3949721E+00  9.1126051E+00  9.6376709E+00  1.0427915E+02  9.6383631E+00  9.1133304E+00  9.3942752E+00  7.3788430E+00  7.6170018E-08
  3.0940319E-08  1.0242142E-01  2.2560732E+00  2.0653116E+00  2.5410931E+00  2.4236521E+01  2.5417005E+00  2.0659580E+00  2.2553982E+00  1.0242142E-01  3.0942403E-08
  4.8373855E-08  4.7483173E-01  2.6044059E+00  2.3987797E+00  2.8557346E+00  2.6218281E+01  2.8563486E+00  2.3994363E+00  2.6037251E+00  4.7483252E-01  4.8373938E-08
  1.1525020E-08  8.8950453E-01  2.9920086E+00  2.7773824E+00  3.2192742E+00  2.8663096E+01  3.2199155E+00  2.7780613E+00  2.9913278E+00  8.8950612E-01  1.1527053E-08
  4.3739954E-08  1.3446793E+00  3.4229558E+00  3.2068054E+00  3.6414254E+00  3.1622724E+01  3.6420929E+00  3.2075019E+00  3.4222702E+00  1.3446816E+00  4.3739675E-08
  6.5788816E-08  1.8433976E+00  3.8990249E+00  3.6861939E+00  4.1208837E+00  3.5190127E+01  4.1215634E+00  3.6869003E+00  3.8983335E+00  1.8434007E+00  6.5789944E-08
  7.6740590E-08  2.3895525E+00  4.4274573E+00  4.2116200E+00  4.6473519E+00  3.9537094E+01  4.6480407E+00  4.2123367E+00  4.4267553E+00  2.3895561E+00  7.6741239E-08
  7.4834785E-08  2.9876325E+00  5.0077286E+00  4.7874168E+00  5.2277419E+00  4.4889230E+01  5.2284428E+00  4.7881437E+00  5.0070213E+00  2.9876368E+00  7.4834020E-08
  1.0128578E-07  3.6427426E+00  5.6453720E+00  5.4221841E+00  5.8660178E+00  5.1663385E+01  5.8667281E+00  5.4229262E+00  5.6446496E+00  3.6427475E+00  1.0128540E-07
  1.0479123E-07  4.3609237E+00  6.3492096E+00  6.1192447E+00  6.5669720E+00  6.0148909E+01  6.5676912E+00  6.1199967E+00  6.3484816E+00  4.3609291E+00  1.0479127E-07
  8.6116702E-08  5.1508985E+00  7.1220573E+00  6.8842216E+00  7.3369897E+00  7.0833641E+01  7.3377183E+00  6.8849839E+00  7.1213237E+00  5.1509046E+00  8.6117003E-08
  4.1691456E-08  6.0214154E+00  7.9758947E+00  7.7289623E+00  8.1880473E+00  8.4047390E+01  8.1887881E+00  7.7297396E+00  7.9751532E+00  6.0214220E+00  4.1691581E-08
  1.4777836E-07  6.9782488E+00  8.9208810E+00  8.6621728E+00  9.1289834E+00  1.0029363E+02  9.1297374E+00  8.6629644E+00  8.9201335E+00  6.9782557E+00  1.4777717E-07
  3.5491013E-09  9.9371548E-02  2.1667790E+00  1.9965315E+00  2.4134799E+00  2.2927460E+01  2.4141394E+00  1.9972346E+00  2.1660514E+00  9.9371537E-02  3.5526811E-09
  4.5603072E-08  4.5248896E-01  2.4972129E+00  2.3130989E+00  2.7126825E+00  2.4821573E+01  2.7133493E+00  2.3138128E+00  2.4964794E+00  4.5248979E-01  4.5602696E-08
  2.9577341E-08  8.4555526E-01  2.8653337E+00  2.6722787E+00  3.0585585E+00  2.7155141E+01  3.0592545E+00  2.6730165E+00  2.8646006E+00  8.4555698E-01  2.9577089E-08
  6.1997044E-08  1.2767926E+00  3.2736318E+00  3.0797128E+00  3.4605445E+00  2.9986233E+01  3.4612720E+00  3.0804696E+00  3.2728939E+00  1.2767952E+00  6.1998601E-08
