PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  1.9639464E-08  3.1603042E-01  3.3695554E+00  3.2455291E+00  3.2784766E+00  3.9212430E+01  3.2786776E+00  3.2457469E+00  3.3693241E+00  3.1603039E-01  1.9640478E-08
  2.6896764E-08  9.0937036E-01  3.9187392E+00  3.7572805E+00  3.7632277E+00  4.2205165E+01  3.7634339E+00  3.7575021E+00  3.9185058E+00  9.0937063E-01  2.6896568E-08
  3.1423071E-08  1.5705892E+00  4.5342562E+00  4.3619845E+00  4.3437854E+00  4.6042000E+01  4.3439980E+00  4.3622117E+00  4.5340202E+00  1.5705900E+00  3.1420549E-08
  4.7973408E-08  2.2998638E+00  5.2194252E+00  5.0507396E+00  5.0208514E+00  5.0620524E+01  5.0210705E+00  5.0509710E+00  5.2191876E+00  2.2998648E+00  4.7969351E-08
  5.7228476E-08  3.1040308E+00  5.9819087E+00  5.8126032E+00  5.7752601E+00  5.6023600E+01  5.7754873E+00  5.8128428E+00  5.9816692E+00  3.1040321E+00  5.7231426E-08
  1.3785899E-07  3.9910674E+00  6.8326766E+00  6.6559973E+00  6.6269629E+00  6.2400245E+01  6.6272011E+00  6.6562407E+00  6.8324356E+00  3.9910689E+00  1.3785493E-07
  1.2679530E-07  4.9678380E+00  7.7828883E+00  7.5913424E+00  7.5741945E+00  6.9934075E+01  7.5744404E+00  7.5915938E+00  7.7826448E+00  4.9678397E+00  1.2679917E-07
  1.3404565E-07  6.0429501E+00  8.8300002E+00  8.6268261E+00  8.6229973E+00  7.8867852E+01  8.6232470E+00  8.6270815E+00  8.8297548E+00  6.0429522E+00  1.3404662E-07
  1.6496128E-07  7.2278544E+00  9.9852405E+00  9.7688363E+00  9.7799501E+00  8.9661302E+01  9.7802034E+00  9.7690959E+00  9.9849929E+00  7.2278566E+00  1.6495360E-07
  2.5554258E-07  8.5363628E+00  1.1258246E+01  1.1028988E+01  1.1062849E+01  1.0293720E+02  1.1063107E+01  1.1029255E+01  1.1257997E+01  8.5363655E+00  2.5553541E-07
  1.3869938E-07  9.9852206E+00  1.2673803E+01  1.2429123E+01  1.2481729E+01  1.1961263E+02  1.2481991E+01  1.2429393E+01  1.2673547E+01  9.9852233E+00  1.3869877E-07
  1.4871955E-07  1.1582169E+01  1.4237919E+01  1.3972886E+01  1.4046461E+01  1.4083441E+02  1.4046727E+01  1.3973160E+01  1.4237660E+01  1.1582172E+01  1.4872434E-07
  1.0281181E-08  3.0602488E-01  3.2243127E+00  3.0936792E+00  3.1294263E+00  3.7028193E+01  3.1296481E+00  3.0939167E+00  3.2240638E+00  3.0602488E-01  1.0282296E-08
  6.3073614E-08  8.6879484E-01  3.7460631E+00  3.5810236E+00  3.5914714E+00  3.9880631E+01  3.5916961E+00  3.5812652E+00  3.7458117E+00  8.6879521E-01  6.3076409E-08
  1.7486213E-08  1.4959639E+00  4.3301519E+00  4.1509470E+00  4.1394857E+00  4.3527810E+01  4.1397175E+00  4.1511946E+00  4.3298981E+00  1.4959646E+00  1.7491048E-08
  9.4829044E-08  2.1880150E+00  4.9803765E+00  4.8043428E+00  4.7827134E+00  4.7894906E+01  4.7829520E+00  4.8045949E+00  4.9801205E+00  2.1880161E+00  9.4826048E-08
  1.6736244E-08  2.9514316E+00  5.7045375E+00  5.5276347E+00  5.4993364E+00  5.3043201E+01  5.4995916E+00  5.5278954E+00  5.7042836E+00  2.9514330E+00  1.6737838E-08
  1.3952169E-07  3.7920272E+00  6.5120781E+00  6.3268044E+00  6.3085598E+00  5.9119047E+01  6.3088192E+00  6.3270698E+00  6.5118184E+00  3.7920291E+00  1.3951821E-07
  6.6633877E-08  4.7171812E+00  7.4119398E+00  7.2152226E+00  7.2082714E+00  6.6301474E+01  7.2085394E+00  7.2154967E+00  7.4116781E+00  4.7171833E+00  6.6633736E-08
  1.7320789E-07  5.7350291E+00  8.4031163E+00  8.1954100E+00  8.2011204E+00  7.4883196E+01  8.2013926E+00  8.1956887E+00  8.4028524E+00  5.7350315E+00  1.7320396E-07
  1.3854525E-07  6.8562452E+00  9.4960747E+00  9.2758489E+00  9.2973928E+00  8.5295057E+01  9.2976703E+00  9.2761316E+00  9.4958080E+00  6.8562476E+00  1.3854709E-07
  1.3996144E-07  8.0942356E+00  1.0700159E+01  1.0469968E+01  1.0511480E+01  9.8236252E+01  1.0511762E+01  1.0470257E+01  1.0699887E+01  8.0942382E+00  1.3996214E-07
  2.2122369E-07  9.4641802E+00  1.2040798E+01  1.1793452E+01  1.1852795E+01  1.1454235E+02  1.1853082E+01  1.1793747E+01  1.2040522E+01  9.4641828E+00  2.2121907E-07
  1.7821878E-07  1.0973861E+01  1.3520720E+01  1.3254093E+01  1.3333390E+01  1.3535396E+02  1.3333682E+01  1.3254395E+01  1.3520440E+01  1.0973864E+01  1.7821735E-07
