  4.0220707E+01  4.2706833E+01  4.2155794E+01  4.2037776E+01  8.3915013E+02  4.2038027E+01  4.2156064E+01  4.2706632E+01  4.0220711E+01
  4.4894210E+01  4.7371218E+01  4.6821334E+01  4.6706007E+01  9.8411439E+02  4.6706261E+01  4.6821610E+01  4.7371015E+01  4.4894214E+01
  5.0071095E+01  5.2539057E+01  5.1992636E+01  5.1877667E+01  1.1511518E+03  5.1877926E+01  5.1992915E+01  5.2538852E+01  5.0071100E+01
  5.5811286E+01  5.8270271E+01  5.7727281E+01  5.7612675E+01  1.3441397E+03  5.7612936E+01  5.7727562E+01  5.8270064E+01  5.5811290E+01
  6.2138333E+01  6.4588409E+01  6.4048821E+01  6.3934582E+01  1.5568327E+03  6.3934848E+01  6.4049107E+01  6.4588201E+01  6.2138339E+01
  6.9161452E+01  7.1602680E+01  7.1066466E+01  7.0952600E+01  1.8027358E+03  7.0952868E+01  7.1066757E+01  7.1602470E+01  6.9161457E+01
  7.6936100E+01  7.9368546E+01  7.8835679E+01  7.8722190E+01  2.0808124E+03  7.8722462E+01  7.8835974E+01  7.9368333E+01  7.6936106E+01
  8.5572181E+01  8.7995904E+01  8.7466360E+01  8.7353249E+01  2.3980058E+03  8.7353523E+01  8.7466656E+01  8.7995688E+01  8.5572185E+01
  9.5029831E+01  9.7444889E+01  9.6918642E+01  9.6805916E+01  2.7460883E+03  9.6806193E+01  9.6918943E+01  9.7444672E+01  9.5029837E+01
  1.0554400E+02  1.0795044E+02  1.0742747E+02  1.0731513E+02  3.1421170E+03  1.0731541E+02  1.0742777E+02  1.0795023E+02  1.0554401E+02
  1.1715180E+02  1.1954968E+02  1.1902996E+02  1.1891800E+02  3.5845736E+03  1.1891829E+02  1.1903027E+02  1.1954946E+02  1.1715181E+02
  1.3000637E+02  1.3239575E+02  1.3187925E+02  1.3176770E+02  4.0811416E+03  1.3176799E+02  1.3187957E+02  1.3239553E+02  1.3000638E+02
  1.4403294E+02  1.4641387E+02  1.4590057E+02  1.4578942E+02  4.6243234E+03  1.4578971E+02  1.4590089E+02  1.4641365E+02  1.4403295E+02
  1.5957452E+02  1.6194704E+02  1.6143692E+02  1.6132617E+02  5.2332369E+03  1.6132646E+02  1.6143724E+02  1.6194681E+02  1.5957453E+02
  1.7670017E+02  1.7906414E+02  1.7855725E+02  1.7844691E+02  5.9087873E+03  1.7844721E+02  1.7855757E+02  1.7906390E+02  1.7670017E+02
  1.9562171E+02  1.9797754E+02  1.9747373E+02  1.9736379E+02  6.6602437E+03  1.9736410E+02  1.9747405E+02  1.9797732E+02  1.9562171E+02
  2.1577539E+02  2.1812296E+02  2.1762226E+02  2.1751274E+02  7.4567551E+03  2.1751305E+02  2.1762259E+02  2.1812273E+02  2.1577539E+02
  2.3890966E+02  2.4124901E+02  2.4075141E+02  2.4064230E+02  8.3855033E+03  2.4064261E+02  2.4075173E+02  2.4124877E+02  2.3890967E+02
  2.6382268E+02  2.6615385E+02  2.6565933E+02  2.6555063E+02  9.3828500E+03  2.6555095E+02  2.6565966E+02  2.6615361E+02  2.6382269E+02
  2.9128486E+02  2.9360788E+02  2.9311641E+02  2.9300815E+02  1.0484676E+04  2.9300845E+02  2.9311675E+02  2.9360763E+02  2.9128486E+02
  3.2052186E+02  3.2283678E+02  3.2234835E+02  3.2224051E+02  1.1655344E+04  3.2224082E+02  3.2234868E+02  3.2283652E+02  3.2052185E+02
  3.5373888E+02  3.5604573E+02  3.5556033E+02  3.5545292E+02  1.2989871E+04  3.5545324E+02  3.5556066E+02  3.5604547E+02  3.5373888E+02
  3.8946937E+02  3.9176819E+02  3.9128579E+02  3.9117882E+02  1.4422382E+04  3.9117914E+02  3.9128613E+02  3.9176793E+02  3.8946936E+02
  4.2868561E+02  4.3097644E+02  4.3049703E+02  4.3039048E+02  1.5992617E+04  4.3039081E+02  4.3049738E+02  4.3097618E+02  4.2868560E+02
  4.7043356E+02  4.7271645E+02  4.7224001E+02  4.7213391E+02  1.7662474E+04  4.7213424E+02  4.7224036E+02  4.7271618E+02  4.7043356E+02
  5.1741118E+02  5.1968616E+02  5.1921266E+02  5.1910699E+02  1.9535205E+04  5.1910733E+02  5.1921302E+02  5.1968590E+02  5.1741119E+02
  5.6786479E+02  5.7013186E+02  5.6966132E+02  5.6955610E+02  2.1541865E+04  5.6955643E+02  5.6966167E+02  5.7013160E+02  5.6786478E+02
  6.2299659E+02  6.2525583E+02  6.2478819E+02  6.2468341E+02  2.3726625E+04  6.2468373E+02  6.2478852E+02  6.2525552E+02  6.2299655E+02
  1.5020544E-01  2.9114505E+00  2.6428666E+00  2.2513550E+00  4.0011565E+01  2.2515395E+00  2.6430677E+00  2.9112746E+00  1.5020544E-01
  6.9497152E-01  3.4290974E+00  3.1423906E+00  2.7403695E+00  4.2523261E+01  2.7405565E+00  3.1425951E+00  3.4289197E+00  6.9497185E-01
  1.2958601E+00  4.0018784E+00  3.7058382E+00  3.2946087E+00  4.5600339E+01  3.2948008E+00  3.7060472E+00  4.0016989E+00  1.2958607E+00
  1.9542357E+00  4.6326298E+00  4.3395672E+00  3.9254117E+00  4.9269388E+01  3.9256088E+00  4.3397799E+00  4.6324489E+00  1.9542367E+00
  2.6753260E+00  5.3269879E+00  5.0348668E+00  4.6202393E+00  5.3632560E+01  4.6204422E+00  5.0350859E+00  5.3268057E+00  2.6753272E+00
  3.4640997E+00  6.0921398E+00  5.7977119E+00  5.3898409E+00  5.8860913E+01  5.3900518E+00  5.7979346E+00  6.0919584E+00  3.4641012E+00
  4.3265197E+00  6.9362344E+00  6.6353001E+00  6.2367378E+00  6.5154357E+01  6.2369546E+00  6.6355289E+00  6.9360491E+00  4.3265215E+00
  5.2694553E+00  7.8606709E+00  7.5546334E+00  7.1660301E+00  7.2767231E+01  7.1662499E+00  7.5548658E+00  7.8604840E+00  5.2694573E+00
  6.3007324E+00  8.8727195E+00  8.5608100E+00  8.1828908E+00  8.2056647E+01  8.1831144E+00  8.5610463E+00  8.8725313E+00  6.3007346E+00
  7.4296865E+00  9.9813114E+00  9.6626816E+00  9.2996165E+00  9.3488486E+01  9.2998440E+00  9.6629226E+00  9.9811210E+00  7.4296888E+00
  8.6694578E+00  1.1198818E+01  1.0874726E+01  1.0524050E+01  1.0764854E+02  1.0524281E+01  1.0874971E+01  1.1198623E+01  8.6694603E+00
  1.0029445E+01  1.2538279E+01  1.2204873E+01  1.1867624E+01  1.2527992E+02  1.1867858E+01  1.2205121E+01  1.2538082E+01  1.0029448E+01
  1.1520252E+01  1.4010891E+01  1.3666987E+01  1.3344304E+01  1.4717707E+02  1.3344542E+01  1.3667240E+01  1.4010693E+01  1.1520254E+01
  1.3159192E+01  1.5634347E+01  1.5278584E+01  1.4971787E+01  1.7399219E+02  1.4972029E+01  1.5278841E+01  1.5634147E+01  1.3159195E+01
  1.4962723E+01  1.7426131E+01  1.7055499E+01  1.6766077E+01  2.0652085E+02  1.6766324E+01  1.7055760E+01  1.7425929E+01  1.4962727E+01
  1.6946429E+01  1.9400512E+01  1.9014818E+01  1.8744416E+01  2.4551912E+02  1.8744665E+01  1.9015084E+01  1.9400308E+01  1.6946433E+01
  1.9130631E+01  2.1575487E+01  2.1172844E+01  2.0923311E+01  2.9214100E+02  2.0923564E+01  2.1173114E+01  2.1575281E+01  1.9130635E+01
  2.1543754E+01  2.3979473E+01  2.3557681E+01  2.3331184E+01  3.4717236E+02  2.3331441E+01  2.3557955E+01  2.3979266E+01  2.1543757E+01
  2.4201865E+01  2.6628538E+01  2.6185257E+01  2.5984101E+01  4.1254576E+02  2.5984362E+01  2.6185535E+01  2.6628329E+01  2.4201870E+01
  2.7138139E+01  2.9555848E+01  2.9088378E+01  2.8915232E+01  4.8913211E+02  2.8915495E+01  2.9088657E+01  2.9555636E+01  2.7138143E+01
  3.0381504E+01  3.2790333E+01  3.2295674E+01  3.2153504E+01  5.7876375E+02  3.2153770E+01  3.2295958E+01  3.2790119E+01  3.0381508E+01
  3.3968153E+01  3.6368175E+01  3.5855935E+01  3.5735107E+01  6.8259666E+02  3.5735377E+01  3.5856225E+01  3.6367960E+01  3.3968157E+01
  3.7940284E+01  4.0331573E+01  3.9816176E+01  3.9702236E+01  8.0083978E+02  3.9702511E+01  3.9816474E+01  4.0331357E+01  3.7940289E+01
  4.2330598E+01  4.4713225E+01  4.4201084E+01  4.4087593E+01  9.3775832E+02  4.4087872E+01  4.4201385E+01  4.4713007E+01  4.2330602E+01
  4.7192043E+01  4.9566076E+01  4.9057161E+01  4.8944122E+01  1.0952687E+03  4.8944404E+01  4.9057467E+01  4.9565856E+01  4.7192048E+01
  5.2582966E+01  5.4948470E+01  5.4442754E+01  5.4330171E+01  1.2769875E+03  5.4330455E+01  5.4443063E+01  5.4948248E+01  5.2582971E+01
  5.8506406E+01  6.0863441E+01  6.0360897E+01  6.0248771E+01  1.4767731E+03  6.0249060E+01  6.0361211E+01  6.0863218E+01  5.8506411E+01
  6.5085084E+01  6.7433711E+01  6.6934316E+01  6.6822649E+01  1.7074815E+03  6.6822941E+01  6.6934634E+01  6.7433486E+01  6.5085088E+01
  7.2361217E+01  7.4701492E+01  7.4205219E+01  7.4094012E+01  1.9679520E+03  7.4094309E+01  7.4205542E+01  7.4701266E+01  7.2361223E+01
  8.0441639E+01  8.2773623E+01  8.2280447E+01  8.2169703E+01  2.2646242E+03  8.2170003E+01  8.2280772E+01  8.2773393E+01  8.0441647E+01
  8.9271601E+01  9.1595345E+01  9.1105244E+01  9.0994967E+01  2.5896505E+03  9.0995269E+01  9.1105574E+01  9.1595113E+01  8.9271609E+01
  9.9086225E+01  1.0140178E+02  1.0091473E+02  1.0080492E+02  2.9589203E+03  1.0080522E+02  1.0091506E+02  1.0140154E+02  9.9086228E+01
  1.0991080E+02  1.1221821E+02  1.1173419E+02  1.1162485E+02  3.3708710E+03  1.1162516E+02  1.1173453E+02  1.1221797E+02  1.0991080E+02
  1.2188931E+02  1.2418863E+02  1.2370763E+02  1.2359875E+02  3.8325238E+03  1.2359907E+02  1.2370796E+02  1.2418839E+02  1.2188932E+02
  1.3493944E+02  1.3723071E+02  1.3675269E+02  1.3664430E+02  4.3368673E+03  1.3664462E+02  1.3675304E+02  1.3723048E+02  1.3493945E+02
  1.4939012E+02  1.5167339E+02  1.5119834E+02  1.5109042E+02  4.9014337E+03  1.5109074E+02  1.5119869E+02  1.5167315E+02  1.4939012E+02
  1.6529848E+02  1.6757361E+02  1.6710158E+02  1.6699415E+02  5.5269222E+03  1.6699448E+02  1.6710193E+02  1.6757337E+02  1.6529848E+02
  1.8286021E+02  1.8512760E+02  1.8465843E+02  1.8455147E+02  6.2217032E+03  1.8455180E+02  1.8465879E+02  1.8512735E+02  1.8286021E+02
  2.0153078E+02  2.0379031E+02  2.0332405E+02  2.0321757E+02  6.9576543E+03  2.0321790E+02  2.0332441E+02  2.0379006E+02  2.0153079E+02
  2.2296785E+02  2.2521953E+02  2.2475618E+02  2.2465017E+02  7.8139228E+03  2.2465052E+02  2.2475654E+02  2.2521928E+02  2.2296786E+02
  2.4601810E+02  2.4826199E+02  2.4780150E+02  2.4769599E+02  8.7325790E+03  2.4769634E+02  2.4780188E+02  2.4826173E+02  2.4601810E+02
  2.7140355E+02  2.7363968E+02  2.7318206E+02  2.7307703E+02  9.7460535E+03  2.7307738E+02  2.7318244E+02  2.7363943E+02  2.7140355E+02
  2.9839453E+02  3.0062294E+02  3.0016815E+02  3.0006361E+02  1.0822271E+04  3.0006397E+02  3.0016853E+02  3.0062268E+02  2.9839453E+02
  3.2904155E+02  3.3126229E+02  3.3081033E+02  3.3070628E+02  1.2046490E+04  3.3070663E+02  3.3081070E+02  3.3126202E+02  3.2904155E+02
  3.6196873E+02  3.6418183E+02  3.6373266E+02  3.6362910E+02  1.3359490E+04  3.6362945E+02  3.6373304E+02  3.6418154E+02  3.6196873E+02
  3.9807229E+02  4.0027776E+02  3.9983141E+02  3.9972834E+02  1.4796791E+04  3.9972870E+02  3.9983179E+02  4.0027748E+02  3.9807228E+02
  4.3646920E+02  4.3866708E+02  4.3822350E+02  4.3812092E+02  1.6324515E+04  4.3812128E+02  4.3822389E+02  4.3866680E+02  4.3646919E+02
  4.7963190E+02  4.8182224E+02  4.8138142E+02  4.8127935E+02  1.8034321E+04  4.8127971E+02  4.8138182E+02  4.8182196E+02  4.7963191E+02
  5.2594231E+02  5.2812513E+02  5.2768707E+02  5.2758549E+02  1.9864946E+04  5.2758586E+02  5.2768745E+02  5.2812485E+02  5.2594230E+02
  5.7649467E+02  5.7867000E+02  5.7823467E+02  5.7813359E+02  2.1855477E+04  5.7813396E+02  5.7823506E+02  5.7866972E+02  5.7649467E+02
  1.4536393E-01  2.7945580E+00  2.5291668E+00  2.1715829E+00  3.7672053E+01  2.1717842E+00  2.5293862E+00  2.7943682E+00  1.4536389E-01
  6.6173180E-01  3.2856141E+00  3.0036116E+00  2.6361175E+00  4.0068473E+01  2.6363216E+00  3.0038349E+00  3.2854225E+00  6.6173218E-01
  1.2314389E+00  3.8285237E+00  3.5368519E+00  3.1612041E+00  4.3005756E+01  3.1614139E+00  3.5370806E+00  3.8283304E+00  1.2314395E+00
  1.8557882E+00  4.4263339E+00  4.1368595E+00  3.7589279E+00  4.6521837E+01  3.7591428E+00  4.1370918E+00  4.4261386E+00  1.8557892E+00
  2.5388936E+00  5.0847367E+00  4.7959416E+00  4.4176310E+00  5.0710009E+01  4.4178527E+00  4.7961811E+00  5.0845423E+00  2.5388949E+00
  3.2857563E+00  5.8093512E+00  5.5181324E+00  5.1475635E+00  5.5733258E+01  5.1477937E+00  5.5183758E+00  5.8091534E+00  3.2857580E+00
  4.1020017E+00  6.6085287E+00  6.3121694E+00  5.9504397E+00  6.1787088E+01  5.9506761E+00  6.3124194E+00  6.6083291E+00  4.1020035E+00
  4.9940944E+00  7.4829458E+00  7.1817815E+00  6.8295103E+00  6.9143560E+01  6.8297507E+00  7.1820359E+00  7.4827445E+00  4.9940968E+00
  5.9693950E+00  8.4398755E+00  8.1331716E+00  7.7912738E+00  7.8141845E+01  7.7915184E+00  8.1334295E+00  8.4396723E+00  5.9693975E+00
  7.0367220E+00  9.4877107E+00  9.1759313E+00  8.8479015E+00  8.9258188E+01  8.8481495E+00  9.1761948E+00  9.4875058E+00  7.0367248E+00
  8.2084823E+00  1.0639607E+01  1.0321217E+01  1.0004959E+01  1.0304165E+02  1.0005211E+01  1.0321484E+01  1.0639397E+01  8.2084854E+00
  9.4933085E+00  1.1904745E+01  1.1577554E+01  1.1274056E+01  1.2022530E+02  1.1274311E+01  1.1577825E+01  1.1904534E+01  9.4933116E+00
  1.0901416E+01  1.3296493E+01  1.2959372E+01  1.2669718E+01  1.4147839E+02  1.2669979E+01  1.2959649E+01  1.3296279E+01  1.0901419E+01
  1.2448676E+01  1.4828929E+01  1.4480585E+01  1.4206028E+01  1.6736578E+02  1.4206292E+01  1.4480866E+01  1.4828712E+01  1.2448679E+01
  1.4150483E+01  1.6520818E+01  1.6158425E+01  1.5900376E+01  1.9865920E+02  1.5900645E+01  1.6158712E+01  1.6520600E+01  1.4150487E+01
  1.6021669E+01  1.8383126E+01  1.8006474E+01  1.7766491E+01  2.3611608E+02  1.7766764E+01  1.8006764E+01  1.8382907E+01  1.6021673E+01
  1.8081369E+01  2.0434040E+01  2.0041335E+01  1.9821177E+01  2.8073291E+02  1.9821452E+01  2.0041629E+01  2.0433818E+01  1.8081373E+01
  2.0354767E+01  2.2698739E+01  2.2287911E+01  2.2089612E+01  3.3344590E+02  2.2089891E+01  2.2288210E+01  2.2698516E+01  2.0354771E+01
  2.2858895E+01  2.5194252E+01  2.4763075E+01  2.4588827E+01  3.9579128E+02  2.4589111E+01  2.4763378E+01  2.5194026E+01  2.2858900E+01
  2.5623572E+01  2.7950392E+01  2.7496316E+01  2.7348640E+01  4.6863245E+02  2.7348927E+01  2.7496622E+01  2.7950164E+01  2.5623576E+01
  2.8676891E+01  3.0995249E+01  3.0518095E+01  3.0397140E+01  5.5373172E+02  3.0397431E+01  3.0518409E+01  3.0995020E+01  2.8676896E+01
  3.2051210E+01  3.4361178E+01  3.3878001E+01  3.3766682E+01  6.5212255E+02  3.3766977E+01  3.3878322E+01  3.4360947E+01  3.2051215E+01
  3.5781288E+01  3.8082936E+01  3.7602825E+01  3.7492027E+01  7.6389213E+02  3.7492326E+01  3.7603150E+01  3.8082703E+01  3.5781293E+01
  3.9904071E+01  4.2197464E+01  4.1720392E+01  4.1610115E+01  8.9312934E+02  4.1610417E+01  4.1720722E+01  4.2197231E+01  3.9904076E+01
  4.4467429E+01  4.6752633E+01  4.6278573E+01  4.6168816E+01  1.0415567E+03  4.6169123E+01  4.6278907E+01  4.6752397E+01  4.4467435E+01
  4.9527829E+01  5.1804904E+01  5.1333833E+01  5.1224597E+01  1.2125374E+03  5.1224907E+01  5.1334172E+01  5.1804665E+01  4.9527836E+01
  5.5071618E+01  5.7340621E+01  5.6872515E+01  5.6763798E+01  1.4000979E+03  5.6764113E+01  5.6872856E+01  5.7340379E+01  5.5071624E+01
  6.1231241E+01  6.3492228E+01  6.3027061E+01  6.2918869E+01  1.6164078E+03  6.2919186E+01  6.3027407E+01  6.3491984E+01  6.1231246E+01
  6.8037713E+01  7.0290740E+01  6.9828492E+01  6.9720822E+01  1.8602267E+03  6.9721145E+01  6.9828840E+01  7.0290494E+01  6.8037721E+01
  7.5594215E+01  7.7839328E+01  7.7379976E+01  7.7272830E+01  2.1375071E+03  7.7273154E+01  7.7380331E+01  7.7839080E+01  7.5594219E+01
  8.3834680E+01  8.6071935E+01  8.5615460E+01  8.5508836E+01  2.4408196E+03  8.5509166E+01  8.5615818E+01  8.6071688E+01  8.3834689E+01
  9.2991670E+01  9.5221112E+01  9.4767490E+01  9.4661392E+01  2.7849058E+03  9.4661728E+01  9.4767854E+01  9.5220860E+01  9.2991678E+01
  1.0308072E+02  1.0530239E+02  1.0485160E+02  1.0474603E+02  3.1681952E+03  1.0474636E+02  1.0485197E+02  1.0530214E+02  1.0308072E+02
  1.1423675E+02  1.1645070E+02  1.1600273E+02  1.1589768E+02  3.5970877E+03  1.1589802E+02  1.1600310E+02  1.1645045E+02  1.1423675E+02
  1.2637256E+02  1.2857883E+02  1.2813366E+02  1.2802914E+02  4.0650670E+03  1.2802949E+02  1.2813404E+02  1.2857858E+02  1.2637257E+02
  1.3980173E+02  1.4200037E+02  1.4155798E+02  1.4145398E+02  4.5881579E+03  1.4145434E+02  1.4155836E+02  1.4200012E+02  1.3980174E+02
  1.5457123E+02  1.5676211E+02  1.5632253E+02  1.5621907E+02  5.1668935E+03  1.5621943E+02  1.5632292E+02  1.5676185E+02  1.5457123E+02
  1.7086140E+02  1.7304489E+02  1.7260799E+02  1.7250505E+02  5.8088148E+03  1.7250541E+02  1.7260838E+02  1.7304463E+02  1.7086140E+02
  1.8815059E+02  1.9032656E+02  1.8989239E+02  1.8978998E+02  6.4883913E+03  1.8979035E+02  1.8989279E+02  1.9032630E+02  1.8815060E+02
  2.0800177E+02  2.1017026E+02  2.0973879E+02  2.0963692E+02  7.2772292E+03  2.0963729E+02  2.0973920E+02  2.1017000E+02  2.0800177E+02
  2.2931615E+02  2.3147721E+02  2.3104844E+02  2.3094709E+02  8.1227987E+03  2.3094746E+02  2.3104884E+02  2.3147694E+02  2.2931616E+02
  2.5276759E+02  2.5492123E+02  2.5449514E+02  2.5439432E+02  9.0543200E+03  2.5439470E+02  2.5449555E+02  2.5492097E+02  2.5276760E+02
  2.7767236E+02  2.7981862E+02  2.7939519E+02  2.7929490E+02  1.0043035E+04  2.7929529E+02  2.7939561E+02  2.7981835E+02  2.7767236E+02
  3.0592946E+02  3.0806839E+02  3.0764761E+02  3.0754784E+02  1.1165197E+04  3.0754822E+02  3.0764802E+02  3.0806811E+02  3.0592945E+02
  3.3625470E+02  3.3838632E+02  3.3796816E+02  3.3786893E+02  1.2367762E+04  3.3786933E+02  3.3796858E+02  3.3838604E+02  3.3625470E+02
  3.6947148E+02  3.7159583E+02  3.7118030E+02  3.7108160E+02  1.3682385E+04  3.7108198E+02  3.7118070E+02  3.7159554E+02  3.6947148E+02
  4.0476617E+02  4.0688327E+02  4.0647034E+02  4.0637217E+02  1.5079057E+04  4.0637256E+02  4.0647076E+02  4.0688298E+02  4.0476617E+02
  4.4439700E+02  4.4650689E+02  4.4609653E+02  4.4599890E+02  1.6638884E+04  4.4599930E+02  4.4609696E+02  4.4650660E+02  4.4439698E+02
