  3.9725663E+01  4.2268736E+01  4.1261790E+01  4.1617155E+01  8.2720562E+02  4.1617610E+01  4.1262263E+01  4.2268155E+01  3.9725666E+01
  4.4364024E+01  4.6896911E+01  4.5892666E+01  4.6249423E+01  9.7114919E+02  4.6249883E+01  4.5893149E+01  4.6896326E+01  4.4364027E+01
  4.9503568E+01  5.2026353E+01  5.1029625E+01  5.1382922E+01  1.1370884E+03  5.1383390E+01  5.1030114E+01  5.2025763E+01  4.9503575E+01
  5.5204011E+01  5.7716768E+01  5.6727490E+01  5.7077365E+01  1.3288935E+03  5.7077836E+01  5.6727982E+01  5.7716174E+01  5.5204015E+01
  6.1489224E+01  6.3992036E+01  6.3010137E+01  6.3356626E+01  1.5403312E+03  6.3357103E+01  6.3010638E+01  6.3991438E+01  6.1489232E+01
  6.8467701E+01  7.0960635E+01  6.9986054E+01  7.0329189E+01  1.7848812E+03  7.0329670E+01  6.9986560E+01  7.0960032E+01  6.8467706E+01
  7.6194952E+01  7.8678084E+01  7.7710759E+01  7.8050574E+01  2.0615097E+03  7.8051060E+01  7.7711267E+01  7.8677476E+01  7.6194956E+01
  8.4780538E+01  8.7253935E+01  8.6293805E+01  8.6630332E+01  2.3771488E+03  8.6630821E+01  8.6294317E+01  8.7253320E+01  8.4780541E+01
  9.4184961E+01  9.6648689E+01  9.5695692E+01  9.6028964E+01  2.7235831E+03  9.6029461E+01  9.5696213E+01  9.6648071E+01  9.4184966E+01
  1.0464236E+02  1.0709648E+02  1.0615058E+02  1.0648062E+02  3.1178439E+03  1.0648112E+02  1.0615109E+02  1.0709587E+02  1.0464238E+02
  1.1618992E+02  1.1863450E+02  1.1769561E+02  1.1802245E+02  3.5584151E+03  1.1802296E+02  1.1769614E+02  1.1863387E+02  1.1618993E+02
  1.2898043E+02  1.3141553E+02  1.3048359E+02  1.3080728E+02  4.0529697E+03  1.3080779E+02  1.3048413E+02  1.3141490E+02  1.2898043E+02
  1.4293938E+02  1.4536506E+02  1.4444004E+02  1.4476058E+02  4.5940181E+03  1.4476110E+02  1.4444058E+02  1.4536442E+02  1.4293939E+02
  1.5840898E+02  1.6082528E+02  1.5990713E+02  1.6022457E+02  5.2006541E+03  1.6022508E+02  1.5990767E+02  1.6082464E+02  1.5840899E+02
  1.7545822E+02  1.7786500E+02  1.7695380E+02  1.7726808E+02  5.8737811E+03  1.7726861E+02  1.7695435E+02  1.7786435E+02  1.7545822E+02
  1.9429855E+02  1.9669626E+02  1.9579168E+02  1.9610297E+02  6.6226570E+03  1.9610352E+02  1.9579223E+02  1.9669561E+02  1.9429855E+02
  2.1436733E+02  2.1675585E+02  2.1585797E+02  2.1616623E+02  7.4164617E+03  2.1616678E+02  2.1585852E+02  2.1675518E+02  2.1436732E+02
  2.3740966E+02  2.3978903E+02  2.3889781E+02  2.3920308E+02  8.3422846E+03  2.3920362E+02  2.3889838E+02  2.3978836E+02  2.3740967E+02
  2.6222610E+02  2.6459637E+02  2.6371177E+02  2.6401406E+02  9.3365524E+03  2.6401460E+02  2.6371233E+02  2.6459569E+02  2.6222612E+02
  2.8958567E+02  2.9194687E+02  2.9106884E+02  2.9136818E+02  1.0435108E+04  2.9136872E+02  2.9106941E+02  2.9194621E+02  2.8958567E+02
  3.1871526E+02  3.2106745E+02  3.2019594E+02  3.2049236E+02  1.1602345E+04  3.2049290E+02  3.2019651E+02  3.2106676E+02  3.1871526E+02
  3.5181662E+02  3.5415984E+02  3.5329482E+02  3.5358833E+02  1.2933192E+04  3.5358888E+02  3.5329538E+02  3.5415915E+02  3.5181662E+02
  3.8742551E+02  3.8975981E+02  3.8890122E+02  3.8919186E+02  1.4361833E+04  3.8919241E+02  3.8890180E+02  3.8975911E+02  3.8742551E+02
  4.2651278E+02  4.2883819E+02  4.2798600E+02  4.2827376E+02  1.5927969E+04  4.2827433E+02  4.2798658E+02  4.2883749E+02  4.2651276E+02
  4.6812560E+02  4.7044219E+02  4.6959634E+02  4.6988130E+02  1.7593526E+04  4.6988186E+02  4.6959693E+02  4.7044148E+02  4.6812560E+02
  5.1495836E+02  5.1726616E+02  5.1642662E+02  5.1670876E+02  1.9461674E+04  5.1670934E+02  5.1642722E+02  5.1726546E+02  5.1495837E+02
  5.6525969E+02  5.6755872E+02  5.6672545E+02  5.6700483E+02  2.1463517E+04  5.6700539E+02  5.6672606E+02  5.6755801E+02  5.6525968E+02
  6.2023023E+02  6.2252056E+02  6.2169351E+02  6.2197010E+02  2.3643192E+04  6.2197066E+02  6.2169409E+02  6.2251982E+02  6.2023019E+02
  1.1586036E-01  3.1152548E+00  2.6972433E+00  2.5377477E+00  4.0236348E+01  2.5380996E+00  2.6976143E+00  3.1147432E+00  1.1586036E-01
  6.4636843E-01  3.6000870E+00  3.1445303E+00  2.9578296E+00  4.2951741E+01  2.9581849E+00  3.1449063E+00  3.5995704E+00  6.4636875E-01
  1.2349987E+00  4.1407769E+00  3.6660581E+00  3.4549617E+00  4.6451136E+01  3.4553259E+00  3.6664416E+00  4.1402550E+00  1.2349993E+00
  1.8800783E+00  4.7387429E+00  4.2706204E+00  4.0483493E+00  5.0610095E+01  4.0487218E+00  4.2710089E+00  4.7382165E+00  1.8800793E+00
  2.5875154E+00  5.4007591E+00  4.9349633E+00  4.7067223E+00  5.5422590E+01  4.7071054E+00  4.9353630E+00  5.4002285E+00  2.5875166E+00
  3.3618276E+00  6.1359942E+00  5.6657186E+00  5.4467030E+00  6.0980730E+01  5.4471008E+00  5.6661235E+00  6.1354634E+00  3.3618291E+00
  4.2088929E+00  6.9549097E+00  6.4713571E+00  6.2669715E+00  6.7389602E+01  6.2673797E+00  6.4717724E+00  6.9543701E+00  4.2088947E+00
  5.1355019E+00  7.8528578E+00  7.3589565E+00  7.1706217E+00  7.4814514E+01  7.1710344E+00  7.3593769E+00  7.8523129E+00  5.1355040E+00
  6.1493943E+00  8.8364212E+00  8.3305542E+00  8.1598460E+00  8.3581223E+01  8.1602640E+00  8.3309800E+00  8.8358718E+00  6.1493964E+00
  7.2601358E+00  9.9143265E+00  9.3947119E+00  9.2504114E+00  9.4174032E+01  9.2508360E+00  9.3951458E+00  9.9137718E+00  7.2601382E+00
  8.4844660E+00  1.1101712E+01  1.0570975E+01  1.0447977E+01  1.0727242E+02  1.0448406E+01  1.0571414E+01  1.1101147E+01  8.4844686E+00
  9.8281992E+00  1.2412019E+01  1.1862089E+01  1.1762615E+01  1.2380406E+02  1.1763050E+01  1.1862534E+01  1.2411449E+01  9.8282017E+00
  1.1301873E+01  1.3857033E+01  1.3285426E+01  1.3211907E+01  1.4471579E+02  1.3212348E+01  1.3285879E+01  1.3856457E+01  1.1301876E+01
  1.2922748E+01  1.5454809E+01  1.4858668E+01  1.4813914E+01  1.7061351E+02  1.4814361E+01  1.4859126E+01  1.5454229E+01  1.2922751E+01
  1.4707210E+01  1.7223893E+01  1.6596912E+01  1.6584082E+01  2.0227929E+02  1.6584537E+01  1.6597378E+01  1.7223307E+01  1.4707214E+01
  1.6670771E+01  1.9177047E+01  1.8518817E+01  1.8541393E+01  2.4031661E+02  1.8541851E+01  1.8519289E+01  1.9176456E+01  1.6670775E+01
  1.8833671E+01  2.1329650E+01  2.0636213E+01  2.0698109E+01  2.8598357E+02  2.0698573E+01  2.0636690E+01  2.1329054E+01  1.8833675E+01
  2.1224283E+01  2.3710068E+01  2.2976812E+01  2.3082600E+01  3.4005605E+02  2.3083069E+01  2.2977294E+01  2.3709467E+01  2.1224287E+01
  2.3858547E+01  2.6334240E+01  2.5556261E+01  2.5710803E+01  4.0474222E+02  2.5711277E+01  2.5556749E+01  2.6333635E+01  2.3858552E+01
  2.6769568E+01  2.9235263E+01  2.8406900E+01  2.8615818E+01  4.8063787E+02  2.8616297E+01  2.8407391E+01  2.9234652E+01  2.6769572E+01
  2.9986152E+01  3.2441943E+01  3.1556919E+01  3.1826454E+01  5.6952408E+02  3.1826937E+01  3.1557416E+01  3.2441327E+01  2.9986156E+01
  3.3544420E+01  3.5990394E+01  3.5068802E+01  3.5378824E+01  6.7255463E+02  3.5379313E+01  3.5069310E+01  3.5989774E+01  3.3544426E+01
  3.7486562E+01  3.9922801E+01  3.8994828E+01  3.9315116E+01  7.8993850E+02  3.9315611E+01  3.8995347E+01  3.9922177E+01  3.7486567E+01
  4.1845015E+01  4.4271601E+01  4.3350658E+01  4.3667770E+01  9.2593168E+02  4.3668268E+01  4.3351181E+01  4.4270970E+01  4.1845019E+01
  4.6672625E+01  4.9089635E+01  4.8175656E+01  4.8489624E+01  1.0824475E+03  4.8490128E+01  4.8176186E+01  4.9089001E+01  4.6672630E+01
  5.2027547E+01  5.4435055E+01  5.3527978E+01  5.3838837E+01  1.2630963E+03  5.3839346E+01  5.3528512E+01  5.4434417E+01  5.2027552E+01
  5.7913123E+01  6.0311200E+01  5.9410958E+01  5.9718742E+01  1.4617471E+03  5.9719256E+01  5.9411499E+01  6.0310558E+01  5.7913128E+01
  6.4451414E+01  6.6840132E+01  6.5946668E+01  6.6251405E+01  1.6912337E+03  6.6251925E+01  6.5947215E+01  6.6839484E+01  6.4451420E+01
  7.1684695E+01  7.4064116E+01  7.3177373E+01  7.3479094E+01  1.9503979E+03  7.3479621E+01  7.3177927E+01  7.4063465E+01  7.1684702E+01
  7.9719495E+01  8.2089689E+01  8.1209608E+01  8.1508344E+01  2.2456695E+03  8.1508875E+01  8.1210164E+01  8.2089031E+01  7.9719503E+01
  8.8501390E+01  9.0862417E+01  8.9988946E+01  9.0284724E+01  2.5692117E+03  9.0285260E+01  8.9989507E+01  9.0861753E+01  8.8501399E+01
  9.8264787E+01  1.0061671E+02  9.9749788E+01  1.0004263E+02  2.9368911E+03  1.0004317E+02  9.9750351E+01  1.0061604E+02  9.8264794E+01
  1.0903504E+02  1.1137790E+02  1.1051748E+02  1.1080744E+02  3.3471473E+03  1.1080798E+02  1.1051806E+02  1.1137722E+02  1.0903503E+02
  1.2095580E+02  1.2328967E+02  1.2243571E+02  1.2272278E+02  3.8069921E+03  1.2272335E+02  1.2243629E+02  1.2328900E+02  1.2095581E+02
  1.3394503E+02  1.3626996E+02  1.3542240E+02  1.3570663E+02  4.3094215E+03  1.3570718E+02  1.3542298E+02  1.3626928E+02  1.3394504E+02
  1.4833091E+02  1.5064695E+02  1.4980575E+02  1.5008716E+02  4.8719462E+03  1.5008772E+02  1.4980633E+02  1.5064627E+02  1.4833092E+02
  1.6417054E+02  1.6647753E+02  1.6564279E+02  1.6592133E+02  5.4952644E+03  1.6592191E+02  1.6564338E+02  1.6647685E+02  1.6417054E+02
  1.8165926E+02  1.8395767E+02  1.8312903E+02  1.8340488E+02  6.1877363E+03  1.8340545E+02  1.8312964E+02  1.8395698E+02  1.8165926E+02
  2.0025355E+02  2.0254323E+02  2.0172081E+02  2.0199390E+02  6.9212662E+03  2.0199447E+02  2.0172141E+02  2.0254254E+02  2.0025356E+02
  2.2160809E+02  2.2388908E+02  2.2307283E+02  2.2334319E+02  7.7749221E+03  2.2334379E+02  2.2307344E+02  2.2388837E+02  2.2160810E+02
  2.4457169E+02  2.4684404E+02  2.4603391E+02  2.4630158E+02  8.6908300E+03  2.4630217E+02  2.4603452E+02  2.4684332E+02  2.4457170E+02
  2.6986516E+02  2.7212890E+02  2.7132486E+02  2.7158986E+02  9.7013881E+03  2.7159044E+02  2.7132547E+02  2.7212818E+02  2.6986516E+02
  2.9675987E+02  2.9901506E+02  2.9821706E+02  2.9847940E+02  1.0774547E+04  2.9848000E+02  2.9821768E+02  2.9901434E+02  2.9675987E+02
  3.2730336E+02  3.2955004E+02  3.2875803E+02  3.2901775E+02  1.1995490E+04  3.2901835E+02  3.2875865E+02  3.2954930E+02  3.2730336E+02
  3.6012173E+02  3.6235995E+02  3.6157389E+02  3.6183100E+02  1.3305046E+04  3.6183161E+02  3.6157453E+02  3.6235920E+02  3.6012174E+02
  3.9610997E+02  3.9833974E+02  3.9755962E+02  3.9781414E+02  1.4738704E+04  3.9781476E+02  3.9756026E+02  3.9833899E+02  3.9610996E+02
  4.3438610E+02  4.3660749E+02  4.3583324E+02  4.3608519E+02  1.6262607E+04  4.3608581E+02  4.3583389E+02  4.3660675E+02  4.3438610E+02
  4.7741948E+02  4.7963253E+02  4.7886411E+02  4.7911354E+02  1.7968346E+04  4.7911416E+02  4.7886477E+02  4.7963178E+02  4.7741949E+02
  5.2359400E+02  5.2579873E+02  5.2503613E+02  5.2528303E+02  1.9794699E+04  5.2528366E+02  5.2503678E+02  5.2579798E+02  5.2359401E+02
  5.7400257E+02  5.7619902E+02  5.7544217E+02  5.7568658E+02  2.1780724E+04  5.7568722E+02  5.7544284E+02  5.7619827E+02  5.7400258E+02
  1.1260443E-01  2.9736989E+00  2.5677918E+00  2.4332432E+00  3.7910670E+01  2.4336253E+00  2.5681946E+00  2.9731459E+00  1.1260441E-01
  6.1524401E-01  3.4339237E+00  2.9935611E+00  2.8332021E+00  4.0484209E+01  2.8335879E+00  2.9939693E+00  3.4333656E+00  6.1524439E-01
  1.1735643E+00  3.9465364E+00  3.4862391E+00  3.3038233E+00  4.3789019E+01  3.3042188E+00  3.4866558E+00  3.9459725E+00  1.1735650E+00
  1.7860526E+00  4.5136837E+00  4.0582800E+00  3.8661661E+00  4.7728949E+01  3.8665703E+00  4.0587020E+00  4.5131147E+00  1.7860537E+00
  2.4565912E+00  5.1425602E+00  4.6888650E+00  4.4911090E+00  5.2285992E+01  4.4915248E+00  4.6892990E+00  5.1419914E+00  2.4565926E+00
  3.1901221E+00  5.8394101E+00  5.3809204E+00  5.1945853E+00  5.7545243E+01  5.1950170E+00  5.3813601E+00  5.8388324E+00  3.1901237E+00
  3.9922053E+00  6.6155066E+00  6.1465289E+00  5.9739751E+00  6.3615250E+01  5.9744177E+00  6.1469800E+00  6.6149236E+00  3.9922071E+00
  4.8692333E+00  7.4651354E+00  6.9863646E+00  6.8289488E+00  7.0714914E+01  6.8293968E+00  6.9868214E+00  7.4645472E+00  4.8692356E+00
  5.8284864E+00  8.3954012E+00  7.9052913E+00  7.7649869E+00  7.9153009E+01  7.7654423E+00  7.9057535E+00  8.3948080E+00  5.8284889E+00
  6.8790501E+00  9.4145057E+00  8.9140213E+00  8.7981971E+00  8.9461249E+01  8.7986573E+00  8.9144925E+00  9.4139076E+00  6.8790526E+00
  8.0367534E+00  1.0539852E+01  1.0025771E+01  9.9300951E+00  1.0227110E+02  9.9305617E+00  1.0026248E+01  1.0539243E+01  8.0367568E+00
  9.3067850E+00  1.1777780E+01  1.1245513E+01  1.1172100E+01  1.1852980E+02  1.1172571E+01  1.1245994E+01  1.1777167E+01  9.3067882E+00
  1.0699301E+01  1.3145054E+01  1.2592230E+01  1.2543401E+01  1.3895530E+02  1.2543881E+01  1.2592720E+01  1.3144434E+01  1.0699305E+01
  1.2230125E+01  1.4653744E+01  1.4077649E+01  1.4056073E+01  1.6403056E+02  1.4056556E+01  1.4078145E+01  1.4653117E+01  1.2230129E+01
  1.3914589E+01  1.6326245E+01  1.5720958E+01  1.5729630E+01  1.9454464E+02  1.5730122E+01  1.5721463E+01  1.6325614E+01  1.3914592E+01
  1.5767458E+01  1.8169239E+01  1.7534311E+01  1.7576537E+01  2.3115965E+02  1.7577035E+01  1.7534822E+01  1.8168603E+01  1.5767461E+01
  1.7807795E+01  2.0199805E+01  1.9531476E+01  1.9610976E+01  2.7487961E+02  1.9611477E+01  1.9531992E+01  2.0199163E+01  1.7807798E+01
  2.0060741E+01  2.2443076E+01  2.1737009E+01  2.1858080E+01  3.2689631E+02  2.1858587E+01  2.1737531E+01  2.2442431E+01  2.0060744E+01
  2.2543210E+01  2.4915968E+01  2.4167495E+01  2.4334765E+01  3.8865854E+02  2.4335278E+01  2.4168023E+01  2.4915317E+01  2.2543214E+01
  2.5284962E+01  2.7648230E+01  2.6852008E+01  2.7070787E+01  4.6087124E+02  2.7071305E+01  2.6852540E+01  2.7647575E+01  2.5284965E+01
  2.8313977E+01  3.0667846E+01  2.9823491E+01  3.0094127E+01  5.4529303E+02  3.0094650E+01  2.9824035E+01  3.0667186E+01  2.8313982E+01
  3.1662557E+01  3.4007105E+01  3.3150305E+01  3.3437075E+01  6.4295547E+02  3.3437604E+01  3.3150862E+01  3.4006440E+01  3.1662562E+01
  3.5365450E+01  3.7700757E+01  3.6850530E+01  3.7134387E+01  7.5394579E+02  3.7134922E+01  3.6851092E+01  3.7700088E+01  3.5365455E+01
  3.9459366E+01  4.1785507E+01  4.0941790E+01  4.1222764E+01  8.8234474E+02  4.1223304E+01  4.0942357E+01  4.1784834E+01  3.9459372E+01
  4.3992085E+01  4.6309136E+01  4.5471867E+01  4.5749990E+01  1.0298722E+03  4.5750535E+01  4.5472439E+01  4.6308458E+01  4.3992093E+01
  4.9019905E+01  5.1327933E+01  5.0497056E+01  5.0772358E+01  1.1998857E+03  5.0772909E+01  5.0497634E+01  5.1327251E+01  4.9019912E+01
  5.4529446E+01  5.6828521E+01  5.6003972E+01  5.6276484E+01  1.3864212E+03  5.6277040E+01  5.6004556E+01  5.6827832E+01  5.4529452E+01
  6.0652562E+01  6.2942745E+01  6.2124473E+01  6.2394223E+01  1.6016288E+03  6.2394784E+01  6.2125064E+01  6.2942052E+01  6.0652568E+01
  6.7420320E+01  6.9701679E+01  6.8889629E+01  6.9156645E+01  1.8442703E+03  6.9157213E+01  6.8890223E+01  6.9700979E+01  6.7420329E+01
  7.4935631E+01  7.7208220E+01  7.6402341E+01  7.6666651E+01  2.1202897E+03  7.6667221E+01  7.6402942E+01  7.7207517E+01  7.4935637E+01
  8.3132723E+01  8.5396607E+01  8.4596849E+01  8.4858477E+01  2.4222667E+03  8.4859053E+01  8.4597454E+01  8.5395901E+01  8.3132733E+01
  9.2243524E+01  9.4498751E+01  9.3705060E+01  9.3964037E+01  2.7649235E+03  9.3964619E+01  9.3705671E+01  9.4498038E+01  9.2243531E+01
  1.0228361E+02  1.0453023E+02  1.0374256E+02  1.0399892E+02  3.1466913E+03  1.0399950E+02  1.0374318E+02  1.0452952E+02  1.0228361E+02
  1.1338764E+02  1.1562572E+02  1.1484402E+02  1.1509776E+02  3.5739618E+03  1.1509836E+02  1.1484465E+02  1.1562500E+02  1.1338765E+02
  1.2546863E+02  1.2769821E+02  1.2692244E+02  1.2717361E+02  4.0402250E+03  1.2717422E+02  1.2692308E+02  1.2769749E+02  1.2546864E+02
  1.3883952E+02  1.4106066E+02  1.4029078E+02  1.4053939E+02  4.5614873E+03  1.4054000E+02  1.4029142E+02  1.4105994E+02  1.3883953E+02
  1.5354724E+02  1.5575980E+02  1.5499588E+02  1.5524191E+02  5.1382807E+03  1.5524252E+02  1.5499653E+02  1.5575907E+02  1.5354725E+02
  1.6977184E+02  1.7197623E+02  1.7121798E+02  1.7146155E+02  5.7781377E+03  1.7146216E+02  1.7121861E+02  1.7197549E+02  1.6977184E+02
  1.8699253E+02  1.8918862E+02  1.8843612E+02  1.8867721E+02  6.4555503E+03  1.8867783E+02  1.8843678E+02  1.8918787E+02  1.8699255E+02
  2.0676970E+02  2.0895753E+02  2.0821073E+02  2.0844935E+02  7.2420569E+03  2.0844998E+02  2.0821139E+02  2.0895678E+02  2.0676970E+02
  2.2800641E+02  2.3018602E+02  2.2944490E+02  2.2968108E+02  8.0851752E+03  2.2968172E+02  2.2944557E+02  2.3018526E+02  2.2800642E+02
  2.5137544E+02  2.5354686E+02  2.5281138E+02  2.5304515E+02  9.0140979E+03  2.5304578E+02  2.5281206E+02  2.5354611E+02  2.5137545E+02
  2.7619401E+02  2.7835731E+02  2.7762740E+02  2.7785877E+02  1.0000089E+04  2.7785942E+02  2.7762808E+02  2.7835654E+02  2.7619401E+02
  3.0435850E+02  3.0651369E+02  3.0578936E+02  3.0601833E+02  1.1119337E+04  3.0601898E+02  3.0579004E+02  3.0651293E+02  3.0435849E+02
  3.3458646E+02  3.3673360E+02  3.3601478E+02  3.3624140E+02  1.2318840E+04  3.3624207E+02  3.3601547E+02  3.3673283E+02  3.3458646E+02
  3.6770021E+02  3.6983935E+02  3.6912599E+02  3.6935028E+02  1.3630228E+04  3.6935095E+02  3.6912668E+02  3.6983858E+02  3.6770022E+02
  4.0288704E+02  4.0501819E+02  4.0431028E+02  4.0453225E+02  1.5023507E+04  4.0453292E+02  4.0431098E+02  4.0501740E+02  4.0288705E+02
  4.4240250E+02  4.4452572E+02  4.4382320E+02  4.4404288E+02  1.6579728E+04  4.4404356E+02  4.4382391E+02  4.4452494E+02  4.4240250E+02
