PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
  2.0872357E-01  2.9327752E+00  3.3278882E+00  2.6104424E+00  4.1934569E+01  2.6108019E+00  3.3282617E+00  2.9323232E+00  2.0872354E-01
  7.7785113E-01  3.4653696E+00  3.8237963E+00  3.0918752E+00  4.4759436E+01  3.0922411E+00  3.8241753E+00  3.4649132E+00  7.7785143E-01
  1.4073481E+00  4.0571675E+00  4.3977398E+00  3.6528255E+00  4.8301010E+01  3.6531984E+00  4.3981255E+00  4.0567066E+00  1.4073488E+00
  2.0970920E+00  4.7098601E+00  5.0490222E+00  4.3009838E+00  5.2491009E+01  4.3013648E+00  5.0494133E+00  4.7093947E+00  2.0970929E+00
  2.8523644E+00  5.4304070E+00  5.7641006E+00  5.0176662E+00  5.7395876E+01  5.0180563E+00  5.7645011E+00  5.4299378E+00  2.8523656E+00
  3.6801492E+00  6.2265043E+00  6.5514756E+00  5.8159654E+00  6.3152295E+01  5.8163672E+00  6.5518815E+00  6.2260338E+00  3.6801508E+00
  4.5859539E+00  7.1090427E+00  7.4160921E+00  6.6978562E+00  6.9918405E+01  6.6982666E+00  7.4165067E+00  7.1085652E+00  4.5859558E+00
  5.5769555E+00  8.0774998E+00  8.3703411E+00  7.6703573E+00  7.7900212E+01  7.6707730E+00  8.3707613E+00  8.0770179E+00  5.5769576E+00
  6.6614346E+00  9.1381704E+00  9.4156737E+00  8.7350437E+00  8.7417631E+01  8.7354646E+00  9.4160992E+00  9.1376839E+00  6.6614367E+00
  7.8493309E+00  1.0300458E+01  1.0561352E+01  9.9045885E+00  9.8907478E+01  9.9050156E+00  1.0561783E+01  1.0299967E+01  7.8493335E+00
  9.1564440E+00  1.1576339E+01  1.1823082E+01  1.1190429E+01  1.1307229E+02  1.1190862E+01  1.1823520E+01  1.1575841E+01  9.1564466E+00
  1.0591190E+01  1.2985071E+01  1.3211206E+01  1.2602134E+01  1.3069383E+02  1.2602571E+01  1.3211650E+01  1.2984568E+01  1.0591192E+01
  1.2164522E+01  1.4534218E+01  1.4737937E+01  1.4154213E+01  1.5280463E+02  1.4154656E+01  1.4738388E+01  1.4533709E+01  1.2164525E+01
  1.3895300E+01  1.6246773E+01  1.6425968E+01  1.5869663E+01  1.8024542E+02  1.5870112E+01  1.6426424E+01  1.6246259E+01  1.3895303E+01
  1.5801078E+01  1.8138092E+01  1.8287958E+01  1.7761418E+01  2.1367138E+02  1.7761874E+01  1.8288422E+01  1.8137575E+01  1.5801082E+01
  1.7898175E+01  2.0226521E+01  2.0346875E+01  1.9852686E+01  2.5403422E+02  1.9853148E+01  2.0347343E+01  2.0226000E+01  1.7898178E+01
  2.0208112E+01  2.2527880E+01  2.2615762E+01  2.2156852E+01  3.0229669E+02  2.2157318E+01  2.2616236E+01  2.2527355E+01  2.0208116E+01
  2.2762904E+01  2.5074180E+01  2.5126094E+01  2.4705924E+01  3.5945668E+02  2.4706396E+01  2.5126572E+01  2.5073649E+01  2.2762909E+01
  2.5577266E+01  2.7880128E+01  2.7892396E+01  2.7514615E+01  4.2763608E+02  2.7515092E+01  2.7892881E+01  2.7879593E+01  2.5577270E+01
  2.8688037E+01  3.0982563E+01  3.0950891E+01  3.0619761E+01  5.0796182E+02  3.0620245E+01  3.0951382E+01  3.0982024E+01  2.8688042E+01
  3.2124809E+01  3.4411072E+01  3.4330715E+01  3.4050954E+01  6.0213458E+02  3.4051442E+01  3.4331211E+01  3.4410528E+01  3.2124813E+01
  3.5927989E+01  3.8206061E+01  3.8081908E+01  3.7848598E+01  7.1144630E+02  3.7849091E+01  3.8082413E+01  3.8205513E+01  3.5927994E+01
