PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
  2.0508602E-01  3.0391155E+00  2.5110090E+00  2.8058028E+00  5.4085144E+01  2.8060375E+00  2.5112574E+00  3.0388105E+00  2.0508600E-01
  8.0058364E-01  3.5924752E+00  3.0301208E+00  3.2939479E+00  5.7148789E+01  3.2941880E+00  3.0303735E+00  3.5921669E+00  8.0058396E-01
  1.4564618E+00  4.2047939E+00  3.6305426E+00  3.8654444E+00  6.1006514E+01  3.8656902E+00  3.6308008E+00  4.2044820E+00  1.4564623E+00
  2.1717336E+00  4.8772560E+00  4.3106108E+00  4.5286523E+00  6.5543379E+01  4.5289059E+00  4.3108728E+00  4.8769413E+00  2.1717345E+00
  2.9517834E+00  5.6172552E+00  5.0531938E+00  5.2602789E+00  7.0797977E+01  5.2605409E+00  5.0534648E+00  5.6169375E+00  2.9517846E+00
  3.8038660E+00  6.4328988E+00  5.8673704E+00  6.0748862E+00  7.6883897E+01  6.0751604E+00  5.8676459E+00  6.4325823E+00  3.8038676E+00
  4.7333313E+00  7.3359814E+00  6.7578254E+00  6.9735956E+00  8.3931170E+01  6.9738783E+00  6.7581097E+00  7.3356580E+00  4.7333331E+00
  5.7473354E+00  8.3244459E+00  7.7379623E+00  7.9633737E+00  9.2116562E+01  7.9636601E+00  7.7382506E+00  8.3241198E+00  5.7473377E+00
  6.8541492E+00  9.4041894E+00  8.8078866E+00  9.0444638E+00  1.0174232E+02  9.0447546E+00  8.8081791E+00  9.4038597E+00  6.8541510E+00
  8.0637681E+00  1.0584565E+01  9.9767900E+00  1.0230132E+01  1.1323701E+02  1.0230428E+01  9.9770864E+00  1.0584232E+01  8.0637703E+00
  9.3930478E+00  1.1877858E+01  1.1261423E+01  1.1532013E+01  1.2733624E+02  1.1532313E+01  1.1261724E+01  1.1877517E+01  9.3930499E+00
  1.0849381E+01  1.3304430E+01  1.2671489E+01  1.2958877E+01  1.4485355E+02  1.2959181E+01  1.2671796E+01  1.3304087E+01  1.0849383E+01
  1.2443693E+01  1.4871155E+01  1.4219426E+01  1.4525903E+01  1.6688736E+02  1.4526213E+01  1.4219740E+01  1.4870809E+01  1.2443696E+01
  1.4194825E+01  1.6601822E+01  1.5928670E+01  1.6256883E+01  1.9429428E+02  1.6257196E+01  1.5928986E+01  1.6601469E+01  1.4194829E+01
  1.6120295E+01  1.8511315E+01  1.7810883E+01  1.8163803E+01  2.2768643E+02  1.8164123E+01  1.7811208E+01  1.8510960E+01  1.6120300E+01
  1.8236377E+01  2.0618338E+01  1.9890302E+01  2.0271179E+01  2.6801326E+02  2.0271504E+01  1.9890629E+01  2.0617980E+01  1.8236380E+01
  2.0564530E+01  2.2937526E+01  2.2178246E+01  2.2590736E+01  3.1620123E+02  2.2591065E+01  2.2178580E+01  2.2937166E+01  2.0564534E+01
  2.3136764E+01  2.5500886E+01  2.4706083E+01  2.5154473E+01  3.7326759E+02  2.5154805E+01  2.4706419E+01  2.5500521E+01  2.3136769E+01
  2.5967640E+01  2.8322975E+01  2.7488154E+01  2.7976951E+01  4.4140137E+02  2.7977287E+01  2.7488495E+01  2.8322606E+01  2.5967645E+01
  2.9093964E+01  3.1440591E+01  3.0560526E+01  3.1094966E+01  5.2170425E+02  3.1095306E+01  3.0560871E+01  3.1440219E+01  2.9093967E+01
  3.2545166E+01  3.4883169E+01  3.3952096E+01  3.4537952E+01  6.1581219E+02  3.4538294E+01  3.3952443E+01  3.4882791E+01  3.2545170E+01
  3.6361625E+01  3.8691077E+01  3.7714761E+01  3.8346279E+01  7.2501553E+02  3.8346627E+01  3.7715118E+01  3.8690696E+01  3.6361630E+01
