PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
  1.5695218E-01  3.7864174E+00  3.4076140E+00  3.5440676E+00  3.7706166E+01  3.5441032E+00  3.4076738E+00  3.7864385E+00  1.5695217E-01
  7.1308253E-01  4.2979184E+00  3.8868746E+00  3.9949623E+00  4.0508992E+01  3.9950007E+00  3.8869363E+00  4.2979404E+00  7.1308280E-01
  1.3302240E+00  4.8691840E+00  4.4468309E+00  4.5284662E+00  4.4075351E+01  4.5285080E+00  4.4468959E+00  4.8692067E+00  1.3302246E+00
  2.0077110E+00  5.5015777E+00  5.0861783E+00  5.1526643E+00  4.8309321E+01  5.1527109E+00  5.0862452E+00  5.5016016E+00  2.0077119E+00
  2.7508786E+00  6.2023135E+00  5.7891586E+00  5.8460262E+00  5.3261348E+01  5.8460784E+00  5.7892318E+00  6.2023389E+00  2.7508797E+00
  3.5668712E+00  6.9793308E+00  6.5646203E+00  6.6225373E+00  5.9055101E+01  6.6225987E+00  6.5646952E+00  6.9793607E+00  3.5668725E+00
  4.4610966E+00  7.8440692E+00  7.4173450E+00  7.4836414E+00  6.5832728E+01  7.4837080E+00  7.4174256E+00  7.8440969E+00  4.4610983E+00
  5.4407204E+00  8.7950618E+00  8.3603453E+00  8.4363217E+00  7.3783631E+01  8.4363900E+00  8.3604281E+00  8.7950905E+00  5.4407222E+00
  6.5140212E+00  9.8383600E+00  9.3942499E+00  9.4813364E+00  8.3218347E+01  9.4814065E+00  9.3943343E+00  9.8383892E+00  6.5140232E+00
  7.6909817E+00  1.0983343E+01  1.0528285E+01  1.0631728E+01  9.4570192E+01  1.0631800E+01  1.0528371E+01  1.0983373E+01  7.6909842E+00
  8.9880643E+00  1.2242187E+01  1.1778812E+01  1.1899064E+01  1.0856376E+02  1.1899139E+01  1.1778902E+01  1.2242214E+01  8.9880668E+00
  1.0413070E+01  1.3634840E+01  1.3155793E+01  1.3292435E+01  1.2600202E+02  1.3292511E+01  1.3155885E+01  1.3634868E+01  1.0413072E+01
  1.1976964E+01  1.5168469E+01  1.4671607E+01  1.4826788E+01  1.4796036E+02  1.4826867E+01  1.4671704E+01  1.5168496E+01  1.1976966E+01
  1.3698610E+01  1.6866569E+01  1.6349421E+01  1.6525621E+01  1.7529084E+02  1.6525702E+01  1.6349519E+01  1.6866596E+01  1.3698613E+01
  1.5595573E+01  1.8744239E+01  1.8201312E+01  1.8401316E+01  2.0862444E+02  1.8401400E+01  1.8201415E+01  1.8744267E+01  1.5595576E+01
  1.7684186E+01  2.0820081E+01  2.0251068E+01  2.0477924E+01  2.4891427E+02  2.0478010E+01  2.0251173E+01  2.0820110E+01  1.7684189E+01
  1.9985982E+01  2.3109239E+01  2.2510726E+01  2.2767857E+01  2.9710363E+02  2.2767945E+01  2.2510832E+01  2.3109269E+01  1.9985986E+01
  2.2532975E+01  2.5643718E+01  2.5011692E+01  2.5303118E+01  3.5420294E+02  2.5303206E+01  2.5011799E+01  2.5643747E+01  2.2532978E+01
  2.5339913E+01  2.8438260E+01  2.7768506E+01  2.8098449E+01  4.2238170E+02  2.8098541E+01  2.7768618E+01  2.8438290E+01  2.5339916E+01
  2.8443635E+01  3.1529701E+01  3.0817322E+01  3.1190688E+01  5.0275273E+02  3.1190783E+01  3.0817435E+01  3.1529733E+01  2.8443640E+01
  3.1873760E+01  3.4947654E+01  3.4187244E+01  3.4609446E+01  5.9698234E+02  3.4609542E+01  3.4187358E+01  3.4947685E+01  3.1873764E+01
  3.5670695E+01  3.8732521E+01  3.7929477E+01  3.8395127E+01  7.0636279E+02  3.8395225E+01  3.7929599E+01  3.8732553E+01  3.5670700E+01
