8400 1900 3.745037e+01 1.455525e+01
8400 2000 3.682091e+01 1.697653e+01
8400 2100 3.616302e+01 1.965245e+01
8400 2200 3.547723e+01 2.259576e+01
8400 2300 3.476410e+01 2.581918e+01
7800 2100 3.253861e+01 1.965245e+01
8100 2100 3.435944e+01 1.965245e+01
8700 2100 3.795089e+01 1.965245e+01
9000 2100 3.972443e+01 1.965245e+01
8000 3000 2.635184e+01 5.729578e+01
8000 2000 3.444097e+01 1.697653e+01
8000 1000 3.960378e+01 2.122066e+00
6000 2900 1.248022e+01 5.175507e+01 
6000 2000 2.200514e+01 1.697653e+01
6000 1000 2.868102e+01 2.122066e+00
5000 2000 1.526296e+01 1.697653e+01
5000 1000 2.305508e+01 2.122066e+00
4000 2000 6.366198e+00 1.697653e+01 
4000 1000 1.722049e+01 2.122066e+00
4000 500 1.980189e+01 2.652582e-01
3000 1000 1.100257e+01 2.122066e+00
3000 750 1.291536e+01 8.952466e-01
3000 500 1.434051e+01 2.652582e-01
2000 1000 3.183099e+00 2.122066e+00
2000 750 6.587961e+00 8.952466e-01
2000 500 8.610243e+00 2.652582e-01
