PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
  2.1209908E-01  3.2186237E+00  2.6036815E+00  3.4041025E+00  4.1126423E+01  3.4045040E+00  2.6041024E+00  3.2179736E+00  2.1209905E-01
  7.8303056E-01  3.7566497E+00  3.1238151E+00  3.8966310E+00  4.3842443E+01  3.8970389E+00  3.1242419E+00  3.7559927E+00  7.8303082E-01
  1.4137617E+00  4.3536612E+00  3.7172452E+00  4.4639345E+00  4.7194946E+01  4.4643493E+00  3.7176791E+00  4.3529974E+00  1.4137623E+00
  2.1052153E+00  5.0119749E+00  4.3844568E+00  5.1129495E+00  5.1170432E+01  5.1133722E+00  4.3848965E+00  5.0113044E+00  2.1052161E+00
  2.8625887E+00  5.7380782E+00  5.1161397E+00  5.8303889E+00  5.5868008E+01  5.8308201E+00  5.1165884E+00  5.7374016E+00  2.8625898E+00
  3.6925828E+00  6.5392174E+00  5.9201684E+00  6.6276543E+00  6.1451315E+01  6.6280963E+00  5.9206229E+00  6.5385365E+00  3.6925842E+00
  4.6009180E+00  7.4252593E+00  6.8018336E+00  7.5077348E+00  6.8111059E+01  7.5081847E+00  6.8022965E+00  7.4245697E+00  4.6009197E+00
  5.5948222E+00  8.3974924E+00  7.7723860E+00  8.4777278E+00  7.6086940E+01  8.4781833E+00  7.7728552E+00  8.3967965E+00  5.5948240E+00
  6.6826095E+00  9.4626977E+00  8.8348801E+00  9.5407714E+00  8.5718812E+01  9.5412324E+00  8.8353547E+00  9.4619948E+00  6.6826113E+00
  7.8741726E+00  1.0630351E+01  9.9986885E+00  1.0708858E+01  9.7452268E+01  1.0709325E+01  9.9991687E+00  1.0629641E+01  7.8741750E+00
  9.1840913E+00  1.1912082E+01  1.1278323E+01  1.1993198E+01  1.1195010E+02  1.1993671E+01  1.1278810E+01  1.1911364E+01  9.1840936E+00
  1.0621985E+01  1.3325864E+01  1.2684890E+01  1.3404293E+01  1.2995589E+02  1.3404771E+01  1.2685384E+01  1.3325139E+01  1.0621987E+01
  1.2198837E+01  1.4880068E+01  1.4230348E+01  1.4955863E+01  1.5242303E+02  1.4956347E+01  1.4230850E+01  1.4879336E+01  1.2198840E+01
  1.3933531E+01  1.6596760E+01  1.5936539E+01  1.6669975E+01  1.8017261E+02  1.6670465E+01  1.5937045E+01  1.6596020E+01  1.3933534E+01
  1.5843650E+01  1.8491826E+01  1.7817275E+01  1.8560645E+01  2.1390770E+02  1.8561141E+01  1.7817788E+01  1.8491080E+01  1.5843654E+01
  1.7945550E+01  2.0583183E+01  1.9894038E+01  2.0649533E+01  2.5457947E+02  2.0650036E+01  1.9894557E+01  2.0582430E+01  1.7945552E+01
  2.0260788E+01  2.2887990E+01  2.2181854E+01  2.2951922E+01  3.0318954E+02  2.2952430E+01  2.2182380E+01  2.2887232E+01  2.0260791E+01
  2.2821392E+01  2.5438270E+01  2.4712336E+01  2.5499829E+01  3.6071346E+02  2.5500342E+01  2.4712867E+01  2.5437504E+01  2.2821395E+01
  2.5642148E+01  2.8248803E+01  2.7500127E+01  2.8308034E+01  4.2918560E+02  2.8308553E+01  2.7500665E+01  2.8248032E+01  2.5642151E+01
  2.8759916E+01  3.1356448E+01  3.0581616E+01  3.1413394E+01  5.0976102E+02  3.1413918E+01  3.0582158E+01  3.1355670E+01  2.8759921E+01
  3.2204349E+01  3.4790850E+01  3.3986102E+01  3.4845554E+01  6.0420789E+02  3.4846083E+01  3.3986650E+01  3.4790065E+01  3.2204353E+01
  3.6015877E+01  3.8592436E+01  3.7761442E+01  3.8644938E+01  7.1381895E+02  3.8645473E+01  3.7762000E+01  3.8591646E+01  3.6015881E+01
