PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
 -1.1598369E-01  3.7969178E+00  3.1640288E+00  4.7401137E+00  4.6249947E+01  4.7405513E+00  3.1644812E+00  3.7961520E+00 -1.1598364E-01
  4.7657362E-01  4.3432648E+00  3.6801681E+00  5.2130877E+00  4.9569099E+01  5.2135328E+00  3.6806269E+00  4.3424908E+00  4.7657400E-01
  1.1306300E+00  4.9497908E+00  4.2781818E+00  5.7701699E+00  5.3699803E+01  5.7706230E+00  4.2786484E+00  4.9490083E+00  1.1306307E+00
  1.8453699E+00  5.6177903E+00  4.9565931E+00  6.4196328E+00  5.8535592E+01  6.4200957E+00  4.9570658E+00  5.6169998E+00  1.8453707E+00
  2.6261952E+00  6.3546190E+00  5.6988815E+00  7.1389463E+00  6.4120611E+01  7.1394196E+00  5.6993653E+00  6.3538210E+00  2.6261963E+00
  3.4803541E+00  7.1683526E+00  6.5140700E+00  7.9424628E+00  7.0573280E+01  7.9429502E+00  6.5145601E+00  7.1675504E+00  3.4803555E+00
  4.4132611E+00  8.0706760E+00  7.4069249E+00  8.8314700E+00  7.8029381E+01  8.8319674E+00  7.4074251E+00  8.0698624E+00  4.4132630E+00
  5.4321180E+00  9.0598183E+00  8.3907286E+00  9.8129738E+00  8.6671677E+01  9.8134771E+00  8.3912353E+00  9.0589969E+00  5.4321199E+00
  6.5452405E+00  1.0141781E+01  9.4658477E+00  1.0887468E+01  9.6806665E+01  1.0887977E+01  9.4663607E+00  1.0140951E+01  6.5452422E+00
  7.7626641E+00  1.1325973E+01  1.0641534E+01  1.2068161E+01  1.0886576E+02  1.2068678E+01  1.0642053E+01  1.1325135E+01  7.7626665E+00
  9.1011260E+00  1.2624677E+01  1.1934422E+01  1.3366700E+01  1.2358090E+02  1.3367224E+01  1.1934949E+01  1.2623827E+01  9.1011283E+00
  1.0568234E+01  1.4058127E+01  1.3354369E+01  1.4792027E+01  1.4176216E+02  1.4792556E+01  1.3354903E+01  1.4057270E+01  1.0568236E+01
  1.2174987E+01  1.5633374E+01  1.4913844E+01  1.6359274E+01  1.6449962E+02  1.6359809E+01  1.4914387E+01  1.5632507E+01  1.2174990E+01
  1.3940275E+01  1.7374124E+01  1.6636214E+01  1.8092145E+01  1.9264883E+02  1.8092687E+01  1.6636761E+01  1.7373249E+01  1.3940278E+01
  1.5881691E+01  1.9295407E+01  1.8533368E+01  2.0002841E+01  2.2683097E+02  2.0003391E+01  1.8533925E+01  1.9294523E+01  1.5881695E+01
  1.8015594E+01  2.1415939E+01  2.0629417E+01  2.2115739E+01  2.6799838E+02  2.2116296E+01  2.0629980E+01  2.1415048E+01  1.8015596E+01
  2.0363535E+01  2.3750632E+01  2.2936041E+01  2.4442908E+01  3.1708601E+02  2.4443471E+01  2.2936610E+01  2.3749734E+01  2.0363539E+01
  2.2957551E+01  2.6331513E+01  2.5484649E+01  2.7016367E+01  3.7510861E+02  2.7016935E+01  2.5485224E+01  2.6330606E+01  2.2957554E+01
  2.5812398E+01  2.9173335E+01  2.8289783E+01  2.9850866E+01  4.4425012E+02  2.9851441E+01  2.8290366E+01  2.9172421E+01  2.5812402E+01
  2.8964931E+01  3.2312946E+01  3.1387582E+01  3.2983251E+01  5.2561750E+02  3.2983833E+01  3.1388170E+01  3.2312023E+01  2.8964935E+01
  3.2444760E+01  3.5779952E+01  3.4807128E+01  3.6443125E+01  6.2086174E+02  3.6443712E+01  3.4807722E+01  3.5779021E+01  3.2444764E+01
