PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
  1.5047719E-01  3.5304959E+00  2.5435432E+00  2.8816873E+00  3.8870650E+01  2.8820493E+00  2.5439187E+00  3.5300023E+00  1.5047717E-01
  7.0323336E-01  4.0372738E+00  3.0208765E+00  3.3311460E+00  4.1556106E+01  3.3315147E+00  3.0212575E+00  4.0367751E+00  7.0323365E-01
  1.3166790E+00  4.6034467E+00  3.5792883E+00  3.8636010E+00  4.5004580E+01  3.8639770E+00  3.5796764E+00  4.6029428E+00  1.3166797E+00
  1.9899311E+00  5.2302392E+00  4.2172351E+00  4.4872624E+00  4.9109226E+01  4.4876472E+00  4.2176287E+00  5.2297306E+00  1.9899319E+00
  2.7283190E+00  5.9249326E+00  4.9181437E+00  5.1795651E+00  5.3913758E+01  5.1799598E+00  4.9185473E+00  5.9244196E+00  2.7283202E+00
  3.5390193E+00  6.6955296E+00  5.6909628E+00  5.9547954E+00  5.9536231E+01  5.9552027E+00  5.6913718E+00  6.6950150E+00  3.5390208E+00
  4.4273781E+00  7.5536397E+00  6.5403906E+00  6.8141864E+00  6.6112146E+01  6.8146034E+00  6.5408093E+00  7.5531171E+00  4.4273800E+00
  5.4005292E+00  8.4974329E+00  7.4796362E+00  7.7646877E+00  7.3824077E+01  7.7651100E+00  7.4800604E+00  8.4969057E+00  5.4005312E+00
  6.4667226E+00  9.5328463E+00  8.5090064E+00  8.8067437E+00  8.2978363E+01  8.8071714E+00  8.5094360E+00  9.5323140E+00  6.4667247E+00
  7.6359270E+00  1.0669222E+01  9.6376869E+00  9.9535042E+00  9.4006229E+01  9.9539383E+00  9.6381221E+00  1.0668685E+01  7.6359297E+00
  8.9248118E+00  1.1918780E+01  1.0882245E+01  1.1216561E+01  1.0763939E+02  1.1217001E+01  1.0882688E+01  1.1918233E+01  8.9248146E+00
  1.0340930E+01  1.3301686E+01  1.2252479E+01  1.2604806E+01  1.2468759E+02  1.2605251E+01  1.2252928E+01  1.3301135E+01  1.0340932E+01
  1.1895214E+01  1.4824928E+01  1.3760793E+01  1.4133315E+01  1.4624086E+02  1.4133766E+01  1.3761249E+01  1.4824371E+01  1.1895217E+01
  1.3606505E+01  1.6512159E+01  1.5430495E+01  1.5825741E+01  1.7315458E+02  1.5826198E+01  1.5430956E+01  1.6511596E+01  1.3606508E+01
  1.5492336E+01  1.8378350E+01  1.7273426E+01  1.7694240E+01  2.0605042E+02  1.7694704E+01  1.7273896E+01  1.8377783E+01  1.5492340E+01
  1.7569011E+01  2.0442162E+01  1.9313629E+01  1.9763132E+01  2.4588136E+02  1.9763602E+01  1.9314103E+01  2.0441589E+01  1.7569014E+01
  1.9858029E+01  2.2718458E+01  2.1562743E+01  2.2044449E+01  2.9358320E+02  2.2044924E+01  2.1563223E+01  2.2717881E+01  1.9858033E+01
  2.2391387E+01  2.5239227E+01  2.4052139E+01  2.4570178E+01  3.5017010E+02  2.4570658E+01  2.4052624E+01  2.5238644E+01  2.2391391E+01
  2.5183782E+01  2.8019162E+01  2.6796297E+01  2.7355013E+01  4.1782825E+02  2.7355499E+01  2.6796789E+01  2.8018574E+01  2.5183786E+01
  2.8272035E+01  3.1095077E+01  2.9831325E+01  3.0435774E+01  4.9766484E+02  3.0436266E+01  2.9831822E+01  3.1094484E+01  2.8272040E+01
  3.1685722E+01  3.4496543E+01  3.3186270E+01  3.3842033E+01  5.9133363E+02  3.3842529E+01  3.3186771E+01  3.4495945E+01  3.1685726E+01
  3.5465233E+01  3.8263946E+01  3.6912733E+01  3.7614176E+01  7.0012634E+02  3.7614678E+01  3.6913245E+01  3.8263343E+01  3.5465238E+01
