PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
  3.1463938E-01  3.6112667E+00  3.2681636E+00  2.7384663E+00  9.4597864E+01  2.7387603E+00  3.2684743E+00  3.6107790E+00  3.1463935E-01
  1.1487494E+00  4.3998535E+00  4.0205206E+00  3.4646725E+00  1.0110615E+02  3.4649725E+00  4.0208360E+00  4.3993609E+00  1.1487496E+00
  2.0492238E+00  5.2534033E+00  4.8606337E+00  4.2806145E+00  1.0876357E+02  4.2809211E+00  4.8609555E+00  5.2529058E+00  2.0492245E+00
  3.0154831E+00  6.1735455E+00  5.7872297E+00  5.1952339E+00  1.1745638E+02  5.1955486E+00  5.7875561E+00  6.1730433E+00  3.0154840E+00
  4.0534335E+00  7.1682313E+00  6.7832776E+00  6.1852276E+00  1.2722618E+02  6.1855515E+00  6.7836138E+00  7.1677249E+00  4.0534347E+00
  5.1708646E+00  8.2461178E+00  7.8584223E+00  7.2658305E+00  1.3818959E+02  7.2661669E+00  7.8587630E+00  8.2456105E+00  5.1708660E+00
  6.3736157E+00  9.4196049E+00  9.0178221E+00  8.4385751E+00  1.5047874E+02  8.4389202E+00  9.0181718E+00  9.4190895E+00  6.3736179E+00
  7.6693455E+00  1.0686966E+01  1.0275495E+01  9.7109257E+00  1.6427200E+02  9.7112750E+00  1.0275849E+01  1.0686445E+01  7.6693475E+00
  9.0668178E+00  1.2054544E+01  1.1631887E+01  1.1083474E+01  1.7987403E+02  1.1083828E+01  1.1632245E+01  1.2054019E+01  9.0668198E+00
  1.0576544E+01  1.3532197E+01  1.3096686E+01  1.2570061E+01  1.9771697E+02  1.2570420E+01  1.3097049E+01  1.3531667E+01  1.0576547E+01
  1.2215988E+01  1.5132729E+01  1.4687249E+01  1.4182834E+01  2.1854365E+02  1.4183199E+01  1.4687619E+01  1.5132191E+01  1.2215990E+01
  1.3992916E+01  1.6877118E+01  1.6413693E+01  1.5930963E+01  2.4317554E+02  1.5931332E+01  1.6414069E+01  1.6876575E+01  1.3992918E+01
  1.5918769E+01  1.8772674E+01  1.8288997E+01  1.7830224E+01  2.7272062E+02  1.7830598E+01  1.8289379E+01  1.8772124E+01  1.5918772E+01
  1.8012838E+01  2.0843725E+01  2.0337129E+01  1.9904948E+01  3.0804166E+02  1.9905327E+01  2.0337514E+01  2.0843170E+01  1.8012840E+01
  2.0293133E+01  2.3105605E+01  2.2570136E+01  2.2167515E+01  3.4974869E+02  2.2167899E+01  2.2570529E+01  2.3105044E+01  2.0293137E+01
  2.2776417E+01  2.5577540E+01  2.5012885E+01  2.4643081E+01  3.9879207E+02  2.4643472E+01  2.5013283E+01  2.5576976E+01  2.2776419E+01
  2.5484630E+01  2.8274528E+01  2.7676992E+01  2.7343674E+01  4.5609564E+02  2.7344068E+01  2.7677395E+01  2.8273960E+01  2.5484633E+01
  2.8450194E+01  3.1228981E+01  3.0594220E+01  3.0301702E+01  5.2268593E+02  3.0302102E+01  3.0594628E+01  3.1228407E+01  2.8450198E+01
  3.1688218E+01  3.4456002E+01  3.3779449E+01  3.3532275E+01  6.0075265E+02  3.3532680E+01  3.3779864E+01  3.4455423E+01  3.1688221E+01
  3.5235900E+01  3.7992787E+01  3.7269134E+01  3.7072588E+01  6.9139969E+02  3.7072998E+01  3.7269551E+01  3.7992203E+01  3.5235906E+01
  3.9123121E+01  4.1869210E+01  4.1092595E+01  4.0952516E+01  7.9625100E+02  4.0952930E+01  4.1093018E+01  4.1868621E+01  3.9123125E+01
  4.3390691E+01  4.6126080E+01  4.5302388E+01  4.5212869E+01  9.1660286E+02  4.5213288E+01  4.5302821E+01  4.6125487E+01  4.3390696E+01
