PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
 -2.7894115E-02  3.0984566E+00  1.7460381E+00  3.8665908E+00  3.9723228E+01  3.8665921E+00  1.7460545E+00  3.0986263E+00 -2.7894113E-02
  5.3265396E-01  3.6243945E+00  2.2594289E+00  4.3359924E+00  4.2292153E+01  4.3359958E+00  2.2594469E+00  3.6245662E+00  5.3265428E-01
  1.1529272E+00  4.2091189E+00  2.8473060E+00  4.8817735E+00  4.5513010E+01  4.8817799E+00  2.8473269E+00  4.2092926E+00  1.1529279E+00
  1.8334542E+00  4.8547026E+00  3.5097205E+00  5.5111148E+00  4.9352368E+01  5.5111252E+00  3.5097430E+00  4.8548785E+00  1.8334550E+00
  2.5794431E+00  5.5677832E+00  4.2358330E+00  6.2087649E+00  5.3897349E+01  6.2087797E+00  4.2358607E+00  5.5679617E+00  2.5794443E+00
  3.3976773E+00  6.3557493E+00  5.0337329E+00  6.9867061E+00  5.9301672E+01  6.9867282E+00  5.0337619E+00  6.3559322E+00  3.3976788E+00
  4.2937816E+00  7.2288158E+00  5.9085757E+00  7.8475375E+00  6.5744124E+01  7.8475639E+00  5.9086094E+00  7.2289985E+00  4.2937834E+00
  5.2749464E+00  8.1876018E+00  6.8720109E+00  8.7983034E+00  7.3452085E+01  8.7983311E+00  6.8720465E+00  8.1877866E+00  5.2749484E+00
  6.3494553E+00  9.2386951E+00  7.9265060E+00  9.8415548E+00  8.2758056E+01  9.8415843E+00  7.9265429E+00  9.2388813E+00  6.3494573E+00
  7.5271985E+00  1.0391526E+01  9.0813819E+00  1.0989504E+01  9.4104281E+01  1.0989536E+01  9.0814208E+00  1.0391714E+01  7.5272010E+00
  8.8231750E+00  1.1657830E+01  1.0351568E+01  1.2253420E+01  1.0816766E+02  1.2253453E+01  1.0351610E+01  1.1658018E+01  8.8231776E+00
  1.0246554E+01  1.3056024E+01  1.1747885E+01  1.3643444E+01  1.2570533E+02  1.3643478E+01  1.1747929E+01  1.3056213E+01  1.0246556E+01
  1.1808289E+01  1.4594168E+01  1.3282368E+01  1.5173556E+01  1.4769897E+02  1.5173593E+01  1.3282416E+01  1.4594357E+01  1.1808292E+01
  1.3527238E+01  1.6294645E+01  1.4977157E+01  1.6866136E+01  1.7497660E+02  1.6866175E+01  1.4977205E+01  1.6294836E+01  1.3527241E+01
  1.5420956E+01  1.8173133E+01  1.6845633E+01  1.8734789E+01  2.0822399E+02  1.8734830E+01  1.6845686E+01  1.8173326E+01  1.5420959E+01
  1.7505766E+01  2.0247684E+01  1.8909802E+01  2.0801708E+01  2.4839250E+02  2.0801752E+01  1.8909856E+01  2.0247878E+01  1.7505769E+01
  1.9803195E+01  2.2534958E+01  2.1183963E+01  2.3081473E+01  2.9646979E+02  2.3081517E+01  2.1184019E+01  2.2535154E+01  1.9803199E+01
  2.2345256E+01  2.5066963E+01  2.3699674E+01  2.5606082E+01  3.5343922E+02  2.5606128E+01  2.3699732E+01  2.5067159E+01  2.2345259E+01
  2.5146683E+01  2.7858427E+01  2.6471515E+01  2.8390263E+01  4.2136699E+02  2.8390311E+01  2.6471576E+01  2.7858626E+01  2.5146686E+01
  2.8244318E+01  3.0946191E+01  2.9535807E+01  3.1470851E+01  5.0139798E+02  3.1470902E+01  2.9535870E+01  3.0946391E+01  2.8244323E+01
  3.1667776E+01  3.4359863E+01  3.2921781E+01  3.4877453E+01  5.9527657E+02  3.4877505E+01  3.2921845E+01  3.4360065E+01  3.1667780E+01
  3.5457467E+01  3.8139851E+01  3.6678067E+01  3.8650471E+01  7.0429508E+02  3.8650526E+01  3.6678137E+01  3.8140054E+01  3.5457472E+01
  3.9664159E+01  4.2336916E+01  4.0862841E+01  4.2840666E+01  8.2881356E+02  4.2840722E+01  4.0862912E+01  4.2337121E+01  3.9664163E+01
  4.4314985E+01  4.6978192E+01  4.5514825E+01  4.7475168E+01  9.7325235E+02  4.7475226E+01  4.5514902E+01  4.6978399E+01  4.4314988E+01
  4.9468420E+01  5.2122150E+01  5.0672370E+01  5.2612444E+01  1.1397410E+03  5.2612505E+01  5.0672449E+01  5.2122357E+01  4.9468425E+01
  5.5184345E+01  5.7828665E+01  5.6392321E+01  5.8312368E+01  1.3321560E+03  5.8312429E+01  5.6392401E+01  5.7828875E+01  5.5184350E+01
  6.1486339E+01  6.4121319E+01  6.2698263E+01  6.4598517E+01  1.5442524E+03  6.4598581E+01  6.2698346E+01  6.4121530E+01  6.1486346E+01
  6.8483499E+01  7.1109199E+01  6.9699288E+01  7.1579978E+01  1.7895327E+03  7.1580043E+01  6.9699374E+01  7.1109410E+01  6.8483504E+01
  7.6231279E+01  7.8847761E+01  7.7450859E+01  7.9312208E+01  2.0669603E+03  7.9312274E+01  7.7450946E+01  7.8847970E+01  7.6231283E+01
  8.4839514E+01  8.7446837E+01  8.6062810E+01  8.7905033E+01  2.3834770E+03  8.7905100E+01  8.6062897E+01  8.7447049E+01  8.4839518E+01
  9.4268373E+01  9.6866594E+01  9.5495310E+01  9.7318620E+01  2.7308556E+03  9.7318692E+01  9.5495402E+01  9.6866810E+01  9.4268380E+01
  1.0475269E+02  1.0734185E+02  1.0598319E+02  1.0778779E+02  3.1261509E+03  1.0778786E+02  1.0598328E+02  1.0734208E+02  1.0475270E+02
  1.1632955E+02  1.1890973E+02  1.1756355E+02  1.1934963E+02  3.5678442E+03  1.1934971E+02  1.1756365E+02  1.1890995E+02  1.1632956E+02
  1.2915206E+02  1.3172330E+02  1.3038948E+02  1.3215727E+02  4.0636180E+03  1.3215734E+02  1.3038959E+02  1.3172352E+02  1.2915207E+02
  1.4314544E+02  1.4570778E+02  1.4438621E+02  1.4613587E+02  4.6059741E+03  1.4613596E+02  1.4438632E+02  1.4570800E+02  1.4314545E+02
  1.5865260E+02  1.6120608E+02  1.5989665E+02  1.6162838E+02  5.2140291E+03  1.6162846E+02  1.5989675E+02  1.6120630E+02  1.5865260E+02
  1.7574256E+02  1.7828706E+02  1.7698990E+02  1.7870349E+02  5.8886872E+03  1.7870358E+02  1.7699000E+02  1.7828728E+02  1.7574256E+02
  1.9462708E+02  1.9716301E+02  1.9587749E+02  1.9757392E+02  6.6392165E+03  1.9757401E+02  1.9587760E+02  1.9716323E+02  1.9462709E+02
  2.1474249E+02  2.1726971E+02  2.1599599E+02  2.1767503E+02  7.4347653E+03  2.1767512E+02  2.1599609E+02  2.1726993E+02  2.1474249E+02
  2.3783694E+02  2.4035549E+02  2.3909344E+02  2.4075528E+02  8.3625140E+03  2.4075538E+02  2.3909355E+02  2.4035571E+02  2.3783694E+02
  2.6270873E+02  2.6521866E+02  2.6396819E+02  2.6561299E+02  9.3588234E+03  2.6561309E+02  2.6396830E+02  2.6521888E+02  2.6270874E+02
  2.9012816E+02  2.9262949E+02  2.9139049E+02  2.9301843E+02  1.0459574E+04  2.9301852E+02  2.9139061E+02  2.9262971E+02  2.9012816E+02
  3.1932092E+02  3.2181370E+02  3.2058607E+02  3.2219732E+02  1.1629125E+04  3.2219740E+02  3.2058619E+02  3.2181391E+02  3.1932092E+02
  3.5249196E+02  3.5497623E+02  3.5375988E+02  3.5535458E+02  1.2962496E+04  3.5535467E+02  3.5375999E+02  3.5497645E+02  3.5249196E+02
  3.8817485E+02  3.9065064E+02  3.8944546E+02  3.9102379E+02  1.4393809E+04  3.9102388E+02  3.8944557E+02  3.9065085E+02  3.8817485E+02
  4.2734174E+02  4.2980909E+02  4.2861498E+02  4.3017708E+02  1.5962803E+04  4.3017719E+02  4.2861509E+02  4.2980930E+02  4.2734173E+02
  4.6903861E+02  4.7149757E+02  4.7031443E+02  4.7186048E+02  1.7631373E+04  4.7186059E+02  4.7031455E+02  4.7149778E+02  4.6903861E+02
  5.1596322E+02  5.1841381E+02  5.1724154E+02  5.1877169E+02  1.9502776E+04  5.1877181E+02  5.1724167E+02  5.1841403E+02  5.1596322E+02
  5.6636193E+02  5.6880418E+02  5.6764269E+02  5.6915710E+02  2.1508059E+04  5.6915720E+02  5.6764282E+02  5.6880440E+02  5.6636192E+02
  6.2143686E+02  6.2387081E+02  6.2272003E+02  6.2421881E+02  2.3691397E+04  6.2421891E+02  6.2272014E+02  6.2387101E+02  6.2143683E+02
 -2.6840038E-02  2.9748402E+00  1.7654599E+00  3.6288445E+00  3.7425766E+01  3.6288499E+00  1.7654801E+00  2.9750246E+00 -2.6840038E-02
  5.0493350E-01  3.4742331E+00  2.2528627E+00  4.0763976E+00  3.9880520E+01  4.0764034E+00  2.2528844E+00  3.4744193E+00  5.0493383E-01
  1.0933470E+00  4.0289277E+00  2.8067536E+00  4.5926307E+00  4.2954590E+01  4.5926405E+00  2.8067784E+00  4.0291162E+00  1.0933476E+00
  1.7389250E+00  4.6413643E+00  3.4341522E+00  5.1910157E+00  4.6633398E+01  5.1910295E+00  3.4341790E+00  4.6415549E+00  1.7389260E+00
  2.4470714E+00  5.3174797E+00  4.1223728E+00  5.8538743E+00  5.0989637E+01  5.8538928E+00  4.1224050E+00  5.3176731E+00  2.4470727E+00
  3.2226227E+00  6.0649938E+00  4.8775695E+00  6.5935414E+00  5.6172902E+01  6.5935677E+00  4.8776036E+00  6.0651921E+00  3.2226244E+00
  4.0715101E+00  6.8926786E+00  5.7072869E+00  7.4114700E+00  6.2357299E+01  7.4115017E+00  5.7073266E+00  6.8928764E+00  4.0715119E+00
  5.0005729E+00  7.8002725E+00  6.6185484E+00  8.3121953E+00  6.9772960E+01  8.3122281E+00  6.6185895E+00  7.8004721E+00  5.0005749E+00
  6.0176058E+00  8.7948500E+00  7.6156146E+00  9.3000582E+00  7.8768550E+01  9.3000933E+00  7.6156580E+00  8.7950520E+00  6.0176082E+00
  7.1320001E+00  9.8852790E+00  8.7072579E+00  1.0388289E+01  8.9815115E+01  1.0388327E+01  8.7073049E+00  9.8854825E+00  7.1320027E+00
  8.3578730E+00  1.1084681E+01  9.9093413E+00  1.1584119E+01  1.0352420E+02  1.1584158E+01  9.9093905E+00  1.1084883E+01  8.3578758E+00
  9.7036370E+00  1.2406197E+01  1.1228377E+01  1.2898595E+01  1.2068947E+02  1.2898636E+01  1.1228429E+01  1.2406401E+01  9.7036400E+00
  1.1179872E+01  1.3861182E+01  1.2679190E+01  1.4346658E+01  1.4214723E+02  1.4346702E+01  1.2679245E+01  1.3861386E+01  1.1179875E+01
  1.2803873E+01  1.5467419E+01  1.4279340E+01  1.5946092E+01  1.6853714E+02  1.5946138E+01  1.4279397E+01  1.5467626E+01  1.2803876E+01
  1.4592071E+01  1.7242679E+01  1.6044462E+01  1.7712738E+01  2.0065127E+02  1.7712788E+01  1.6044523E+01  1.7242887E+01  1.4592075E+01
  1.6560028E+01  1.9200815E+01  1.7992073E+01  1.9664303E+01  2.3920421E+02  1.9664354E+01  1.7992137E+01  1.9201025E+01  1.6560031E+01
  1.8728038E+01  2.1359106E+01  2.0137255E+01  2.1816127E+01  2.8537863E+02  2.1816179E+01  2.0137320E+01  2.1359316E+01  1.8728042E+01
  2.1124508E+01  2.3745948E+01  2.2508003E+01  2.4196604E+01  3.3995775E+02  2.4196659E+01  2.2508071E+01  2.3746161E+01  2.1124512E+01
