PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
  2.0460634E-01  3.3127081E+00  1.4751991E+00  4.1785616E+00  4.3056337E+01  4.1789078E+00  1.4755604E+00  3.3123685E+00  2.0460632E-01
  7.7830365E-01  3.8507967E+00  2.0051692E+00  4.6613303E+00  4.5819197E+01  4.6616826E+00  2.0055358E+00  3.8504540E+00  7.7830399E-01
  1.4117658E+00  4.4477807E+00  2.6091938E+00  5.2200557E+00  4.9233736E+01  5.2204144E+00  2.6095668E+00  4.4474349E+00  1.4117666E+00
  2.1056532E+00  5.1058160E+00  3.2874716E+00  5.8618463E+00  5.3272532E+01  5.8622128E+00  3.2878499E+00  5.1054673E+00  2.1056543E+00
  2.8651778E+00  5.8314995E+00  4.0296541E+00  6.5720729E+00  5.8026225E+01  6.5724474E+00  4.0300411E+00  5.8311482E+00  2.8651792E+00
  3.6971038E+00  6.6321797E+00  4.8437733E+00  7.3625396E+00  6.3651405E+01  7.3629245E+00  4.8441653E+00  6.6318280E+00  3.6971055E+00
  4.6070913E+00  7.5179673E+00  5.7350354E+00  8.2359705E+00  7.0330354E+01  8.2363633E+00  5.7354355E+00  7.5176101E+00  4.6070935E+00
  5.6023481E+00  8.4896954E+00  6.7149730E+00  9.1994300E+00  7.8294078E+01  9.1998277E+00  6.7153784E+00  8.4893356E+00  5.6023504E+00
  6.6911715E+00  9.5540165E+00  7.7862449E+00  1.0255656E+01  8.7877132E+01  1.0256059E+01  7.7866554E+00  9.5536535E+00  6.6911740E+00
  7.8834566E+00  1.0720378E+01  8.9581946E+00  1.1416793E+01  9.9522553E+01  1.1417202E+01  8.9586104E+00  1.0720012E+01  7.8834596E+00
  9.1940738E+00  1.2000485E+01  1.0245626E+01  1.2694093E+01  1.1390254E+02  1.2694507E+01  1.0246048E+01  1.2000113E+01  9.1940768E+00
  1.0632336E+01  1.3412615E+01  1.1659454E+01  1.4097810E+01  1.3176968E+02  1.4098229E+01  1.1659882E+01  1.3412240E+01  1.0632339E+01
  1.2209208E+01  1.4964927E+01  1.3211693E+01  1.5641844E+01  1.5409646E+02  1.5642268E+01  1.3212128E+01  1.4964548E+01  1.2209211E+01
  1.3943556E+01  1.6679705E+01  1.4924393E+01  1.7348474E+01  1.8170844E+02  1.7348903E+01  1.4924832E+01  1.6679322E+01  1.3943559E+01
  1.5852944E+01  1.8572693E+01  1.6811072E+01  1.9231433E+01  2.1529650E+02  1.9231868E+01  1.6811519E+01  1.8572307E+01  1.5852949E+01
  1.7953706E+01  2.0661895E+01  1.8893572E+01  2.1312745E+01  2.5581157E+02  2.1313187E+01  1.8894024E+01  2.0661507E+01  1.7953710E+01
  2.0267376E+01  2.2964130E+01  2.1186422E+01  2.3607207E+01  3.0424530E+02  2.3607653E+01  2.1186880E+01  2.2963740E+01  2.0267380E+01
  2.2825969E+01  2.5511408E+01  2.3721197E+01  2.6146821E+01  3.6157838E+02  2.6147272E+01  2.3721659E+01  2.5511013E+01  2.2825974E+01
  2.5644232E+01  2.8318466E+01  2.6512491E+01  2.8946324E+01  4.2986627E+02  2.8946780E+01  2.6512959E+01  2.8318068E+01  2.5644236E+01
  2.8759007E+01  3.1422145E+01  2.9596646E+01  3.2042552E+01  5.1025673E+02  3.2043014E+01  2.9597119E+01  3.1421744E+01  2.8759012E+01
  3.2199912E+01  3.4852057E+01  3.3002905E+01  3.5465116E+01  6.0450086E+02  3.5465582E+01  3.3003382E+01  3.4851653E+01  3.2199917E+01
  3.6007360E+01  3.8648612E+01  3.6779654E+01  3.9254419E+01  7.1389083E+02  3.9254891E+01  3.6780141E+01  3.8648205E+01  3.6007366E+01
