PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  2.1599790E-08  2.0460465E-01  3.3127042E+00  1.4751879E+00  4.1785534E+00  4.3056350E+01  4.1788995E+00  1.4755492E+00  3.3123647E+00  2.0460463E-01  2.1601844E-08
  2.1539214E-08  8.1380383E-01  3.8842004E+00  2.0377997E+00  4.6912152E+00  4.6001594E+01  4.6915677E+00  2.0381664E+00  3.8838577E+00  8.1380418E-01  2.1539324E-08
  3.8231224E-08  1.4898023E+00  4.5214420E+00  2.6854727E+00  5.2916550E+00  4.9674447E+01  5.2920149E+00  2.6858464E+00  4.5210958E+00  1.4898031E+00  3.8227980E-08
  3.4798597E-08  2.2341017E+00  5.2282504E+00  3.4130067E+00  5.9817478E+00  5.4051581E+01  5.9821152E+00  3.4133860E+00  5.2279013E+00  2.2341028E+00  3.4795256E-08
  6.0505332E-08  3.0533072E+00  6.0118370E+00  4.2138670E+00  6.7488508E+00  5.9259529E+01  6.7492264E+00  4.2142551E+00  6.0114850E+00  3.0533087E+00  6.0507250E-08
  1.1098621E-07  3.9551145E+00  6.8821073E+00  5.0960897E+00  7.6095032E+00  6.5488544E+01  7.6098898E+00  5.0964831E+00  6.8817525E+00  3.9551161E+00  1.1098278E-07
  7.7293678E-08  4.9466667E+00  7.8493777E+00  6.0694596E+00  8.5644521E+00  7.2970068E+01  8.5648467E+00  6.0698615E+00  7.8490192E+00  4.9466688E+00  7.7297596E-08
  1.1803275E-07  6.0365969E+00  8.9140283E+00  7.1423082E+00  9.6204206E+00  8.1996271E+01  9.6208207E+00  7.1427160E+00  8.9136674E+00  6.0365993E+00  1.1803268E-07
  1.0400421E-07  7.2363881E+00  1.0087375E+01  8.3223851E+00  1.0785278E+01  9.3040877E+01  1.0785683E+01  8.3227981E+00  1.0087011E+01  7.2363907E+00  1.0399946E-07
  2.5450081E-07  8.5588416E+00  1.1379128E+01  9.6208744E+00  1.2074759E+01  1.0671498E+02  1.2075171E+01  9.6212956E+00  1.1378761E+01  8.5588448E+00  2.5449547E-07
  5.0562315E-08  1.0020759E+01  1.2812032E+01  1.1058356E+01  1.3500694E+01  1.2387332E+02  1.3501110E+01  1.1058782E+01  1.2811658E+01  1.0020762E+01  5.0562572E-08
  8.6305203E-08  1.1630657E+01  1.4393321E+01  1.2640328E+01  1.5073166E+01  1.4556606E+02  1.5073587E+01  1.2640759E+01  1.4392943E+01  1.1630661E+01  8.6307416E-08
  7.1308483E-09  1.9821614E-01  3.1631582E+00  1.5016355E+00  3.9159454E+00  4.0517264E+01  3.9163231E+00  1.5020278E+00  3.1627924E+00  1.9821614E-01  7.1313221E-09
  3.8981540E-08  7.7536473E-01  3.7051746E+00  2.0351615E+00  4.4038659E+00  4.3316139E+01  4.4042484E+00  2.0355595E+00  3.7048055E+00  7.7536516E-01  3.8982390E-08
  1.9012597E-08  1.4157898E+00  4.3090289E+00  2.6451603E+00  4.9713091E+00  4.6806385E+01  4.9716995E+00  2.6455658E+00  4.3086564E+00  1.4157907E+00  1.9016323E-08
