PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  2.7588888E-08  2.0872294E-01  2.9327760E+00  3.3278844E+00  2.6104428E+00  4.1934590E+01  2.6108022E+00  3.3282580E+00  2.9323240E+00  2.0872291E-01  2.7590900E-08
  4.5968322E-08  8.1312490E-01  3.4984908E+00  3.8544295E+00  3.1216575E+00  4.4947885E+01  3.1220237E+00  3.8548088E+00  3.4980341E+00  8.1312521E-01  4.5967874E-08
  2.4742255E-08  1.4849102E+00  4.1301866E+00  4.4708725E+00  3.7251401E+00  4.8758966E+01  3.7255142E+00  4.4712588E+00  4.1297251E+00  1.4849109E+00  2.4738188E-08
  4.5820241E-08  2.2247941E+00  4.8313894E+00  5.1698075E+00  4.4220792E+00  5.3297146E+01  4.4224612E+00  5.1701996E+00  4.8309233E+00  2.2247952E+00  4.5816432E-08
  4.2086862E-08  3.0395183E+00  5.6095791E+00  5.9420747E+00  5.1959709E+00  5.8662599E+01  5.1963623E+00  5.9424765E+00  5.6091089E+00  3.0395197E+00  4.2088898E-08
  1.0689942E-07  3.9369435E+00  6.4752936E+00  6.7959295E+00  6.0653856E+00  6.5020674E+01  6.0657892E+00  6.7963370E+00  6.4748194E+00  3.9369450E+00  1.0689610E-07
  1.0659964E-07  4.9240451E+00  7.4393491E+00  7.7415227E+00  7.0295865E+00  7.2574002E+01  7.0299989E+00  7.7419392E+00  7.4388700E+00  4.9240469E+00  1.0660352E-07
  1.1067598E-07  6.0094376E+00  8.5003904E+00  8.7870890E+00  8.0948970E+00  8.1585002E+01  8.0953148E+00  8.7875113E+00  8.4999069E+00  6.0094398E+00  1.1067660E-07
  9.7047957E-08  7.2045817E+00  9.6696807E+00  9.9395604E+00  9.2684254E+00  9.2518680E+01  9.2688483E+00  9.9399881E+00  9.6691922E+00  7.2045839E+00  9.7041730E-08
  3.0103894E-07  8.5228725E+00  1.0956882E+01  1.1210363E+01  1.0567131E+01  1.0599260E+02  1.0567561E+01  1.1210800E+01  1.0956389E+01  8.5228753E+00  3.0103494E-07
  1.3265347E-07  9.9810750E+00  1.2385948E+01  1.2620817E+01  1.2001783E+01  1.2289812E+02  1.2002218E+01  1.2621258E+01  1.2385447E+01  9.9810777E+00  1.3265660E-07
  1.2232639E-07  1.1587237E+01  1.3963380E+01  1.4175305E+01  1.3582336E+01  1.4434222E+02  1.3582776E+01  1.4175751E+01  1.3962874E+01  1.1587240E+01  1.2232833E-07
  1.5629244E-08  2.0271728E-01  2.8149204E+00  3.1484754E+00  2.5203051E+00  3.9572764E+01  2.5206977E+00  3.1488812E+00  2.8144331E+00  2.0271728E-01  1.5631133E-08
  5.4961338E-08  7.7565689E-01  3.3518196E+00  3.6495147E+00  3.0065598E+00  4.2439096E+01  3.0069572E+00  3.6499266E+00  3.3513273E+00  7.7565730E-01  5.4963872E-08
  4.2072346E-08  1.4124769E+00  3.9507404E+00  4.2307746E+00  3.5759091E+00  4.6058612E+01  3.5763152E+00  4.2311942E+00  3.9502432E+00  1.4124777E+00  4.2075840E-08
  9.4152018E-08  2.1141306E+00  4.6156008E+00  4.8935739E+00  4.2371409E+00  5.0384845E+01  4.2375552E+00  4.8939996E+00  4.6150987E+00  2.1141317E+00  9.4149983E-08
  6.1015054E-08  2.8870050E+00  5.3539655E+00  5.6263601E+00  4.9713404E+00  5.5497954E+01  4.9717719E+00  5.6267960E+00  5.3534623E+00  2.8870064E+00  6.1015065E-08
  1.3751211E-07  3.7369824E+00  6.1749630E+00  6.4351629E+00  5.7963668E+00  6.1559798E+01  5.7968044E+00  6.4356049E+00  6.1744519E+00  3.7369842E+00  1.3751058E-07
  7.2381231E-08  4.6714487E+00  7.0873767E+00  7.3327203E+00  6.7111221E+00  6.8767377E+01  6.7115695E+00  7.3331725E+00  7.0868606E+00  4.6714508E+00  7.2380128E-08
  1.9344250E-07  5.6985458E+00  8.0911746E+00  8.3221516E+00  7.7188453E+00  7.7425933E+01  7.7192983E+00  8.3226100E+00  8.0906537E+00  5.6985482E+00  1.9344230E-07
  1.0787603E-07  6.8289571E+00  9.1968558E+00  9.4121770E+00  8.8298754E+00  8.7971646E+01  8.8303358E+00  9.4126413E+00  9.1963298E+00  6.8289597E+00  1.0787860E-07
  7.5158277E-08  8.0756722E+00  1.0413779E+01  1.0615803E+01  1.0058085E+01  1.0108805E+02  1.0058552E+01  1.0616276E+01  1.0413244E+01  8.0756749E+00  7.5157950E-08
  1.4573795E-07  9.4539133E+00  1.1766329E+01  1.1948702E+01  1.1413543E+01  1.1758847E+02  1.1414015E+01  1.1949181E+01  1.1765789E+01  9.4539162E+00  1.4573397E-07
  2.2291195E-07  1.0971751E+01  1.3258058E+01  1.3418948E+01  1.2908139E+01  1.3857158E+02  1.2908618E+01  1.3419436E+01  1.3257512E+01  1.0971754E+01  2.2290841E-07
  3.4602939E-08  1.9683831E-01  2.7038508E+00  2.9827147E+00  2.4334489E+00  3.7351038E+01  2.4338750E+00  2.9831551E+00  2.7033248E+00  1.9683828E-01  3.4602981E-08
  2.1898374E-08  7.3991956E-01  3.2133473E+00  3.4593897E+00  2.8957404E+00  4.0078219E+01  2.8961716E+00  3.4598365E+00  3.2128161E+00  7.3992000E-01  2.1902333E-08
  7.3572538E-08  1.3439746E+00  3.7812310E+00  4.0085895E+00  3.4340792E+00  4.3514790E+01  3.4345200E+00  4.0090451E+00  3.7806945E+00  1.3439755E+00  7.3571544E-08
  5.2123635E-08  2.0096863E+00  4.4114205E+00  4.6369885E+00  4.0613055E+00  4.7636935E+01  4.0617552E+00  4.6374506E+00  4.4108787E+00  2.0096875E+00  5.2121845E-08
  7.7048886E-08  2.7420028E+00  5.1121217E+00  5.3321739E+00  4.7595087E+00  5.2509661E+01  4.7599771E+00  5.3326473E+00  5.1115786E+00  2.7420044E+00  7.7050632E-08
  5.1262518E-08  3.5469528E+00  5.8903262E+00  6.0987841E+00  5.5410974E+00  5.8291968E+01  5.5415765E+00  6.0992685E+00  5.8897749E+00  3.5469547E+00  5.1262769E-08
  8.7784253E-08  4.4314824E+00  6.7537089E+00  6.9498935E+00  6.4081231E+00  6.5184701E+01  6.4086086E+00  6.9503845E+00  6.7531525E+00  4.4314848E+00  8.7786280E-08
  8.8401505E-08  5.4032834E+00  7.7031747E+00  7.8860032E+00  7.3612010E+00  7.3513715E+01  7.3616928E+00  7.8865008E+00  7.7026137E+00  5.4032860E+00  8.8401551E-08
  1.2182460E-07  6.4723130E+00  8.7485088E+00  8.9167447E+00  8.4133844E+00  8.3739335E+01  8.4138838E+00  8.9172488E+00  8.7479422E+00  6.4723159E+00  1.2182545E-07
  1.0087642E-07  7.6511149E+00  9.9009170E+00  1.0056503E+01  9.5741943E+00  9.6497868E+01  9.5747001E+00  1.0057016E+01  9.9003411E+00  7.6511182E+00  1.0087365E-07
  7.9925640E-08  8.9535607E+00  1.1178625E+01  1.1315834E+01  1.0854577E+01  1.1264944E+02  1.0855089E+01  1.1316354E+01  1.1178044E+01  8.9535640E+00  7.9928493E-08
  1.5230982E-07  1.0387658E+01  1.2589237E+01  1.2706315E+01  1.2267826E+01  1.3310498E+02  1.2268346E+01  1.2706843E+01  1.2588650E+01  1.0387662E+01  1.5231262E-07
  3.9243444E-08  1.9107717E-01  2.5984147E+00  2.8291488E+00  2.3494403E+00  3.5261144E+01  2.3499028E+00  2.8296273E+00  2.5978472E+00  1.9107719E-01  3.9237677E-08
  1.5103206E-08  7.0602796E-01  3.0818865E+00  3.2825833E+00  2.7890342E+00  3.7857362E+01  2.7895035E+00  3.2830692E+00  3.0813128E+00  7.0602849E-01  1.5102993E-08
  4.2571873E-08  1.2792662E+00  3.6203887E+00  3.8031352E+00  3.2996504E+00  4.1120897E+01  3.3001289E+00  3.8036303E+00  3.6198098E+00  1.2792673E+00  4.2570740E-08
  6.6974959E-08  1.9103696E+00  4.2175692E+00  4.3980264E+00  3.8937321E+00  4.5046700E+01  3.8942249E+00  4.3985331E+00  4.2169855E+00  1.9103708E+00  6.6975301E-08
  6.7340796E-08  2.6042098E+00  4.8824797E+00  5.0572560E+00  4.5573839E+00  4.9692800E+01  4.5578915E+00  5.0577694E+00  4.8818950E+00  2.6042115E+00  6.7341522E-08
  4.0870442E-08  3.3664528E+00  5.6199913E+00  5.7851819E+00  5.2991594E+00  5.5208334E+01  5.2996784E+00  5.7857070E+00  5.6193989E+00  3.3664549E+00  4.0871885E-08
  1.5659817E-07  4.2036294E+00  6.4368616E+00  6.5906574E+00  6.1193859E+00  6.1825552E+01  6.1199117E+00  6.5911896E+00  6.4362641E+00  4.2036320E+00  1.5659612E-07
  8.0233631E-08  5.1230030E+00  7.3347986E+00  7.4761593E+00  7.0206490E+00  6.9854397E+01  7.0211814E+00  7.4766983E+00  7.3341961E+00  5.1230057E+00  8.0237571E-08
  1.9398601E-07  6.1338515E+00  8.3229177E+00  8.4509906E+00  8.0169577E+00  7.9779748E+01  8.0174983E+00  8.4515392E+00  8.3223100E+00  6.1338547E+00  1.9398386E-07
  9.1252527E-08  7.2482382E+00  9.4140293E+00  9.5297396E+00  9.1138782E+00  9.2210648E+01  9.1144250E+00  9.5302952E+00  9.4134117E+00  7.2482420E+00  9.1254997E-08
  1.5451411E-07  8.4788601E+00  1.0620814E+01  1.0719324E+01  1.0323129E+01  1.0800515E+02  1.0323682E+01  1.0719886E+01  1.0620192E+01  8.4788638E+00  1.5450890E-07
  3.0622004E-07  9.8335865E+00  1.1954516E+01  1.2034147E+01  1.1659260E+01  1.2790566E+02  1.1659822E+01  1.2034719E+01  1.1953887E+01  9.8335909E+00  3.0621811E-07
  3.1183334E-08  1.8542458E-01  2.4978235E+00  2.6865435E+00  2.2681103E+00  3.3295497E+01  2.2686130E+00  2.6870636E+00  2.4972102E+00  1.8542456E-01  3.1182946E-08
  3.2815735E-08  6.7388457E-01  2.9565840E+00  3.1178047E+00  2.6866330E+00  3.5770164E+01  2.6871414E+00  3.1183312E+00  2.9559674E+00  6.7388510E-01  3.2817710E-08
  4.2375037E-08  1.2176324E+00  3.4671832E+00  3.6114951E+00  3.1707692E+00  3.8871267E+01  3.1712879E+00  3.6120317E+00  3.4665613E+00  1.2176334E+00  4.2374247E-08
  7.3608341E-08  1.8158749E+00  4.0330202E+00  4.1751756E+00  3.7339713E+00  4.2605349E+01  3.7345057E+00  4.1757251E+00  4.0323929E+00  1.8158763E+00  7.3610076E-08
  4.0849048E-08  2.4731883E+00  4.6639082E+00  4.7996427E+00  4.3640859E+00  4.7036266E+01  4.3646361E+00  4.8001997E+00  4.6632802E+00  2.4731903E+00  4.0847307E-08
  3.5327538E-08  3.1948977E+00  5.3627121E+00  5.4906790E+00  5.0679460E+00  5.2318712E+01  5.0685082E+00  5.4912486E+00  5.3620752E+00  3.1949000E+00  3.5329285E-08
  1.2015634E-07  3.9871424E+00  6.1354432E+00  6.2528161E+00  5.8437718E+00  5.8674495E+01  5.8443414E+00  6.2533930E+00  6.1348008E+00  3.9871455E+00  1.2015594E-07
  1.1280294E-07  4.8567796E+00  6.9844926E+00  7.0902726E+00  6.6963749E+00  6.6444418E+01  6.6969533E+00  7.0908572E+00  6.9838445E+00  4.8567828E+00  1.1279899E-07
  9.5773338E-08  5.8124525E+00  7.9183505E+00  8.0134452E+00  7.6391225E+00  7.6082342E+01  7.6397085E+00  8.0140406E+00  7.9176974E+00  5.8124561E+00  9.5770967E-08
  1.4564951E-07  6.8657130E+00  8.9512026E+00  9.0328218E+00  8.6754638E+00  8.8267240E+01  8.6760570E+00  9.0334248E+00  8.9505386E+00  6.8657171E+00  1.4564927E-07
  1.6466278E-07  8.0282498E+00  1.0090765E+01  1.0156272E+01  9.8173025E+00  1.0364492E+02  9.8179027E+00  1.0156883E+01  1.0090096E+01  8.0282544E+00  1.6466275E-07
  7.9236772E-08  9.3077265E+00  1.1351535E+01  1.1399326E+01  1.1080315E+01  1.2291887E+02  1.1080925E+01  1.1399947E+01  1.1350858E+01  9.3077316E+00  7.9238161E-08
  4.7820874E-08  1.7987128E-01  2.4015595E+00  2.5538317E+00  2.1893506E+00  3.1447153E+01  2.1898982E+00  2.5543985E+00  2.4008943E+00  1.7987129E-01  4.7826711E-08
  5.9698800E-08  6.4312204E-01  2.8368252E+00  2.9639088E+00  2.5877450E+00  3.3805575E+01  2.5883009E+00  2.9644846E+00  2.8361528E+00  6.4312265E-01  5.9697529E-08
  8.0387081E-08  1.1588318E+00  3.3208996E+00  3.4320638E+00  3.0467653E+00  3.6755861E+01  3.0473319E+00  3.4326502E+00  3.3202219E+00  1.1588329E+00  8.0386701E-08
  3.7986026E-08  1.7258502E+00  3.8577360E+00  3.9662649E+00  3.5807882E+00  4.0310094E+01  3.5813713E+00  3.9668649E+00  3.8570572E+00  1.7258520E+00  3.7989346E-08
  8.1265360E-08  2.3484747E+00  4.4554962E+00  4.5576873E+00  4.1789193E+00  4.4541585E+01  4.1795195E+00  4.5582955E+00  4.4548132E+00  2.3484769E+00  8.1265294E-08
  7.5328834E-08  3.0317084E+00  5.1174822E+00  5.2135512E+00  4.8466732E+00  4.9599509E+01  4.8472862E+00  5.2141725E+00  5.1167905E+00  3.0317111E+00  7.5326759E-08
  8.2934138E-08  3.7813209E+00  5.8483342E+00  5.9345396E+00  5.5803812E+00  5.5714773E+01  5.5810019E+00  5.9351688E+00  5.8476375E+00  3.7813240E+00  8.2935197E-08
  1.0195229E-07  4.6037824E+00  6.6510151E+00  6.7263997E+00  6.3879240E+00  6.3242279E+01  6.3885537E+00  6.7270366E+00  6.6503133E+00  4.6037859E+00  1.0194877E-07
  1.5254731E-07  5.5071433E+00  7.5341413E+00  7.6004857E+00  7.2787336E+00  7.2618492E+01  7.2793709E+00  7.6011341E+00  7.5334288E+00  5.5071472E+00  1.5255290E-07
