PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  5.3107275E-08  1.1419063E-01  2.2580125E+00  1.6378572E+00  2.7369892E+00  4.2035024E+01  2.7372395E+00  1.6381263E+00  2.2578033E+00  1.1419062E-01  5.3108697E-08
  2.4067894E-08  7.0856744E-01  2.8101732E+00  2.1547809E+00  3.2092099E+00  4.4904224E+01  3.2094657E+00  2.1550541E+00  2.8099621E+00  7.0856779E-01  2.4070109E-08
  8.1183939E-08  1.3706089E+00  3.4281309E+00  2.7672113E+00  3.7804628E+00  4.8663146E+01  3.7807261E+00  2.7674910E+00  3.4279179E+00  1.3706097E+00  8.1180624E-08
  9.4712180E-08  2.0998584E+00  4.1149626E+00  3.4645229E+00  4.4508811E+00  5.3171676E+01  4.4511516E+00  3.4648072E+00  4.1147480E+00  2.0998595E+00  9.4710643E-08
  9.4876592E-08  2.9032470E+00  4.8785314E+00  4.2337130E+00  5.1982235E+00  5.8491442E+01  5.1985029E+00  4.2340065E+00  4.8783157E+00  2.9032485E+00  9.4878211E-08
  1.5294746E-07  3.7888666E+00  5.7302930E+00  5.0833846E+00  6.0440147E+00  6.4751228E+01  6.0443071E+00  5.0836827E+00  5.7300765E+00  3.7888681E+00  1.5294405E-07
  1.3520618E-07  4.7634313E+00  6.6817867E+00  6.0242547E+00  6.9852882E+00  7.2111192E+01  6.9855891E+00  6.0245620E+00  6.6815681E+00  4.7634332E+00  1.3521185E-07
  1.4359430E-07  5.8355145E+00  7.7290810E+00  7.0644355E+00  8.0277382E+00  8.0789716E+01  8.0280432E+00  7.0647468E+00  7.7288612E+00  5.8355168E+00  1.4359656E-07
  1.3770796E-07  7.0165238E+00  8.8833406E+00  8.2096668E+00  9.1773075E+00  9.1238604E+01  9.1776166E+00  8.2099827E+00  8.8831188E+00  7.0165261E+00  1.3770104E-07
  2.7207830E-07  8.3207160E+00  1.0154143E+01  9.4717497E+00  1.0452721E+01  1.0408443E+02  1.0453036E+01  9.4720740E+00  1.0153920E+01  8.3207190E+00  2.7207331E-07
  2.6538246E-08  9.7647722E+00  1.1567193E+01  1.0873093E+01  1.1863132E+01  1.2027179E+02  1.1863452E+01  1.0873421E+01  1.1566964E+01  9.7647751E+00  2.6536924E-08
  1.6655268E-07  1.1356033E+01  1.3127894E+01  1.2416451E+01  1.3418272E+01  1.4099045E+02  1.3418595E+01  1.2416783E+01  1.3127661E+01  1.1356036E+01  1.6655544E-07
  6.0021679E-08  1.1096191E-01  2.1662738E+00  1.6091821E+00  2.5622455E+00  3.9695735E+01  2.5625212E+00  1.6094752E+00  2.1660491E+00  1.1096191E-01  6.0023779E-08
  8.0930000E-08  6.7481381E-01  2.6909442E+00  2.1010411E+00  3.0133176E+00  4.2427977E+01  3.0135963E+00  2.1013387E+00  2.6907173E+00  6.7481420E-01  8.0930592E-08
