  6.7580289E-08  1.9564409E+00  5.3343672E+00  4.8354265E+00  5.1671261E+00  4.9493427E+01  5.1674231E+00  4.8357397E+00  5.3340900E+00  1.9564420E+00  6.7577703E-08
  6.3147538E-08  2.7209071E+00  6.0543626E+00  5.5592586E+00  5.8763739E+00  5.4704589E+01  5.8766887E+00  5.5595813E+00  6.0540878E+00  2.7209086E+00  6.3147126E-08
  1.2957129E-07  3.5622268E+00  6.8578508E+00  6.3584773E+00  6.6790217E+00  6.0816778E+01  6.6793411E+00  6.3588049E+00  6.8575706E+00  3.5622286E+00  1.2956962E-07
  1.4285301E-07  4.4877593E+00  7.7538559E+00  7.2468321E+00  7.5723050E+00  6.7996901E+01  7.5726332E+00  7.2471691E+00  7.7535737E+00  4.4877614E+00  1.4285323E-07
  1.3798211E-07  5.5056180E+00  8.7407428E+00  8.2264538E+00  8.5584828E+00  7.6528999E+01  8.5588160E+00  8.2267956E+00  8.7404586E+00  5.5056204E+00  1.3797973E-07
  1.3524140E-07  6.6264554E+00  9.8289411E+00  9.3056598E+00  9.6477898E+00  8.6839808E+01  9.6481285E+00  9.3060062E+00  9.8286543E+00  6.6264580E+00  1.3524422E-07
  1.1211710E-07  7.8639153E+00  1.1027763E+01  1.0498121E+01  1.0854917E+01  9.9637560E+01  1.0855260E+01  1.0498474E+01  1.1027470E+01  7.8639181E+00  1.1211845E-07
  1.2344249E-07  9.2331365E+00  1.2363272E+01  1.1819517E+01  1.2188849E+01  1.1577106E+02  1.2189197E+01  1.1819876E+01  1.2362976E+01  9.2331393E+00  1.2343895E-07
  2.8354817E-07  1.0741693E+01  1.3837653E+01  1.3277435E+01  1.3661710E+01  1.3640648E+02  1.3662063E+01  1.3277801E+01  1.3837354E+01  1.0741696E+01  2.8354566E-07
  2.3599161E-08  6.8155901E-02  3.4335917E+00  3.0178459E+00  3.3442107E+00  3.6194226E+01  3.3445132E+00  3.0181684E+00  3.4333010E+00  6.8155902E-02  2.3600226E-08
  1.0264781E-08  6.0301039E-01  3.9250350E+00  3.4798414E+00  3.7742641E+00  3.8964153E+01  3.7745699E+00  3.4801687E+00  3.9247424E+00  6.0301081E-01  1.0269617E-08
  6.6247254E-08  1.1994716E+00  4.4750535E+00  4.0170546E+00  4.2840821E+00  4.2492858E+01  4.2843962E+00  4.0173893E+00  4.4747582E+00  1.1994724E+00  6.6246428E-08
  6.7317603E-08  1.8574554E+00  5.0874190E+00  4.6365537E+00  4.8880679E+00  4.6714781E+01  4.8883901E+00  4.6368937E+00  5.0871216E+00  1.8574567E+00  6.7315956E-08
  7.6715489E-08  2.5818435E+00  5.7708951E+00  5.3225247E+00  5.5638379E+00  5.1661842E+01  5.5641794E+00  5.3228753E+00  5.7706002E+00  2.5818452E+00  7.6717531E-08
  7.7762256E-08  3.3786420E+00  6.5326342E+00  6.0793224E+00  6.3249983E+00  5.7468542E+01  6.3253496E+00  6.0796833E+00  6.5323336E+00  3.3786439E+00  7.7763663E-08
  8.1180169E-08  4.2547732E+00  7.3804256E+00  6.9211827E+00  7.1726278E+00  6.4309296E+01  7.1729838E+00  6.9215487E+00  7.3801226E+00  4.2547754E+00  8.1182924E-08
  9.1548103E-08  5.2179034E+00  8.3138401E+00  7.8472032E+00  8.1059480E+00  7.2496220E+01  8.1063090E+00  7.8475745E+00  8.3135353E+00  5.2179060E+00  9.1546623E-08
  1.5287536E-07  6.2779618E+00  9.3425991E+00  8.8669299E+00  9.1385731E+00  8.2490215E+01  9.1389402E+00  8.8673059E+00  9.3422921E+00  6.2779647E+00  1.5287560E-07
  1.7941622E-07  7.4481398E+00  1.0478298E+01  9.9957554E+00  1.0280085E+01  9.4947709E+01  1.0280457E+01  9.9961394E+00  1.0477984E+01  7.4481429E+00  1.7941248E-07
  1.3939543E-07  8.7422083E+00  1.1739898E+01  1.1243500E+01  1.1540759E+01  1.1078217E+02  1.1541136E+01  1.1243890E+01  1.1739581E+01  8.7422115E+00  1.3939768E-07
  1.9188567E-07  1.0167704E+01  1.3134451E+01  1.2621965E+01  1.2934432E+01  1.3094141E+02  1.2934815E+01  1.2622361E+01  1.3134131E+01  1.0167708E+01  1.9188663E-07
  3.6542351E-08  6.6487876E-02  3.2842286E+00  2.9106767E+00  3.1631108E+00  3.4123896E+01  3.1634387E+00  2.9110267E+00  3.2839171E+00  6.6487884E-02  3.6535766E-08
  5.3856176E-08  5.7354902E-01  3.7505237E+00  3.3495251E+00  3.5729475E+00  3.6754042E+01  3.5732804E+00  3.3498809E+00  3.7502088E+00  5.7354950E-01  5.3855366E-08
  6.4808900E-08  1.1396601E+00  4.2720363E+00  3.8578211E+00  4.0571750E+00  4.0093514E+01  4.0575156E+00  3.8581848E+00  4.2717197E+00  1.1396611E+00  6.4809050E-08
  1.0465825E-07  1.7634770E+00  4.8522734E+00  4.4433381E+00  4.6297861E+00  4.4100156E+01  4.6301410E+00  4.4437128E+00  4.8519553E+00  1.7634782E+00  1.0465739E-07
  5.5859929E-08  2.4498530E+00  5.5010699E+00  5.0932002E+00  5.2732495E+00  4.8799098E+01  5.2736189E+00  5.0935799E+00  5.5007551E+00  2.4498547E+00  5.5860853E-08
  7.4388976E-08  3.2044339E+00  6.2231218E+00  5.8114985E+00  5.9966469E+00  5.4315249E+01  5.9970267E+00  5.8118890E+00  6.2228020E+00  3.2044360E+00  7.4391216E-08
  1.4603514E-07  4.0337291E+00  7.0252062E+00  6.6075166E+00  6.7990847E+00  6.0863330E+01  6.7994695E+00  6.6079125E+00  7.0248845E+00  4.0337315E+00  1.4603395E-07
  8.7502505E-08  4.9449790E+00  7.9079376E+00  7.4827924E+00  7.6822196E+00  6.8739921E+01  7.6826091E+00  7.4831936E+00  7.9076142E+00  4.9449816E+00  8.7507025E-08
  1.9632202E-07  5.9474362E+00  8.8803722E+00  8.4466122E+00  8.6609397E+00  7.8440297E+01  8.6613360E+00  8.4470219E+00  8.8800468E+00  5.9474392E+00  1.9631830E-07
  1.1016868E-07  7.0537974E+00  9.9560964E+00  9.5146885E+00  9.7401898E+00  9.0592890E+01  9.7405906E+00  9.5151033E+00  9.9557634E+00  7.0538010E+00  1.1017126E-07
  2.0239407E-07  8.2766564E+00  1.1147682E+01  1.0692726E+01  1.0931391E+01  1.0611691E+02  1.0931797E+01  1.0693147E+01  1.1147348E+01  8.2766599E+00  2.0238891E-07
  1.6307536E-07  9.6234303E+00  1.2466569E+01  1.1995940E+01  1.2249924E+01  1.2576486E+02  1.2250336E+01  1.1996370E+01  1.2466230E+01  9.6234349E+00  1.6307433E-07
  4.1110690E-08  6.4854987E-02  3.1415113E+00  2.8039819E+00  2.9962994E+00  3.2178223E+01  2.9966557E+00  2.8043624E+00  3.1411760E+00  6.4854983E-02  4.1110565E-08
  5.3808762E-08  5.4579555E-01  3.5839507E+00  3.2208639E+00  3.3874290E+00  3.4678954E+01  3.3877886E+00  3.2212487E+00  3.5836164E+00  5.4579609E-01  5.3811211E-08
  4.8441951E-08  1.0828237E+00  4.0784145E+00  3.7022347E+00  3.8470972E+00  3.7841244E+01  3.8474658E+00  3.7026285E+00  4.0780784E+00  1.0828248E+00  4.8441192E-08
  6.5854339E-08  1.6742076E+00  4.6281665E+00  4.2563317E+00  4.3905517E+00  4.1637724E+01  4.3909357E+00  4.2567373E+00  4.6278285E+00  1.6742090E+00  6.5855527E-08
  5.0018433E-08  2.3245063E+00  5.2440087E+00  4.8712864E+00  5.0023966E+00  4.6101981E+01  5.0027960E+00  4.8716976E+00  5.2436741E+00  2.3245082E+00  5.0016713E-08
  8.2753118E-08  3.0390271E+00  5.9283122E+00  5.5529557E+00  5.6897309E+00  5.1367677E+01  5.6901417E+00  5.5533790E+00  5.9279715E+00  3.0390294E+00  8.2756296E-08
  1.2575708E-07  3.8238899E+00  6.6870423E+00  6.3055470E+00  6.4492270E+00  5.7639861E+01  6.4496433E+00  6.3059759E+00  6.6866994E+00  3.8238928E+00  1.2575852E-07
  1.1492941E-07  4.6859312E+00  7.5217080E+00  7.1327543E+00  7.2852766E+00  6.5255270E+01  7.2857002E+00  7.1331892E+00  7.5213629E+00  4.6859344E+00  1.1492510E-07
  1.9473136E-07  5.6337713E+00  8.4407453E+00  8.0452921E+00  8.2121285E+00  7.4677028E+01  8.2125579E+00  8.0457368E+00  8.4403984E+00  5.6337750E+00  1.9472754E-07
  1.2137664E-07  6.6795732E+00  9.4594559E+00  9.0540587E+00  9.2322792E+00  8.6621433E+01  9.2327142E+00  9.0545093E+00  9.4591005E+00  6.6795772E+00  1.2137679E-07
  1.8412546E-07  7.8349348E+00  1.0584699E+01  1.0166100E+01  1.0357579E+01  1.0176220E+02  1.0358019E+01  1.0166557E+01  1.0584341E+01  7.8349394E+00  1.8412635E-07
  2.6976927E-07  9.1070788E+00  1.1831844E+01  1.1398024E+01  1.1604801E+01  1.2081125E+02  1.1605249E+01  1.1398490E+01  1.1831482E+01  9.1070837E+00  2.6977054E-07
  4.8516696E-08  6.3255207E-02  3.0050259E+00  2.6984373E+00  2.8423316E+00  3.0346215E+01  2.8427205E+00  2.6988530E+00  3.0046615E+00  6.3255212E-02  4.8523546E-08
  6.0737051E-08  5.1934627E-01  3.4248028E+00  3.0944171E+00  3.2154995E+00  3.2723877E+01  3.2158949E+00  3.0948402E+00  3.4244342E+00  5.1934686E-01  6.0735704E-08
  7.2017747E-08  1.0287335E+00  3.8935695E+00  3.5503026E+00  3.6518182E+00  3.5722802E+01  3.6522232E+00  3.5507349E+00  3.8931995E+00  1.0287346E+00  7.2017517E-08
  4.2264426E-08  1.5893096E+00  4.4153021E+00  4.0748616E+00  4.1676925E+00  3.9323341E+01  4.1681136E+00  4.0753067E+00  4.4149355E+00  1.5893113E+00  4.2268014E-08
  1.0190690E-07  2.2053566E+00  4.9988889E+00  4.6567327E+00  4.7492833E+00  4.3571863E+01  4.7497211E+00  4.6571839E+00  4.9985219E+00  2.2053587E+00  1.0190628E-07
  9.1804325E-08  2.8818615E+00  5.6472858E+00  5.3035498E+00  5.4021828E+00  4.8597533E+01  5.4026323E+00  5.3040134E+00  5.6469133E+00  2.8818642E+00  9.1801420E-08
  1.1676176E-07  3.6245763E+00  6.3648968E+00  6.0150030E+00  6.1208840E+00  5.4618968E+01  6.1213392E+00  6.0154725E+00  6.3645228E+00  3.6245793E+00  1.1676211E-07
  1.2237219E-07  4.4399527E+00  7.1539886E+00  6.7966848E+00  6.9135158E+00  6.1993003E+01  6.9139782E+00  6.7971602E+00  7.1536131E+00  4.4399561E+00  1.2236803E-07
  1.0006163E-07  5.3360202E+00  8.0232643E+00  7.6605675E+00  7.7897507E+00  7.1166604E+01  7.7902189E+00  7.6610532E+00  8.0228806E+00  5.3360240E+00  1.0006829E-07
  1.1283300E-07  6.3243707E+00  8.9869457E+00  8.6131756E+00  8.7538296E+00  8.2871779E+01  8.7543030E+00  8.6136673E+00  8.9865608E+00  6.3243750E+00  1.1283189E-07
  1.3756296E-07  7.4157757E+00  1.0049346E+01  9.6627525E+00  9.8166418E+00  9.7642290E+01  9.8171211E+00  9.6632505E+00  1.0048959E+01  7.4157805E+00  1.3756365E-07
  2.0024471E-07  8.6171938E+00  1.1228498E+01  1.0827164E+01  1.0996220E+01  1.1612860E+02  1.0996707E+01  1.0827671E+01  1.1228108E+01  8.6171988E+00  2.0024627E-07
  9.1845106E-09  6.1686538E-02  2.8744042E+00  2.5945381E+00  2.7001401E+00  2.8618708E+01  2.7005660E+00  2.5949924E+00  2.8740082E+00  6.1686538E-02  9.1851799E-09
  6.9627254E-08  4.9424528E-01  3.2726971E+00  2.9706945E+00  3.0558442E+00  3.0882980E+01  3.0562647E+00  2.9711457E+00  3.2723182E+00  4.9424592E-01  6.9627886E-08
  1.5715875E-08  9.7738003E-01  3.7171053E+00  3.4025029E+00  3.4700979E+00  3.3727681E+01  3.4705322E+00  3.4029635E+00  3.7167270E+00  9.7738136E-01  1.5716553E-08
  3.5526579E-08  1.5087400E+00  4.2124760E+00  3.8992373E+00  3.9597552E+00  3.7143049E+01  3.9602019E+00  3.8997107E+00  4.2121040E+00  1.5087418E+00  3.5527904E-08
  1.1696397E-07  2.0923066E+00  4.7652433E+00  4.4511950E+00  4.5138620E+00  4.1189958E+01  4.5143326E+00  4.4516814E+00  4.7648714E+00  2.0923090E+00  1.1696241E-07
  5.0339404E-08  2.7327662E+00  5.3795215E+00  5.0634717E+00  5.1325126E+00  4.5996907E+01  5.1329888E+00  5.0639640E+00  5.3791451E+00  2.7327691E+00  5.0343392E-08
  7.6751509E-08  3.4355242E+00  6.0581569E+00  5.7359761E+00  5.8124877E+00  5.1811825E+01  5.8129693E+00  5.7364744E+00  6.0577798E+00  3.4355275E+00  7.6748381E-08
  6.3692561E-08  4.2066661E+00  6.8040558E+00  6.4745554E+00  6.5638210E+00  5.8957739E+01  6.5643103E+00  6.4750597E+00  6.8036785E+00  4.2066699E+00  6.3687575E-08
  1.7286131E-07  5.0536699E+00  7.6273737E+00  7.2922874E+00  7.3920364E+00  6.7953777E+01  7.3925313E+00  7.2928023E+00  7.6269881E+00  5.0536741E+00  1.7286250E-07
  1.5372456E-07  5.9875286E+00  8.5375779E+00  8.1917263E+00  8.3029281E+00  7.9376022E+01  8.3034290E+00  8.1922477E+00  8.5371914E+00  5.9875332E+00  1.5372294E-07
  1.5758988E-07  7.0183372E+00  9.5404549E+00  9.1821836E+00  9.3065010E+00  9.3740844E+01  9.3070077E+00  9.1827117E+00  9.5400672E+00  7.0183424E+00  1.5758651E-07
  1.6555171E-07  8.1527324E+00  1.0655177E+01  1.0282666E+01  1.0421927E+01  1.1166112E+02  1.0422442E+01  1.0283204E+01  1.0654788E+01  8.1527381E+00  1.6554922E-07
  1.7446896E-08  6.0146842E-02  2.7492736E+00  2.4926665E+00  2.5685800E+00  2.6991648E+01  2.5690050E+00  2.4931228E+00  2.7489236E+00  6.0146842E-02  1.7447988E-08
  3.9603275E-08  4.7040025E-01  3.1271967E+00  2.8499704E+00  2.9071575E+00  2.9151701E+01  2.9075869E+00  2.8504339E+00  3.1268449E+00  4.7040094E-01  3.9607185E-08
  2.9688252E-08  9.2855046E-01  3.5484866E+00  3.2592251E+00  3.3010767E+00  3.1854250E+01  3.3015303E+00  3.2597079E+00  3.5481330E+00  9.2855186E-01  2.9686040E-08
  6.8443426E-08  1.4321757E+00  4.0190691E+00  3.7294363E+00  3.7651917E+00  3.5094065E+01  3.7656521E+00  3.7299268E+00  4.0187196E+00  1.4321777E+00  6.8444623E-08
  9.7931326E-08  1.9849188E+00  4.5423282E+00  4.2534983E+00  4.2934771E+00  3.8954287E+01  4.2939643E+00  4.2540034E+00  4.5419766E+00  1.9849213E+00  9.7930195E-08
  9.2907180E-08  2.5911821E+00  5.1241698E+00  4.8324721E+00  4.8790094E+00  4.3567418E+01  4.8795038E+00  4.8329850E+00  5.1238112E+00  2.5911854E+00  9.2910929E-08
  4.0292364E-08  3.2560444E+00  5.7658467E+00  5.4680816E+00  5.5223335E+00  4.9179545E+01  5.5228373E+00  5.4686020E+00  5.7654857E+00  3.2560481E+00  4.0292800E-08
  1.1802309E-07  3.9852436E+00  6.4707981E+00  6.1670830E+00  6.2342494E+00  5.6129787E+01  6.2347602E+00  6.1676157E+00  6.4704352E+00  3.9852477E+00  1.1802127E-07
  6.9276512E-08  4.7857414E+00  7.2504224E+00  6.9397787E+00  7.0169035E+00  6.4958099E+01  7.0174215E+00  6.9403196E+00  7.2500478E+00  4.7857461E+00  6.9281486E-08
  1.0807165E-07  5.6679058E+00  8.1099476E+00  7.7888698E+00  7.8773418E+00  7.6090761E+01  7.8778666E+00  7.7894182E+00  8.1095706E+00  5.6679110E+00  1.0806920E-07
  1.1529709E-07  6.6412978E+00  9.0580556E+00  8.7249765E+00  8.8263634E+00  9.0046381E+01  8.8268983E+00  8.7255374E+00  9.0576738E+00  6.6413034E+00  1.1529986E-07
  1.0164530E-07  7.7121789E+00  1.0110114E+01  9.7633108E+00  9.8793406E+00  1.0735587E+02  9.8798830E+00  9.7638797E+00  1.0109730E+01  7.7121852E+00  1.0164931E-07
  2.3150215E-08  5.8634163E-02  2.6293946E+00  2.3930671E+00  2.4460648E+00  2.5465650E+01  2.4465196E+00  2.3935564E+00  2.6290329E+00  5.8634163E-02  2.3152243E-08
  4.6825746E-08  4.4770637E-01  2.9879766E+00  2.7324499E+00  2.7682688E+00  2.7529001E+01  2.7687288E+00  2.7329476E+00  2.9876119E+00  4.4770713E-01  4.6826532E-08
  3.0373840E-08  8.8212107E-01  3.3875610E+00  3.1208288E+00  3.1432977E+00  3.0096766E+01  3.1437847E+00  3.1213480E+00  3.3871998E+00  8.8212260E-01  3.0371570E-08
  5.3262228E-08  1.3594188E+00  3.8343413E+00  3.5654847E+00  3.5834188E+00  3.3182398E+01  3.5839235E+00  3.5660126E+00  3.8339782E+00  1.3594210E+00  5.3264537E-08
  5.5700883E-08  1.8829112E+00  4.3296010E+00  4.0629916E+00  4.0861916E+00  3.6864216E+01  4.0867153E+00  4.0635356E+00  4.3292349E+00  1.8829142E+00  5.5701023E-08
  7.1711103E-08  2.4567338E+00  4.8806045E+00  4.6104109E+00  4.6402630E+00  4.1311949E+01  4.6407947E+00  4.6109638E+00  4.8802307E+00  2.4567373E+00  7.1712184E-08
  6.6007918E-08  3.0856569E+00  5.4872343E+00  5.2110691E+00  5.2502270E+00  4.6751390E+01  5.2507695E+00  5.2116303E+00  5.4868578E+00  3.0856609E+00  6.6005851E-08
  9.0140693E-08  3.7750880E+00  6.1533656E+00  5.8729757E+00  5.9232055E+00  5.3535917E+01  5.9237555E+00  5.8735507E+00  6.1529861E+00  3.7750928E+00  9.0140918E-08
  1.3050593E-08  4.5315073E+00  6.8914425E+00  6.6025493E+00  6.6626356E+00  6.2135205E+01  6.6631936E+00  6.6031328E+00  6.8910504E+00  4.5315126E+00  1.3050649E-08
  8.2098824E-08  5.3646347E+00  7.7029414E+00  7.4039633E+00  7.4752192E+00  7.2998260E+01  7.4757849E+00  7.4045559E+00  7.7025464E+00  5.3646407E+00  8.2097798E-08
  2.0165673E-07  6.2836278E+00  8.5993039E+00  8.2887598E+00  8.3726628E+00  8.6528896E+01  8.3732396E+00  8.2893660E+00  8.5989033E+00  6.2836341E+00  2.0165422E-07
  1.0044731E-07  7.2943270E+00  9.5924106E+00  9.2681139E+00  9.3662987E+00  1.0326316E+02  9.3668834E+00  9.2687290E+00  9.5920064E+00  7.2943340E+00  1.0044679E-07
  1.9417528E-08  5.7146401E-02  2.5144561E+00  2.2959543E+00  2.3315966E+00  2.4039831E+01  2.3320896E+00  2.2964855E+00  2.5140706E+00  5.7146394E-02  1.9418767E-08
  5.2855279E-08  4.2612296E-01  2.8546974E+00  2.6183143E+00  2.6381619E+00  2.6011233E+01  2.6386605E+00  2.6188548E+00  2.8543090E+00  4.2612380E-01  5.2855432E-08
  2.8419771E-08  8.3800907E-01  3.2344185E+00  2.9869211E+00  2.9951974E+00  2.8451916E+01  2.9957251E+00  2.9874849E+00  3.2340339E+00  8.3801074E-01  2.8421399E-08
  3.7728203E-08  1.2903343E+00  3.6578660E+00  3.4078753E+00  3.4134461E+00  3.1397985E+01  3.4140016E+00  3.4084570E+00  3.6574795E+00  1.2903368E+00  3.7728078E-08
  5.0431367E-08  1.7860873E+00  4.1265721E+00  3.8796785E+00  3.8908961E+00  3.4928847E+01  3.8914638E+00  3.8802695E+00  4.1261826E+00  1.7860906E+00  5.0432617E-08
  6.7015816E-08  2.3291520E+00  4.6482755E+00  4.3972102E+00  4.4150988E+00  3.9210253E+01  4.4156750E+00  4.3978106E+00  4.6478774E+00  2.3291559E+00  6.7015969E-08
  1.0769911E-07  2.9240080E+00  5.2216835E+00  4.9647690E+00  4.9933260E+00  4.4465345E+01  4.9939138E+00  4.9653789E+00  5.2212825E+00  2.9240125E+00  1.0769880E-07
  1.0620566E-07  3.5757496E+00  5.8523833E+00  5.5914726E+00  5.6293622E+00  5.1131582E+01  5.6299587E+00  5.5920975E+00  5.8519684E+00  3.5757547E+00  1.0620491E-07
  1.0459296E-07  4.2904069E+00  6.5496063E+00  6.2802204E+00  6.3278026E+00  5.9497050E+01  6.3284077E+00  6.2808548E+00  6.5491884E+00  4.2904127E+00  1.0459310E-07
  6.5017664E-08  5.0770339E+00  7.3156055E+00  7.0364972E+00  7.0950131E+00  7.0066939E+01  7.0956268E+00  7.0371411E+00  7.3151843E+00  5.0770403E+00  6.5019236E-08
  1.2123122E-07  5.9445013E+00  8.1629712E+00  7.8727405E+00  7.9435829E+00  8.3169229E+01  7.9442086E+00  7.8733996E+00  8.1625444E+00  5.9445083E+00  1.2123227E-07
  1.0947085E-07  6.8981917E+00  9.1021340E+00  8.7977076E+00  8.8824251E+00  9.9306755E+01  8.8830639E+00  8.7983809E+00  9.1017035E+00  6.8981991E+00  1.0947072E-07
  1.5951543E-08  5.5681696E-02  2.4041813E+00  2.2014757E+00  2.2242776E+00  2.2708741E+01  2.2248127E+00  2.2020532E+00  2.4037694E+00  5.5681690E-02  1.5954760E-08
  3.3087540E-08  4.0555482E-01  2.7269926E+00  2.5076260E+00  2.5158754E+00  2.4591833E+01  2.5164165E+00  2.5082133E+00  2.7265777E+00  4.0555573E-01  3.3087207E-08
  4.9436192E-08  7.9602544E-01  3.0878119E+00  2.8574674E+00  2.8557405E+00  2.6917907E+01  2.8563130E+00  2.8580802E+00  3.0874010E+00  7.9602727E-01  4.9437214E-08
  7.8260582E-08  1.2246317E+00  3.4890897E+00  3.2570811E+00  3.2543225E+00  2.9731227E+01  3.2549293E+00  3.2577132E+00  3.4886769E+00  1.2246344E+00  7.8260960E-08
