PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7874388E+00 1.9429053E+00 2.1193749E+00 2.3204100E+00 2.5502945E+00 2.8142025E+00 3.1184123E+00 3.4705775E+00 3.8800752E+00 4.3584516E+00 4.9200000E+00 
-5 -4 -3 -2 -1 21 1 2 3 4 5 
  3.5254955E-08  2.0508602E-01  3.0391151E+00  2.5110088E+00  2.8058028E+00  5.4085122E+01  2.8060374E+00  2.5112574E+00  3.0388101E+00  2.0508600E-01  3.5257182E-08
  1.0169818E-07  8.3742592E-01  3.6268312E+00  3.0620646E+00  3.3240780E+00  5.7354020E+01  3.3243183E+00  3.0623173E+00  3.6265227E+00  8.3742622E-01  1.0169836E-07
  9.6499223E-08  1.5370576E+00  4.2801310E+00  3.7071183E+00  3.9394868E+00  6.1504342E+01  3.9397340E+00  3.7073770E+00  4.2798189E+00  1.5370580E+00  9.6493663E-08
  4.2159390E-08  2.3038317E+00  5.0022305E+00  4.4363153E+00  4.6524442E+00  6.6411278E+01  4.6526985E+00  4.4365785E+00  5.0019157E+00  2.3038327E+00  4.2158354E-08
  1.4240392E-07  3.1446735E+00  5.8009399E+00  5.2375650E+00  5.4420596E+00  7.2144650E+01  5.4423227E+00  5.2378372E+00  5.8006218E+00  3.1446744E+00  1.4240709E-07
  1.1749264E-07  4.0676543E+00  6.6875353E+00  6.1194208E+00  6.3292166E+00  7.8840857E+01  6.3294920E+00  6.1196977E+00  6.6872141E+00  4.0676556E+00  1.1748843E-07
  4.9856274E-08  5.0795776E+00  7.6734175E+00  7.0924956E+00  7.3114896E+00  8.6668980E+01  7.3117729E+00  7.0927805E+00  7.6730923E+00  5.0795794E+00  4.9865180E-08
  7.9327718E-08  6.1890525E+00  8.7552666E+00  8.1649521E+00  8.3947429E+00  9.5856505E+01  8.3950314E+00  8.1652422E+00  8.7549390E+00  6.1890547E+00  7.9330011E-08
  2.4214551E-07  7.4075219E+00  9.9442923E+00  9.3428239E+00  9.5852107E+00  1.0685739E+02  9.5855028E+00  9.3431182E+00  9.9439611E+00  7.4075240E+00  2.4213808E-07
 -1.4012902E-08  8.7490591E+00  1.1250103E+01  1.0637838E+01  1.0901231E+01  1.2029477E+02  1.0901528E+01  1.0638140E+01  1.1249768E+01  8.7490623E+00 -1.4022739E-08
  3.5923156E-07  1.0230390E+01  1.2698024E+01  1.2072173E+01  1.2352348E+01  1.3710038E+02  1.2352650E+01  1.2072478E+01  1.2697681E+01  1.0230392E+01  3.5923556E-07
 -1.0025435E-07  1.1859009E+01  1.4293703E+01  1.3648951E+01  1.3948343E+01  1.5844289E+02  1.3948651E+01  1.3649260E+01  1.4293358E+01  1.1859012E+01 -1.0024901E-07
  2.8076287E-08  1.9905346E-01  2.9125496E+00  2.4084365E+00  2.6668645E+00  5.0246814E+01  2.6671234E+00  2.4087076E+00  2.9122202E+00  1.9905347E-01  2.8076837E-08
  2.4606158E-08  7.9551318E-01  3.4674776E+00  2.9296781E+00  3.1576191E+00  5.3317089E+01  3.1578811E+00  2.9299537E+00  3.4671444E+00  7.9551357E-01  2.4608224E-08
