  8.7821545E-08  2.1555303E+00  5.0532632E+00  5.0856096E+00  4.3247787E+00  4.4406566E+01  4.3252653E+00  5.0861179E+00  5.0525741E+00  2.1555314E+00  8.7818935E-08
  4.4579479E-08  2.8998785E+00  5.7545764E+00  5.7830919E+00  5.0240921E+00  4.9320920E+01  5.0245996E+00  5.7836127E+00  5.7538843E+00  2.8998800E+00  4.4579395E-08
  1.0238898E-07  3.7208360E+00  6.5391843E+00  6.5558532E+00  5.8165115E+00  5.5118701E+01  5.8170261E+00  6.5563815E+00  6.5384810E+00  3.7208378E+00  1.0238789E-07
  8.7282997E-08  4.6257376E+00  7.4161041E+00  7.4176749E+00  6.6991570E+00  6.1965346E+01  6.6996834E+00  7.4182155E+00  7.4153932E+00  4.6257397E+00  8.7282464E-08
  1.9073360E-07  5.6226737E+00  8.3835822E+00  8.3706002E+00  7.6742165E+00  7.0143990E+01  7.6747497E+00  8.3711483E+00  8.3828639E+00  5.6226761E+00  1.9073239E-07
  1.8968802E-07  6.7222742E+00  9.4520253E+00  9.4228957E+00  8.7519061E+00  8.0081147E+01  8.7524480E+00  9.4234512E+00  9.4512992E+00  6.7222769E+00  1.8969120E-07
  1.3253310E-07  7.9382050E+00  1.0630726E+01  1.0588249E+01  9.9469573E+00  9.2487028E+01  9.9475061E+00  1.0588814E+01  1.0629988E+01  7.9382076E+00  1.3253407E-07
  1.7173733E-07  9.2855802E+00  1.1945832E+01  1.1882317E+01  1.1268278E+01  1.0821288E+02  1.1268834E+01  1.1882890E+01  1.1945085E+01  9.2855829E+00  1.7173302E-07
  2.3245963E-07  1.0771929E+01  1.3399431E+01  1.3312635E+01  1.2727998E+01  1.2842960E+02  1.2728563E+01  1.3313219E+01  1.3398676E+01  1.0771932E+01  2.3245870E-07
  2.3372072E-08  3.1797713E-01  3.2103093E+00  3.2627931E+00  2.6336797E+00  3.2298438E+01  2.6341800E+00  3.2633191E+00  3.2095898E+00  3.1797711E-01  2.3371647E-08
  2.0086704E-08  8.3523691E-01  3.6857613E+00  3.7015435E+00  3.0551571E+00  3.4840851E+01  3.0556637E+00  3.7020775E+00  3.6850339E+00  8.3523732E-01  2.0090692E-08
  6.4759308E-08  1.4140249E+00  4.2196520E+00  4.2157066E+00  3.5562826E+00  3.8131838E+01  3.5568003E+00  4.2162510E+00  4.2189162E+00  1.4140257E+00  6.4757464E-08
  9.5598932E-08  2.0541874E+00  4.8157237E+00  4.8123443E+00  4.1515438E+00  4.2103646E+01  4.1520721E+00  4.8128964E+00  4.8149800E+00  2.0541885E+00  9.5597130E-08
  8.9607716E-08  2.7605797E+00  5.4827543E+00  5.4754068E+00  4.8182707E+00  4.6786549E+01  4.8188214E+00  5.4759724E+00  5.4820071E+00  2.7605813E+00  8.9609927E-08
  8.9008383E-08  3.5391868E+00  6.2278870E+00  6.2092064E+00  5.5701329E+00  5.2313927E+01  5.5706962E+00  6.2097853E+00  6.2271282E+00  3.5391887E+00  8.9008963E-08
  8.6848718E-08  4.3969105E+00  7.0589009E+00  7.0280258E+00  6.4081391E+00  5.8858968E+01  6.4087097E+00  7.0286127E+00  7.0581339E+00  4.3969127E+00  8.6851262E-08
  1.9345399E-08  5.3413979E+00  7.9752694E+00  7.9308546E+00  7.3314163E+00  6.6733353E+01  7.3319945E+00  7.9314493E+00  7.9744945E+00  5.3414004E+00  1.9344756E-08
  1.4370736E-07  6.3825596E+00  8.9866944E+00  8.9272116E+00  8.3536046E+00  7.6398380E+01  8.3541923E+00  8.9278146E+00  8.9859113E+00  6.3825625E+00  1.4370868E-07
  1.5006786E-07  7.5336124E+00  1.0104783E+01  1.0032533E+01  9.4842825E+00  8.8512175E+01  9.4848774E+00  1.0033147E+01  1.0103986E+01  7.5336153E+00  1.5006550E-07
  1.3501059E-07  8.8083046E+00  1.1348523E+01  1.1256574E+01  1.0733676E+01  1.0399176E+02  1.0734279E+01  1.1257196E+01  1.1347718E+01  8.8083078E+00  1.3501257E-07
  3.3072808E-07  1.0214135E+01  1.2724929E+01  1.2611135E+01  1.2115651E+01  1.2378776E+02  1.2116263E+01  1.2611767E+01  1.2724115E+01  1.0214139E+01  3.3072985E-07
  2.7778722E-08  3.0800243E-01  3.0655736E+00  3.0862044E+00  2.5427169E+00  3.0586754E+01  2.5432602E+00  3.0867762E+00  3.0647963E+00  3.0800247E-01  2.7772557E-08
  3.6682245E-08  7.9927983E-01  3.5177527E+00  3.5048240E+00  2.9446318E+00  3.3013291E+01  2.9451823E+00  3.5054040E+00  3.5169672E+00  7.9928036E-01  3.6682505E-08
  5.4188155E-08  1.3495663E+00  4.0250421E+00  3.9930591E+00  3.4208605E+00  3.6140690E+01  3.4214226E+00  3.9936509E+00  4.0242474E+00  1.3495673E+00  5.4187128E-08
  8.2658043E-08  1.9574421E+00  4.5909223E+00  4.5586976E+00  3.9854790E+00  3.9924903E+01  3.9860586E+00  4.5593037E+00  4.5901184E+00  1.9574433E+00  8.2658187E-08
  7.0577310E-08  2.6277408E+00  5.2252591E+00  5.1886643E+00  4.6207227E+00  4.4389434E+01  4.6213207E+00  5.1892792E+00  5.2244512E+00  2.6277426E+00  7.0578951E-08
  4.0213438E-08  3.3660904E+00  5.9327231E+00  5.8870135E+00  5.3356984E+00  4.9658099E+01  5.3363101E+00  5.8876428E+00  5.9319027E+00  3.3660925E+00  4.0214604E-08
  1.4855013E-07  4.1789834E+00  6.7200787E+00  6.6630354E+00  6.1294292E+00  5.5944940E+01  6.1300495E+00  6.6636738E+00  6.7192494E+00  4.1789858E+00  1.4854870E-07
  3.9166171E-08  5.0736441E+00  7.5878605E+00  7.5181923E+00  7.0035085E+00  6.3546124E+01  7.0041369E+00  7.5188393E+00  7.5870220E+00  5.0736468E+00  3.9169578E-08
  1.9487991E-07  6.0593104E+00  8.5451090E+00  8.4617519E+00  7.9728712E+00  7.2957926E+01  7.9735098E+00  8.4624112E+00  8.5442613E+00  6.0593132E+00  1.9487674E-07
  1.4251376E-07  7.1487060E+00  9.6054480E+00  9.5094814E+00  9.0424199E+00  8.4810413E+01  9.0430665E+00  9.5101494E+00  9.6045860E+00  7.1487094E+00  1.4251603E-07
  2.3276952E-07  8.3544053E+00  1.0781431E+01  1.0666995E+01  1.0223550E+01  1.0002683E+02  1.0224205E+01  1.0667672E+01  1.0780561E+01  8.3544087E+00  2.3276428E-07
  1.3586972E-07  9.6837910E+00  1.2084504E+01  1.1949547E+01  1.1531693E+01  1.1936084E+02  1.1532358E+01  1.1950236E+01  1.2083623E+01  9.6837956E+00  1.3586672E-07
  4.1633414E-08  2.9821893E-01  2.9283806E+00  2.9226774E+00  2.4538246E+00  2.8970377E+01  2.4544142E+00  2.9232984E+00  2.9275413E+00  2.9821891E-01  4.1632408E-08
  4.5422861E-08  7.6501830E-01  3.3583848E+00  3.3219724E+00  2.8376737E+00  3.1289501E+01  2.8382727E+00  3.3226038E+00  3.3575336E+00  7.6501881E-01  4.5424156E-08
  5.2334684E-08  1.2878917E+00  3.8403270E+00  3.7859154E+00  3.2900052E+00  3.4263174E+01  3.2906168E+00  3.7865595E+00  3.8394668E+00  1.2878926E+00  5.2333956E-08
  3.7049073E-08  1.8650333E+00  4.3774518E+00  4.3227630E+00  3.8261688E+00  3.7862367E+01  3.8267993E+00  4.3234226E+00  4.3765822E+00  1.8650347E+00  3.7049589E-08
  5.6669853E-08  2.5009864E+00  4.9806079E+00  4.9204653E+00  4.4305625E+00  4.2119208E+01  4.4312121E+00  4.9211341E+00  4.9797346E+00  2.5009883E+00  5.6668794E-08
  7.1579930E-08  3.2010432E+00  5.6521243E+00  5.5848669E+00  5.1102959E+00  4.7166457E+01  5.1109601E+00  5.5855512E+00  5.6512379E+00  3.2010453E+00  7.1583311E-08
  1.1195322E-07  3.9713093E+00  6.3979524E+00  6.3201387E+00  5.8619397E+00  5.3208530E+01  5.8626131E+00  6.3208322E+00  6.3970567E+00  3.9713122E+00  1.1195433E-07
  1.4963027E-07  4.8186087E+00  7.2195372E+00  7.1299288E+00  6.6898561E+00  6.0582309E+01  6.6905400E+00  7.1306318E+00  7.2186323E+00  4.8186119E+00  1.4962766E-07
  1.2620760E-07  5.7515493E+00  8.1253018E+00  8.0249571E+00  7.6083421E+00  6.9751842E+01  7.6090351E+00  8.0256732E+00  8.1243884E+00  5.7515528E+00  1.2620525E-07
  1.0976670E-07  6.7823227E+00  9.1306090E+00  9.0161354E+00  8.6198333E+00  8.1436140E+01  8.6205352E+00  9.0168608E+00  9.1296800E+00  6.7823266E+00  1.0976561E-07
  2.5770705E-07  7.9225105E+00  1.0242256E+01  1.0110447E+01  9.7361711E+00  9.6310916E+01  9.7368813E+00  1.0111182E+01  1.0241318E+01  7.9225147E+00  2.5770822E-07
  1.7968568E-07  9.1793036E+00  1.1475663E+01  1.1324557E+01  1.0974197E+01  1.1508910E+02  1.0974919E+01  1.1325304E+01  1.1474713E+01  9.1793083E+00  1.7968812E-07
  5.0021069E-08  2.8861250E-01  2.7978958E+00  2.7707995E+00  2.3669388E+00  2.7441908E+01  2.3675772E+00  2.7714725E+00  2.7969929E+00  2.8861252E-01  5.0027391E-08
  5.4972714E-08  7.3204691E-01  3.2067397E+00  3.1515284E+00  2.7334457E+00  2.9657991E+01  2.7340926E+00  3.1522109E+00  3.2058286E+00  7.3204749E-01  5.4971571E-08
  6.4302278E-08  1.2287870E+00  3.6645131E+00  3.5923045E+00  3.1630668E+00  3.2489651E+01  3.1637270E+00  3.5930004E+00  3.6635921E+00  1.2287881E+00  6.4301654E-08
  6.5080123E-08  1.7766535E+00  4.1751802E+00  4.1019308E+00  3.6723236E+00  3.5915695E+01  3.6730043E+00  4.1026439E+00  4.1742538E+00  1.7766552E+00  6.5084979E-08
  1.1687168E-07  2.3799150E+00  4.7476625E+00  4.6688754E+00  4.2471921E+00  3.9981228E+01  4.2478937E+00  4.6695990E+00  4.7467271E+00  2.3799171E+00  1.1687235E-07
  8.4731805E-08  3.0435460E+00  5.3848855E+00  5.3007840E+00  4.8932635E+00  4.4814573E+01  4.8939814E+00  5.3015243E+00  5.3839357E+00  3.0435485E+00  8.4729083E-08
  1.1191419E-07  3.7732872E+00  6.0912296E+00  5.9972730E+00  5.6049147E+00  5.0633971E+01  5.6056424E+00  5.9980236E+00  6.0902698E+00  3.7732902E+00  1.1191457E-07
  1.3097796E-07  4.5755800E+00  6.8689122E+00  6.7639142E+00  6.3902861E+00  5.7796755E+01  6.3910254E+00  6.7646750E+00  6.8679421E+00  4.5755833E+00  1.3097444E-07
  9.3438470E-08  5.4584437E+00  7.7266332E+00  7.6127065E+00  7.2590617E+00  6.6750877E+01  7.2598107E+00  7.6134818E+00  7.7256462E+00  5.4584473E+00  9.3445856E-08
  1.3121078E-07  6.4334991E+00  8.6786718E+00  8.5501519E+00  8.2154433E+00  7.8231411E+01  8.2162020E+00  8.5509373E+00  8.6776747E+00  6.4335034E+00  1.3121133E-07
  1.9700692E-07  7.5115050E+00  9.7292646E+00  9.5844537E+00  9.2703140E+00  9.2773089E+01  9.2710826E+00  9.5852499E+00  9.7282574E+00  7.5115100E+00  1.9701229E-07
  1.5527597E-07  8.6993911E+00  1.0896527E+01  1.0733555E+01  1.0441790E+01  1.1102703E+02  1.0442570E+01  1.0734364E+01  1.0895507E+01  8.6993962E+00  1.5527305E-07
  2.1250143E-08  2.7916895E-01  2.6735394E+00  2.6293891E+00  2.2823519E+00  2.5995067E+01  2.2830447E+00  2.6301188E+00  2.6725682E+00  2.7916895E-01  2.1250796E-08
  4.8261981E-08  7.0040958E-01  3.0622734E+00  2.9923401E+00  2.6319836E+00  2.8115839E+01  2.6326913E+00  2.9930874E+00  3.0612778E+00  7.0041017E-01  4.8262905E-08
  1.4174303E-08  1.1722547E+00  3.4970632E+00  3.4110812E+00  3.0401558E+00  3.0812499E+01  3.0408835E+00  3.4118439E+00  3.4960560E+00  1.1722560E+00  1.4174183E-08
  5.5955213E-08  1.6922838E+00  3.9827740E+00  3.8949231E+00  3.5238396E+00  3.4073830E+01  3.5245855E+00  3.8957049E+00  3.9817612E+00  1.6922855E+00  5.5956087E-08
  1.1130971E-07  2.2644668E+00  4.5258545E+00  4.4340156E+00  4.0719281E+00  3.7959656E+01  4.0727037E+00  4.4348160E+00  4.5248303E+00  2.2644691E+00  1.1130839E-07
  5.4045843E-08  2.8934799E+00  5.1304047E+00  5.0334462E+00  4.6844654E+00  4.2597714E+01  4.6852519E+00  5.0342580E+00  5.1293645E+00  2.8934827E+00  5.4050871E-08
  8.0020817E-08  3.5847195E+00  5.7992378E+00  5.6930586E+00  5.3581432E+00  4.8235967E+01  5.3589404E+00  5.6938818E+00  5.7981861E+00  3.5847227E+00  8.0018601E-08
  1.1185949E-07  4.3442624E+00  6.5352222E+00  6.4186878E+00  6.1030302E+00  5.5197749E+01  6.1038402E+00  6.4195223E+00  6.5341597E+00  4.3442662E+00  1.1185579E-07
  1.7366754E-07  5.1795789E+00  7.3485329E+00  7.2234571E+00  6.9246277E+00  6.4004092E+01  6.9254485E+00  7.2243072E+00  7.3474517E+00  5.1795830E+00  1.7366753E-07
  1.5227134E-07  6.1016903E+00  8.2486520E+00  8.1098648E+00  7.8287119E+00  7.5232802E+01  7.8295433E+00  8.1107264E+00  8.2475600E+00  6.1016948E+00  1.5226951E-07
  1.6594076E-07  7.1206832E+00  9.2413157E+00  9.0872046E+00  8.8252814E+00  8.9401363E+01  8.8261234E+00  9.0880777E+00  9.2402131E+00  7.1206883E+00  1.6593568E-07
  1.0006244E-07  8.2431658E+00  1.0345794E+01  1.0174576E+01  9.9336081E+00  1.0712320E+02  9.9344632E+00  1.0175464E+01  1.0344680E+01  8.2431714E+00  1.0006011E-07
  1.4268683E-08  2.6987375E-01  2.5549019E+00  2.4974124E+00  2.2001574E+00  2.4626777E+01  2.2009369E+00  2.4982328E+00  2.5537989E+00  2.6987375E-01  1.4271329E-08
  5.3585251E-08  6.7001244E-01  2.9244684E+00  2.8433259E+00  2.5332451E+00  2.6659593E+01  2.5340332E+00  2.8441578E+00  2.9233547E+00  6.7001311E-01  5.3589511E-08
  4.8632676E-08  1.1180912E+00  3.3373713E+00  3.2413144E+00  2.9216824E+00  2.9231281E+01  2.9224989E+00  3.2421699E+00  3.3362476E+00  1.1180926E+00  4.8630148E-08
  6.6101874E-08  1.6116222E+00  3.7995555E+00  3.7004286E+00  3.3804338E+00  3.2335279E+01  3.3812609E+00  3.7012957E+00  3.7984278E+00  1.6116242E+00  6.6102943E-08
  7.4004470E-08  2.1542380E+00  4.3143931E+00  4.2134445E+00  3.9033725E+00  3.6053953E+01  3.9042305E+00  4.2143304E+00  4.3132555E+00  2.1542405E+00  7.4004040E-08
  7.6440532E-08  2.7503328E+00  4.8877989E+00  4.7813819E+00  4.4834606E+00  4.0519168E+01  4.4843292E+00  4.7822791E+00  4.8866463E+00  2.7503360E+00  7.6443673E-08
  7.3153432E-08  3.4049778E+00  5.5209815E+00  5.4059220E+00  5.1211946E+00  4.5977134E+01  5.1220764E+00  5.4068305E+00  5.5198189E+00  3.4049814E+00  7.3153669E-08
  1.3225735E-07  4.1239045E+00  6.2173522E+00  6.0938238E+00  5.8274226E+00  5.2767574E+01  5.8283150E+00  6.0947484E+00  6.2161803E+00  4.1239085E+00  1.3225348E-07
  3.6499736E-08  4.9140678E+00  6.9883485E+00  6.8554152E+00  6.6042407E+00  6.1432736E+01  6.6051435E+00  6.8563515E+00  6.9871576E+00  4.9140725E+00  3.6503931E-08
  1.2021574E-07  5.7858635E+00  7.8391758E+00  7.6933477E+00  7.4586934E+00  7.2399333E+01  7.4596067E+00  7.6942952E+00  7.8379751E+00  5.7858687E+00  1.2021274E-07
  1.1058334E-07  6.7488483E+00  8.7785049E+00  8.6182476E+00  8.4015917E+00  8.6187399E+01  8.4025183E+00  8.6192109E+00  8.7772926E+00  6.7488538E+00  1.1058690E-07
  1.9523168E-07  7.8092561E+00  9.8217667E+00  9.6453860E+00  9.4483731E+00  1.0332784E+02  9.4493103E+00  9.6463607E+00  9.8205453E+00  7.8092622E+00  1.9523423E-07
  1.4271006E-08  2.6071258E-01  2.4415764E+00  2.3740020E+00  2.1199895E+00  2.3336859E+01  2.1208401E+00  2.3748976E+00  2.4403769E+00  2.6071258E-01  1.4274988E-08
  5.9780429E-08  6.4074833E-01  2.7928957E+00  2.7035864E+00  2.4372526E+00  2.5287586E+01  2.4381117E+00  2.7044939E+00  2.7916861E+00  6.4074907E-01  5.9780996E-08
  3.6507475E-08  1.0661824E+00  3.1852030E+00  3.0822871E+00  2.8073770E+00  2.7739887E+01  2.8082666E+00  3.0832198E+00  3.1839897E+00  1.0661839E+00  3.6504715E-08
  3.5870409E-08  1.5344927E+00  3.6247160E+00  3.5174187E+00  3.2427160E+00  3.0706128E+01  3.2436268E+00  3.5183635E+00  3.6234938E+00  1.5344948E+00  3.5872652E-08
  7.6728230E-08  2.0489812E+00  4.1126901E+00  4.0054780E+00  3.7407674E+00  3.4263850E+01  3.7417006E+00  4.0064425E+00  4.1114580E+00  2.0489841E+00  7.6727735E-08
  4.9077670E-08  2.6137768E+00  4.6564159E+00  4.5434495E+00  4.2900228E+00  3.8582591E+01  4.2909673E+00  4.5444263E+00  4.6551688E+00  2.6137803E+00  4.9078755E-08
  5.5824685E-08  3.2336438E+00  5.2557224E+00  5.1346388E+00  4.8950724E+00  4.3888167E+01  4.8960307E+00  5.1356272E+00  5.2544661E+00  3.2336478E+00  5.5822215E-08
  8.7183801E-08  3.9139847E+00  5.9144668E+00  5.7870751E+00  5.5630537E+00  5.0534821E+01  5.5640225E+00  5.7880804E+00  5.9132007E+00  3.9139894E+00  8.7183684E-08
  3.7982519E-08  4.6612745E+00  6.6451474E+00  6.5071706E+00  6.2973719E+00  5.8994001E+01  6.2983520E+00  6.5081877E+00  6.6438623E+00  4.6612797E+00  3.7983281E-08
  1.0372340E-07  5.4852587E+00  7.4491868E+00  7.2990691E+00  7.1047285E+00  6.9715549E+01  7.1057194E+00  7.3000982E+00  7.4478926E+00  5.4852647E+00  1.0372168E-07
  1.5936244E-07  6.3950955E+00  8.3380504E+00  8.1743359E+00  7.9968583E+00  8.3103839E+01  7.9978632E+00  8.1753818E+00  8.3367442E+00  6.3951017E+00  1.5936041E-07
  1.4871643E-07  7.3965975E+00  9.3236520E+00  9.1441709E+00  8.9851238E+00  9.9695209E+01  8.9861393E+00  9.1452288E+00  9.3223366E+00  7.3966045E+00  1.4871416E-07
  1.4620077E-08  2.5167108E-01  2.3332706E+00  2.2583614E+00  2.0418674E+00  2.2124209E+01  2.0427904E+00  2.2593343E+00  2.3319768E+00  2.5167109E-01  1.4623061E-08
  5.9192108E-08  6.1257625E-01  2.6672350E+00  2.5723211E+00  2.3440198E+00  2.3996269E+01  2.3449517E+00  2.5733066E+00  2.6659312E+00  6.1257710E-01  5.9192215E-08
  2.9911135E-08  1.0164571E+00  3.0406841E+00  2.9326463E+00  2.6967008E+00  2.6335481E+01  2.6976652E+00  2.9336588E+00  3.0393771E+00  1.0164588E+00  2.9912031E-08
  5.0031016E-08  1.4607839E+00  3.4578736E+00  3.3454631E+00  3.1107284E+00  2.9177091E+01  3.1117240E+00  3.3464968E+00  3.4565578E+00  1.4607864E+00  5.0030162E-08
  5.4242577E-08  1.9485359E+00  3.9203136E+00  3.8092189E+00  3.5840363E+00  3.2599787E+01  3.5850472E+00  3.8102652E+00  3.9189881E+00  1.9485391E+00  5.4244041E-08
  6.4956746E-08  2.4835919E+00  4.4357768E+00  4.3186989E+00  4.1040131E+00  3.6769154E+01  4.1050356E+00  4.3197576E+00  4.4344362E+00  2.4835957E+00  6.4956516E-08
  1.1913721E-07  3.0704264E+00  5.0029105E+00  4.8781944E+00  4.6779568E+00  4.1908423E+01  4.6789940E+00  4.8792659E+00  5.0015608E+00  3.0704309E+00  1.1913787E-07
  1.2114259E-07  3.7141303E+00  5.6273042E+00  5.4968586E+00  5.3096385E+00  4.8456868E+01  5.3106871E+00  5.4979483E+00  5.6259342E+00  3.7141353E+00  1.2114142E-07
  1.2520600E-07  4.4207291E+00  6.3182178E+00  6.1775555E+00  6.0036378E+00  5.6702715E+01  6.0046975E+00  6.1786575E+00  6.3168385E+00  4.4207348E+00  1.2520702E-07
  1.1537729E-07  5.1993003E+00  7.0778617E+00  6.9257579E+00  6.7663204E+00  6.7152711E+01  6.7673918E+00  6.9268722E+00  7.0764733E+00  5.1993066E+00  1.1537852E-07
  9.5823653E-08  6.0587203E+00  7.9188698E+00  7.7539434E+00  7.6103210E+00  8.0134897E+01  7.6114071E+00  7.7550759E+00  7.9174699E+00  6.0587272E+00  9.5824394E-08
  1.6053711E-07  7.0043433E+00  8.8516949E+00  8.6708741E+00  8.5445614E+00  9.6152308E+01  8.5456632E+00  8.6720236E+00  8.8502861E+00  7.0043505E+00  1.6053662E-07
  1.4049941E-08  2.4273544E-01  2.2297118E+00  2.1497861E+00  1.9658077E+00  2.0984892E+01  1.9668079E+00  2.1508417E+00  2.2283187E+00  2.4273540E-01  1.4054695E-08
  4.2806167E-08  5.8539984E-01  2.5471341E+00  2.4487669E+00  2.2534973E+00  2.2780865E+01  2.2545065E+00  2.4498356E+00  2.5457312E+00  5.8540064E-01  4.2806275E-08
  3.4690443E-08  9.6873630E-01  2.9025859E+00  2.7915563E+00  2.5895309E+00  2.5018308E+01  2.5905750E+00  2.7926537E+00  2.9011804E+00  9.6873801E-01  3.4691359E-08
  7.6732625E-08  1.3902268E+00  3.2985126E+00  3.1842634E+00  2.9844346E+00  2.7740745E+01  2.9855160E+00  3.1853834E+00  3.2970988E+00  1.3902294E+00  7.6733199E-08
