 0.51831E-11 0.25320E-12 0.00000E+00   510035    23119    8       17 0.328E+13 0.13184E-17  0.51831E-11  0.30489E-12  0.30489E-12       17
   6    0.50416E-11    0.46123E-12    0.23144E+02    0.20134E-07    0.50416E-11
   7    0.51180E-11    0.39191E-12    0.27396E+02    0.29449E-07    0.51180E-11
   8    0.54003E-11    0.47543E-12    0.44544E+02    0.78669E-07    0.54003E-11
