  3.9742758E+01  4.1472688E+01  4.0386278E+01  4.0897521E+01  8.2200440E+02  4.0897860E+01  4.0386640E+01  4.1472476E+01  3.9742763E+01
  4.4368136E+01  4.6090972E+01  4.5009130E+01  4.5520059E+01  9.6550677E+02  4.5520403E+01  4.5009499E+01  4.6090758E+01  4.4368141E+01
  4.9494452E+01  5.1210260E+01  5.0135539E+01  5.0643556E+01  1.1310182E+03  5.0643906E+01  5.0135912E+01  5.1210045E+01  4.9494458E+01
  5.5181535E+01  5.6890376E+01  5.5822723E+01  5.6327838E+01  1.3224161E+03  5.6328190E+01  5.5823101E+01  5.6890159E+01  5.5181541E+01
  6.1452997E+01  6.3154933E+01  6.2094297E+01  6.2596517E+01  1.5334486E+03  6.2596873E+01  6.2094679E+01  6.3154714E+01  6.1453004E+01
  6.8417810E+01  7.0112898E+01  6.9059227E+01  6.9558559E+01  1.7776268E+03  6.9558921E+01  6.9059617E+01  7.0112677E+01  6.8417816E+01
  7.6131421E+01  7.7819721E+01  7.6772971E+01  7.7269422E+01  2.0539110E+03  7.7269789E+01  7.6773364E+01  7.7819497E+01  7.6131426E+01
  8.4703634E+01  8.6385200E+01  8.5345321E+01  8.5838899E+01  2.3692457E+03  8.5839268E+01  8.5345718E+01  8.6384971E+01  8.4703638E+01
  9.4094569E+01  9.5769452E+01  9.4736406E+01  9.5227116E+01  2.7153959E+03  9.5227491E+01  9.4736807E+01  9.5769224E+01  9.4094574E+01
  1.0453903E+02  1.0620728E+02  1.0518102E+02  1.0566887E+02  3.1094256E+03  1.0566925E+02  1.0518143E+02  1.0620706E+02  1.0453904E+02
  1.1607408E+02  1.1773576E+02  1.1671624E+02  1.1720123E+02  3.5498129E+03  1.1720161E+02  1.1671665E+02  1.1773552E+02  1.1607409E+02
  1.2885280E+02  1.3050794E+02  1.2949512E+02  1.2997727E+02  4.0442426E+03  1.2997766E+02  1.2949554E+02  1.3050771E+02  1.2885281E+02
  1.4280031E+02  1.4444897E+02  1.4344281E+02  1.4392211E+02  4.5852101E+03  1.4392250E+02  1.4344323E+02  1.4444873E+02  1.4280032E+02
  1.5825955E+02  1.5990177E+02  1.5890224E+02  1.5937870E+02  5.1918403E+03  1.5937909E+02  1.5890266E+02  1.5990153E+02  1.5825956E+02
  1.7529947E+02  1.7693515E+02  1.7594235E+02  1.7641590E+02  5.8650355E+03  1.7641631E+02  1.7594277E+02  1.7693491E+02  1.7529947E+02
  1.9413198E+02  1.9576145E+02  1.9477505E+02  1.9524585E+02  6.6140663E+03  1.9524626E+02  1.9477548E+02  1.9576120E+02  1.9413198E+02
  2.1419294E+02  2.1581611E+02  2.1483621E+02  2.1530419E+02  7.4080646E+03  2.1530460E+02  2.1483664E+02  2.1581586E+02  2.1419294E+02
  2.3723113E+02  2.3884803E+02  2.3787460E+02  2.3833977E+02  8.3342482E+03  2.3834019E+02  2.3787505E+02  2.3884778E+02  2.3723114E+02
  2.6204433E+02  2.6365500E+02  2.6268802E+02  2.6315037E+02  9.3289468E+03  2.6315079E+02  2.6268846E+02  2.6365476E+02  2.6204434E+02
  2.8940301E+02  2.9100749E+02  2.9004691E+02  2.9050646E+02  1.0428054E+04  2.9050687E+02  2.9004735E+02  2.9100725E+02  2.8940301E+02
  3.1853247E+02  3.2013083E+02  3.1917661E+02  3.1963335E+02  1.1595914E+04  3.1963377E+02  3.1917705E+02  3.2013056E+02  3.1853248E+02
  3.5163845E+02  3.5323069E+02  3.5228280E+02  3.5273676E+02  1.2927579E+04  3.5273719E+02  3.5228326E+02  3.5323043E+02  3.5163845E+02
  3.8725379E+02  3.8883996E+02  3.8789838E+02  3.8834955E+02  1.4357145E+04  3.8834997E+02  3.8789884E+02  3.8883970E+02  3.8725379E+02
  4.2635096E+02  4.2793110E+02  4.2699579E+02  4.2744415E+02  1.5924363E+04  4.2744459E+02  4.2699625E+02  4.2793083E+02  4.2635096E+02
  4.6797546E+02  4.6954959E+02  4.6862053E+02  4.6906612E+02  1.7591112E+04  4.6906656E+02  4.6862100E+02  4.6954932E+02  4.6797547E+02
  5.1482592E+02  5.1639409E+02  5.1547122E+02  5.1591403E+02  1.9460682E+04  5.1591450E+02  5.1547171E+02  5.1639383E+02  5.1482593E+02
  5.6514796E+02  5.6671019E+02  5.6579350E+02  5.6623355E+02  2.1464095E+04  5.6623399E+02  5.6579399E+02  5.6670992E+02  5.6514796E+02
  6.2014402E+02  6.2170034E+02  6.2078982E+02  6.2122707E+02  2.3645538E+04  6.2122750E+02  6.2079026E+02  6.2170003E+02  6.2014397E+02
  2.6196342E-01  2.2540534E+00  1.4378649E+00  1.6964557E+00  4.0825071E+01  1.6967154E+00  1.4381443E+00  2.2538665E+00  2.6196342E-01
  7.9449772E-01  2.7601285E+00  1.9277270E+00  2.1705928E+00  4.3072617E+01  2.1708559E+00  1.9280109E+00  2.7599402E+00  7.9449808E-01
  1.3825536E+00  3.3205627E+00  2.4816997E+00  2.7103390E+00  4.5875703E+01  2.7106083E+00  2.4819895E+00  3.3203725E+00  1.3825543E+00
  2.0271272E+00  3.9379982E+00  3.1063638E+00  3.3278246E+00  4.9243673E+01  3.3280998E+00  3.1066579E+00  3.9378067E+00  2.0271283E+00
  2.7334716E+00  4.6181488E+00  3.7914177E+00  4.0084722E+00  5.3266042E+01  4.0087548E+00  3.7917193E+00  4.6179556E+00  2.7334729E+00
  3.5064610E+00  5.3683667E+00  4.5428633E+00  4.7636130E+00  5.8104416E+01  4.7639047E+00  4.5431695E+00  5.3681744E+00  3.5064627E+00
  4.3520014E+00  6.1970016E+00  5.3679903E+00  5.5953141E+00  6.3947609E+01  5.5956130E+00  5.3683042E+00  6.1968058E+00  4.3520033E+00
  5.2769054E+00  7.1047629E+00  6.2737655E+00  6.5084163E+00  7.1039534E+01  6.5087192E+00  6.2740836E+00  7.1045652E+00  5.2769076E+00
  6.2889417E+00  8.0988006E+00  7.2649155E+00  7.5077304E+00  7.9733089E+01  7.5080376E+00  7.2652382E+00  8.0986016E+00  6.2889441E+00
  7.3974205E+00  9.1879761E+00  8.3502154E+00  8.6058733E+00  9.0495244E+01  8.6061857E+00  8.3505443E+00  9.1877747E+00  7.3974230E+00
  8.6158155E+00  1.0384907E+01  9.5446365E+00  9.8104101E+00  1.0392101E+02  9.8107266E+00  9.5449701E+00  1.0384702E+01  8.6158183E+00
  9.9530966E+00  1.1702631E+01  1.0855512E+01  1.1132582E+01  1.2077233E+02  1.1132902E+01  1.0855850E+01  1.1702423E+01  9.9530994E+00
  1.1419803E+01  1.3152350E+01  1.2297027E+01  1.2586684E+01  1.4185926E+02  1.2587010E+01  1.2297371E+01  1.3152140E+01  1.1419806E+01
  1.3033202E+01  1.4751756E+01  1.3886673E+01  1.4190413E+01  1.6782833E+02  1.4190743E+01  1.3887022E+01  1.4751545E+01  1.3033205E+01
  1.4809689E+01  1.6518394E+01  1.5640160E+01  1.5959662E+01  1.9947302E+02  1.5959997E+01  1.5640514E+01  1.6518180E+01  1.4809693E+01
  1.6764786E+01  1.8466317E+01  1.7574686E+01  1.7911802E+01  2.3753269E+02  1.7912142E+01  1.7575046E+01  1.8466102E+01  1.6764790E+01
  1.8918751E+01  2.0613193E+01  1.9706027E+01  2.0062840E+01  2.8317195E+02  2.0063185E+01  1.9706392E+01  2.0612976E+01  1.8918755E+01
  2.1299972E+01  2.2987402E+01  2.2062216E+01  2.2441160E+01  3.3717470E+02  2.2441509E+01  2.2062586E+01  2.2987183E+01  2.1299976E+01
  2.3924421E+01  2.5604916E+01  2.4659073E+01  2.5062735E+01  4.0150309E+02  2.5063089E+01  2.4659446E+01  2.5604696E+01  2.3924427E+01
  2.6825231E+01  2.8498862E+01  2.7529317E+01  2.7960692E+01  4.7699806E+02  2.7961049E+01  2.7529695E+01  2.8498639E+01  2.6825235E+01
  3.0031256E+01  3.1698094E+01  3.0701477E+01  3.1163888E+01  5.6548663E+02  3.1164249E+01  3.0701859E+01  3.1697869E+01  3.0031260E+01
  3.3578640E+01  3.5238750E+01  3.4225760E+01  3.4708465E+01  6.6812375E+02  3.4708830E+01  3.4226150E+01  3.5238524E+01  3.3578645E+01
  3.7509560E+01  3.9163007E+01  3.8149723E+01  3.8636596E+01  7.8511644E+02  3.8636968E+01  3.8150121E+01  3.9162779E+01  3.7509565E+01
  4.1856590E+01  4.3503435E+01  4.2496994E+01  4.2980860E+01  9.2073140E+02  4.2981234E+01  4.2497396E+01  4.3503205E+01  4.1856596E+01
  4.6672631E+01  4.8312935E+01  4.7313280E+01  4.7794151E+01  1.0768842E+03  4.7794531E+01  4.7313689E+01  4.8312703E+01  4.6672637E+01
  5.2015959E+01  5.3649775E+01  5.2656859E+01  5.3134748E+01  1.2571921E+03  5.3135132E+01  5.2657272E+01  5.3649543E+01  5.2015965E+01
  5.7889633E+01  5.9517019E+01  5.8530786E+01  5.9005708E+01  1.4555068E+03  5.9006097E+01  5.8531205E+01  5.9516785E+01  5.7889638E+01
  6.4416210E+01  6.6037221E+01  6.5057626E+01  6.5529586E+01  1.6846910E+03  6.5529980E+01  6.5058049E+01  6.6036983E+01  6.4416215E+01
  7.1637889E+01  7.3252572E+01  7.2279570E+01  7.2748582E+01  1.9435809E+03  7.2748982E+01  7.2279999E+01  7.3252334E+01  7.1637895E+01
  7.9661433E+01  8.1269841E+01  8.0303385E+01  8.0769459E+01  2.2386177E+03  8.0769864E+01  8.0303818E+01  8.1269601E+01  7.9661442E+01
  8.8432047E+01  9.0034228E+01  8.9074272E+01  8.9537421E+01  2.5619471E+03  8.9537829E+01  8.9074713E+01  9.0033986E+01  8.8432056E+01
  9.8184774E+01  9.9780773E+01  9.8827277E+01  9.9287505E+01  2.9294650E+03  9.9287918E+01  9.8827716E+01  9.9780528E+01  9.8184781E+01
  1.0894486E+02  1.1053472E+02  1.0958764E+02  1.1004496E+02  3.3396058E+03  1.1004538E+02  1.0958808E+02  1.1053446E+02  1.0894486E+02
  1.2085622E+02  1.2243999E+02  1.2149929E+02  1.2195371E+02  3.7993918E+03  1.2195414E+02  1.2149974E+02  1.2243974E+02  1.2085623E+02
  1.3383645E+02  1.3541417E+02  1.3447980E+02  1.3493134E+02  4.3018058E+03  1.3493176E+02  1.3448026E+02  1.3541392E+02  1.3383646E+02
  1.4821446E+02  1.4978617E+02  1.4885810E+02  1.4930676E+02  4.8643862E+03  1.4930719E+02  1.4885856E+02  1.4978592E+02  1.4821447E+02
  1.6404726E+02  1.6561286E+02  1.6469120E+02  1.6513692E+02  5.4878301E+03  1.6513736E+02  1.6469167E+02  1.6561260E+02  1.6404726E+02
  1.8153065E+02  1.8309046E+02  1.8217488E+02  1.8261780E+02  6.1805090E+03  1.8261824E+02  1.8217536E+02  1.8309020E+02  1.8153065E+02
  2.0011971E+02  2.0167363E+02  2.0076424E+02  2.0120431E+02  6.9142855E+03  2.0120475E+02  2.0076472E+02  2.0167338E+02  2.0011971E+02
  2.2147249E+02  2.2302056E+02  2.2211733E+02  2.2255454E+02  7.7683394E+03  2.2255499E+02  2.2211780E+02  2.2302030E+02  2.2147250E+02
  2.4443527E+02  2.4597752E+02  2.4508040E+02  2.4551478E+02  8.6847124E+03  2.4551524E+02  2.4508089E+02  2.4597726E+02  2.4443528E+02
  2.6973017E+02  2.7126664E+02  2.7037561E+02  2.7080716E+02  9.6958466E+03  2.7080763E+02  2.7037610E+02  2.7126638E+02  2.6973017E+02
  2.9662716E+02  2.9815789E+02  2.9727290E+02  2.9770163E+02  1.0769651E+04  2.9770210E+02  2.9727339E+02  2.9815762E+02  2.9662716E+02
  3.2717731E+02  3.2870233E+02  3.2782336E+02  3.2824928E+02  1.1991414E+04  3.2824975E+02  3.2782385E+02  3.2870205E+02  3.2717731E+02
  3.6000415E+02  3.6152351E+02  3.6065051E+02  3.6107362E+02  1.3301890E+04  3.6107410E+02  3.6065101E+02  3.6152322E+02  3.6000416E+02
  3.9600410E+02  3.9751779E+02  3.9665077E+02  3.9707108E+02  1.4736611E+04  3.9707156E+02  3.9665128E+02  3.9751751E+02  3.9600409E+02
  4.3429367E+02  4.3580175E+02  4.3494064E+02  4.3535816E+02  1.6261680E+04  4.3535866E+02  4.3494117E+02  4.3580148E+02  4.3429368E+02
  4.7734604E+02  4.7884854E+02  4.7799332E+02  4.7840806E+02  1.7968790E+04  4.7840855E+02  4.7799385E+02  4.7884826E+02  4.7734604E+02
  5.2354239E+02  5.2503935E+02  5.2418999E+02  5.2460196E+02  1.9796650E+04  5.2460246E+02  5.2419051E+02  5.2503906E+02  5.2354240E+02
  5.7397724E+02  5.7546868E+02  5.7462515E+02  5.7503435E+02  2.1784358E+04  5.7503485E+02  5.7462567E+02  5.7546839E+02  5.7397724E+02
  2.5328285E-01  2.1504333E+00  1.3728767E+00  1.6409768E+00  3.8388663E+01  1.6412594E+00  1.3731811E+00  2.1502317E+00  2.5328281E-01
  7.5817589E-01  2.6308565E+00  1.8386978E+00  2.0914825E+00  4.0528602E+01  2.0917687E+00  1.8390071E+00  2.6306533E+00  7.5817630E-01
  1.3159207E+00  3.1624135E+00  2.3633449E+00  2.6028218E+00  4.3199609E+01  2.6031151E+00  2.3636606E+00  3.1622082E+00  1.3159215E+00
  1.9274807E+00  3.7480179E+00  2.9552317E+00  3.1879989E+00  4.6424455E+01  3.1882983E+00  2.9555520E+00  3.7478110E+00  1.9274818E+00
  2.5969041E+00  4.3934836E+00  3.6052319E+00  3.8334577E+00  5.0283736E+01  3.8337652E+00  3.6055608E+00  4.3932778E+00  2.5969055E+00
  3.3291455E+00  5.1044579E+00  4.3172256E+00  4.5500161E+00  5.4931364E+01  4.5503336E+00  4.3175593E+00  5.1042485E+00  3.3291473E+00
  4.1297819E+00  5.8895634E+00  5.1002695E+00  5.3388879E+00  6.0552852E+01  5.3392129E+00  5.1006114E+00  5.8893519E+00  4.1297839E+00
  5.0052290E+00  6.7487572E+00  5.9577305E+00  6.2029040E+00  6.7413913E+01  6.2032335E+00  5.9580772E+00  6.7485438E+00  5.0052315E+00
  5.9627978E+00  7.6892546E+00  6.8956303E+00  7.1484150E+00  7.5849861E+01  7.1487503E+00  6.8959819E+00  7.6890395E+00  5.9628005E+00
  7.0112929E+00  8.7193873E+00  7.9236421E+00  8.1879713E+00  8.6342231E+01  8.1883108E+00  7.9240006E+00  8.7191708E+00  7.0112958E+00
  8.1634438E+00  9.8527240E+00  9.0531030E+00  9.3266691E+00  9.9448340E+01  9.3270137E+00  9.0534661E+00  9.8525024E+00  8.1634473E+00
  9.4274763E+00  1.1098104E+01  1.0292124E+01  1.0576057E+01  1.1592350E+02  1.0576405E+01  1.0292491E+01  1.1097880E+01  9.4274795E+00
  1.0813552E+01  1.2469210E+01  1.1655575E+01  1.1951115E+01  1.3644178E+02  1.1951469E+01  1.1655949E+01  1.2468984E+01  1.0813556E+01
  1.2337503E+01  1.3979874E+01  1.3157103E+01  1.3465675E+01  1.6155879E+02  1.3466034E+01  1.3157482E+01  1.3979645E+01  1.2337507E+01
  1.4014672E+01  1.5649203E+01  1.4814109E+01  1.5137312E+01  1.9204769E+02  1.5137677E+01  1.4814495E+01  1.5648973E+01  1.4014676E+01
  1.5859839E+01  1.7487665E+01  1.6639980E+01  1.6979579E+01  2.2865556E+02  1.6979949E+01  1.6640371E+01  1.7487433E+01  1.5859843E+01
  1.7892087E+01  1.9513285E+01  1.8650975E+01  1.9008955E+01  2.7237940E+02  1.9009328E+01  1.8651371E+01  1.9513051E+01  1.7892091E+01
  2.0136568E+01  2.1751210E+01  2.0871936E+01  2.1250589E+01  3.2418194E+02  2.1250967E+01  2.0872338E+01  2.1750974E+01  2.0136572E+01
  2.2610239E+01  2.4218395E+01  2.3319644E+01  2.3721439E+01  3.8559060E+02  2.3721822E+01  2.3320050E+01  2.4218157E+01  2.2610244E+01
  2.5342882E+01  2.6944617E+01  2.6023514E+01  2.6451284E+01  4.5745139E+02  2.6451671E+01  2.6023925E+01  2.6944378E+01  2.5342886E+01
  2.8362532E+01  2.9957912E+01  2.9014229E+01  2.9468159E+01  5.4152657E+02  2.9468551E+01  2.9014647E+01  2.9957670E+01  2.8362537E+01
  3.1701507E+01  3.3290591E+01  3.2343342E+01  3.2804378E+01  6.3884881E+02  3.2804776E+01  3.2343771E+01  3.3290348E+01  3.1701512E+01
  3.5394541E+01  3.6977389E+01  3.6036698E+01  3.6494679E+01  7.4950357E+02  3.6495082E+01  3.6037131E+01  3.6977144E+01  3.5394546E+01
  3.9478487E+01  4.1055156E+01  4.0120969E+01  4.0575910E+01  8.7758150E+02  4.0576317E+01  4.0121405E+01  4.1054910E+01  3.9478493E+01
  4.4001176E+01  4.5571720E+01  4.4643984E+01  4.5095905E+01  1.0248045E+03  4.5096316E+01  4.4644427E+01  4.5571473E+01  4.4001183E+01
  4.9019022E+01  5.0583495E+01  4.9662161E+01  5.0111075E+01  1.1945364E+03  5.0111491E+01  4.9662609E+01  5.0583245E+01  4.9019030E+01
  5.4518365E+01  5.6076814E+01  5.5161832E+01  5.5607754E+01  1.3807977E+03  5.5608175E+01  5.5162287E+01  5.6076562E+01  5.4518371E+01
  6.0631547E+01  6.2184023E+01  6.1275347E+01  6.1718291E+01  1.5957646E+03  6.1718717E+01  6.1275806E+01  6.2183768E+01  6.0631554E+01
  6.7389555E+01  6.8936109E+01  6.8033691E+01  6.8473673E+01  1.8381936E+03  6.8474104E+01  6.8034154E+01  6.8935851E+01  6.7389564E+01
  7.4895526E+01  7.6436194E+01  7.5539995E+01  7.5977027E+01  2.1140392E+03  7.5977462E+01  7.5540464E+01  7.6435936E+01  7.4895532E+01
  8.3083330E+01  8.4618167E+01  8.3728140E+01  8.4162235E+01  2.4158655E+03  8.4162674E+01  8.3728613E+01  8.4617906E+01  8.3083337E+01
  9.2185497E+01  9.3714538E+01  9.2830645E+01  9.3261815E+01  2.7584209E+03  9.3262262E+01  9.2831123E+01  9.3714275E+01  9.2185503E+01
  1.0221750E+02  1.0374079E+02  1.0286298E+02  1.0329125E+02  3.1401318E+03  1.0329169E+02  1.0286347E+02  1.0374053E+02  1.0221751E+02
  1.1331424E+02  1.1483182E+02  1.1396007E+02  1.1438542E+02  3.5673995E+03  1.1438588E+02  1.1396056E+02  1.1483155E+02  1.1331425E+02
  1.2538842E+02  1.2690032E+02  1.2603457E+02  1.2645705E+02  4.0337023E+03  1.2645752E+02  1.2603507E+02  1.2690005E+02  1.2538843E+02
  1.3875360E+02  1.4025987E+02  1.3940011E+02  1.3981971E+02  4.5550710E+03  1.3982018E+02  1.3940061E+02  1.4025961E+02  1.3875361E+02
  1.5345667E+02  1.5495723E+02  1.5410353E+02  1.5452019E+02  5.1320367E+03  1.5452067E+02  1.5410404E+02  1.5495695E+02  1.5345668E+02
  1.6967809E+02  1.7117320E+02  1.7032528E+02  1.7073916E+02  5.7721417E+03  1.7073964E+02  1.7032578E+02  1.7117293E+02  1.6967809E+02
  1.8689579E+02  1.8838538E+02  1.8754332E+02  1.8795436E+02  6.4498423E+03  1.8795485E+02  1.8754384E+02  1.8838510E+02  1.8689580E+02
  2.0667324E+02  2.0815733E+02  2.0732110E+02  2.0772931E+02  7.2367734E+03  2.0772979E+02  2.0732162E+02  2.0815705E+02  2.0667323E+02
  2.2791117E+02  2.2938981E+02  2.2855938E+02  2.2896477E+02  8.0803803E+03  2.2896526E+02  2.2855991E+02  2.2938953E+02  2.2791118E+02
  2.5128358E+02  2.5275679E+02  2.5193213E+02  2.5233472E+02  9.0098930E+03  2.5233521E+02  2.5193267E+02  2.5275651E+02  2.5128359E+02
  2.7610640E+02  2.7757422E+02  2.7675528E+02  2.7715506E+02  9.9965402E+03  2.7715557E+02  2.7675582E+02  2.7757393E+02  2.7610640E+02
  3.0427920E+02  3.0574166E+02  3.0492843E+02  3.0532542E+02  1.1116602E+04  3.0532593E+02  3.0492898E+02  3.0574137E+02  3.0427919E+02
  3.3451723E+02  3.3597436E+02  3.3516680E+02  3.3556100E+02  1.2317011E+04  3.3556153E+02  3.3516735E+02  3.3597407E+02  3.3451723E+02
  3.6764407E+02  3.6909590E+02  3.6829399E+02  3.6868542E+02  1.3629433E+04  3.6868595E+02  3.6829454E+02  3.6909562E+02  3.6764408E+02
  4.0284569E+02  4.0429225E+02  4.0349593E+02  4.0388462E+02  1.5023844E+04  4.0388514E+02  4.0349649E+02  4.0429195E+02  4.0284570E+02
  4.4238102E+02  4.4382233E+02  4.4303158E+02  4.4341752E+02  1.6581378E+04  4.4341806E+02  4.4303215E+02  4.4382203E+02  4.4238101E+02
