PdfType: error
Format: lhagrid1
---
1.0000000E-09 1.2805087E-09 1.6397027E-09 2.0996536E-09 2.6886248E-09 3.4428076E-09 4.4085452E-09 5.6451808E-09 7.2287034E-09 9.2564179E-09 1.1852924E-08 1.5177773E-08 1.9435271E-08 2.4887035E-08 3.1868066E-08 4.0807337E-08 5.2254152E-08 6.6911899E-08 8.5681272E-08 1.0971562E-07 1.4049181E-07 1.7990099E-07 2.3036479E-07 2.9498413E-07 3.7772976E-07 4.8368627E-07 6.1936450E-07 7.9310166E-07 1.0155736E-06 1.3004509E-06 1.6652388E-06 2.1323528E-06 2.7304964E-06 3.4964246E-06 4.4772022E-06 5.7330966E-06 7.3412804E-06 9.4005738E-06 1.2037517E-05 1.5414146E-05 1.9737949E-05 2.5274616E-05 3.2364367E-05 4.1442855E-05 5.3067938E-05 6.7953959E-05 8.7015639E-05 1.1142429E-04 1.4267978E-04 1.8270270E-04 2.3395241E-04 2.9957810E-04 3.8361238E-04 4.9121901E-04 6.2901024E-04 8.0545312E-04 1.0313898E-03 1.3207036E-03 1.6911725E-03 2.1655612E-03 2.7730201E-03 3.5508765E-03 4.5469285E-03 5.8223817E-03 7.4556107E-03 9.5469747E-03 1.2224985E-02 1.5654200E-02 2.0045340E-02 2.5668233E-02 3.2868397E-02 4.2088270E-02 5.3894398E-02 6.9012248E-02 8.8370787E-02 1.0000000E-01 1.1216216E-01 1.2432432E-01 1.3648649E-01 1.4864865E-01 1.6081081E-01 1.7297297E-01 1.8513514E-01 1.9729730E-01 2.0945946E-01 2.2162162E-01 2.3378378E-01 2.4594595E-01 2.5810811E-01 2.7027027E-01 2.8243243E-01 2.9459459E-01 3.0675676E-01 3.1891892E-01 3.3108108E-01 3.4324324E-01 3.5540541E-01 3.6756757E-01 3.7972973E-01 3.9189189E-01 4.0405405E-01 4.1621622E-01 4.2837838E-01 4.4054054E-01 4.5270270E-01 4.6486486E-01 4.7702703E-01 4.8918919E-01 5.0135135E-01 5.1351351E-01 5.2567568E-01 5.3783784E-01 5.5000000E-01 5.6216216E-01 5.7432432E-01 5.8648649E-01 5.9864865E-01 6.1081081E-01 6.2297297E-01 6.3513514E-01 6.4729730E-01 6.5945946E-01 6.7162162E-01 6.8378378E-01 6.9594595E-01 7.0810811E-01 7.2027027E-01 7.3243243E-01 7.4459459E-01 7.5675676E-01 7.6891892E-01 7.8108108E-01 7.9324324E-01 8.0540541E-01 8.1756757E-01 8.2972973E-01 8.4189189E-01 8.5405405E-01 8.6621622E-01 8.7837838E-01 8.9054054E-01 9.0270270E-01 9.1486486E-01 9.2702703E-01 9.3918919E-01 9.5135135E-01 9.6351351E-01 9.7567568E-01 9.8783784E-01 1.0000000E+00 
1.6500000E+00 1.7793910E+00 1.9247333E+00 2.0884973E+00 2.2736105E+00 2.4835549E+00 2.7224883E+00 2.9953961E+00 3.3082803E+00 3.6683991E+00 4.0845679E+00 4.5675444E+00 5.1305183E+00 5.7897417E+00 6.5653430E+00 7.4823834E+00 8.5722375E+00 9.8744066E+00 1.1438917E+01 1.3329511E+01 1.5627920E+01 1.8439624E+01 2.1901684E+01 2.6193436E+01 3.1551251E+01 3.8289017E+01 4.6826828E+01 5.7731479E+01 7.1774137E+01 9.0013188E+01 1.1391437E+02 1.4552664E+02 1.8774214E+02 2.4468456E+02 3.2229530E+02 4.2922806E+02 5.7822978E+02 7.8829760E+02 1.0880891E+03 1.5213834E+03 2.1559410E+03 3.0980758E+03 4.5169627E+03 6.6857830E+03 1.0052440E+04 1.5363022E+04 2.3880935E+04 3.7782467E+04 6.0883588E+04 1.0000000E+05 
-4 -3 -2 -1 21 1 2 3 4 
 -8.7549951E-02  3.0747354E+00  2.4302183E+00  3.1610703E+00  4.3276579E+01  3.1612828E+00  2.4304564E+00  3.0744474E+00 -8.7549952E-02
  4.7123740E-01  3.5866911E+00  2.9080258E+00  3.5983305E+00  4.6041172E+01  3.5985478E+00  2.9082675E+00  3.5864006E+00  4.7123774E-01
  1.0906716E+00  4.1577432E+00  3.4693093E+00  4.1214598E+00  4.9609133E+01  4.1216830E+00  3.4695569E+00  4.1574502E+00  1.0906723E+00
  1.7691976E+00  4.7887134E+00  4.1117758E+00  4.7391294E+00  5.3838101E+01  4.7393600E+00  4.1120270E+00  4.7884178E+00  1.7691984E+00
  2.5121889E+00  5.4871744E+00  4.8161586E+00  5.4253221E+00  5.8750368E+01  5.4255611E+00  4.8164188E+00  5.4868771E+00  2.5121900E+00
  3.3269926E+00  6.2614073E+00  5.5918034E+00  6.1953800E+00  6.4446240E+01  6.1956314E+00  5.5920675E+00  6.2611114E+00  3.3269941E+00
  4.2188085E+00  7.1236630E+00  6.4431842E+00  7.0498713E+00  7.1039929E+01  7.0501306E+00  6.4434566E+00  7.1233611E+00  4.2188103E+00
  5.1947262E+00  8.0709484E+00  7.3842305E+00  7.9956746E+00  7.8692039E+01  7.9959372E+00  7.3845069E+00  8.0706444E+00  5.1947281E+00
  6.2629626E+00  9.1088816E+00  8.4142257E+00  9.0322192E+00  8.7695724E+01  9.0324857E+00  8.4145059E+00  9.1085751E+00  6.2629644E+00
  7.4335028E+00  1.0246746E+01  9.5422769E+00  1.0173067E+01  9.8476145E+01  1.0173338E+01  9.5425604E+00  1.0246437E+01  7.4335053E+00
  8.7237781E+00  1.1496968E+01  1.0785702E+01  1.1429931E+01  1.1178985E+02  1.1430207E+01  1.0785992E+01  1.1496652E+01  8.7237804E+00
  1.0140564E+01  1.2880520E+01  1.2153809E+01  1.2811093E+01  1.2847047E+02  1.2811372E+01  1.2154104E+01  1.2880201E+01  1.0140565E+01
  1.1694753E+01  1.4403859E+01  1.3659148E+01  1.4332102E+01  1.4965795E+02  1.4332385E+01  1.3659449E+01  1.4403536E+01  1.1694756E+01
  1.3405164E+01  1.6091217E+01  1.5325567E+01  1.6017188E+01  1.7621983E+02  1.6017475E+01  1.5325870E+01  1.6090891E+01  1.3405167E+01
  1.5289294E+01  1.7957213E+01  1.7164157E+01  1.7877796E+01  2.0874699E+02  1.7878089E+01  1.7164468E+01  1.7956884E+01  1.5289298E+01
  1.7363404E+01  2.0020762E+01  1.9199894E+01  1.9939205E+01  2.4819247E+02  1.9939501E+01  1.9200208E+01  2.0020432E+01  1.7363407E+01
  1.9648953E+01  2.2295858E+01  2.1443143E+01  2.2212216E+01  2.9546714E+02  2.2212516E+01  2.1443462E+01  2.2295526E+01  1.9648956E+01
  2.2177927E+01  2.4814482E+01  2.3925188E+01  2.4728805E+01  3.5159897E+02  2.4729108E+01  2.3925509E+01  2.4814146E+01  2.2177930E+01
  2.4964938E+01  2.7591241E+01  2.6660399E+01  2.7503577E+01  4.1882991E+02  2.7503885E+01  2.6660726E+01  2.7590903E+01  2.4964942E+01
  2.8046791E+01  3.0662935E+01  2.9684779E+01  3.0573333E+01  4.9824899E+02  3.0573644E+01  2.9685110E+01  3.0662594E+01  2.8046796E+01
  3.1452998E+01  3.4059071E+01  3.3027249E+01  3.3967579E+01  5.9146719E+02  3.3967893E+01  3.3027582E+01  3.4058727E+01  3.1453001E+01
